ticker,strategy,open_date,close_date,short_expiry,long_expiry,strike,entry_credit,entry_debit,pnl,pnl_norm,win,trade_date,rv30,iv30,iv60,forward_iv_30_60,forward_factor_30_60,ts45,iv30_rv30,avg_volume,expected_move_pct
SPX,short_straddle_hold,2023-03-03,2023-04-03,2023-04-03,,4050.0,157.59,0.0,8307.999,0.52719074,True,2023-03-03,0.1541350234303611,0.16734533508618674,0.07728228292294911,0.0,,0.0008486824376242504,1.0857060995082284,0.0,3.9
SPX,long_call_calendar_30_60,2023-03-03,2023-04-03,2023-04-03,2023-05-05,4050.0,80.57,128.1699981689453,1730.9998,0.13505499,True,2023-03-03,0.1541350234303611,0.16734533508618674,0.07728228292294911,0.0,,0.0008486824376242504,1.0857060995082284,0.0,3.9
SPX,long_straddle_calendar_30_60,2023-03-03,2023-04-03,2023-04-03,2023-05-05,4050.0,157.59,238.14999389648438,3506.9993,0.1472601,True,2023-03-03,0.1541350234303611,0.16734533508618674,0.07728228292294911,0.0,,0.0008486824376242504,1.0857060995082284,0.0,3.9
XSP,short_straddle_hold,2023-03-03,2023-04-03,2023-04-03,,405.0,16.57,0.0,912.0,0.55039227,True,2023-03-03,0.1541210296049949,0.1836463361978531,0.22011242594037736,0.2513423627401902,-0.26933790947256164,-0.032601991532340883,1.1915722122317127,0.0,4.08
XSP,long_call_calendar_30_60,2023-03-03,2023-04-03,2023-04-03,2023-05-05,405.0,9.55,13.8100004196167,222.99995,0.16147716,True,2023-03-03,0.1541210296049949,0.1836463361978531,0.22011242594037736,0.2513423627401902,-0.26933790947256164,-0.032601991532340883,1.1915722122317127,0.0,4.08
XSP,long_straddle_calendar_30_60,2023-03-03,2023-04-03,2023-04-03,2023-05-05,405.0,16.57,30.630001068115234,-249.00017,-0.081292905,False,2023-03-03,0.1541210296049949,0.1836463361978531,0.22011242594037736,0.2513423627401902,-0.26933790947256164,-0.032601991532340883,1.1915722122317127,0.0,4.08
SPY,short_straddle_1w,2023-03-27,2023-04-03,2023-04-28,,384.0,23.25,0.0,-722.99994,-0.3109677,False,2023-03-27,0.18944068256309696,0.2064309992960521,0.20491274818778038,0.20338316368217582,0.014985682977373163,-0.0032117843154876946,1.0896867373104835,107883823.63333334,5.86
QQQ,short_straddle_1w,2023-03-27,2023-04-03,2023-04-28,,304.0,18.71,0.0,-283.00018,-0.15125611,False,2023-03-27,0.22557544103189123,0.2447828565325056,0.2513657584786415,0.25778060869443276,-0.05042176068927825,-0.0007794001745799225,1.0851485224311226,65367903.166666664,6.05
SPX,short_straddle_1w,2023-03-27,2023-04-03,2023-04-26,,3980.0,168.68,0.0,-2673.001,-0.15846579,False,2023-03-27,0.17352095651779262,0.18095099925994873,0.1919430047273636,0.20233875059998635,-0.10570269548772761,-0.001536733148589967,1.0428192818392759,0.0,4.24
TSLA,short_straddle_1w,2023-03-27,2023-04-03,2023-04-28,,190.0,29.98,0.0,422.00012,0.14076054,True,2023-03-27,0.603914999958654,0.6504861201558795,0.617168739438057,0.5819470021949347,0.11777553231210953,0.0007643730798249473,1.0771153559696545,159031677.63333333,15.47
AAPL,short_straddle_1w,2023-03-27,2023-04-03,2023-04-28,,155.0,11.12,0.0,-263.99994,-0.23741002,False,2023-03-27,0.24663436058471633,0.2734152930123465,0.30274199694395065,0.3294685280481199,-0.1701322896236894,-0.0003496796827283059,1.1085855691970026,65243754.13333333,7.01
IWM,short_straddle_1w,2023-03-27,2023-04-03,2023-04-28,,168.0,12.389999,0.0,-89.00003,-0.07183215,False,2023-03-27,0.2795444017396352,0.27278642995016916,0.264103002846241,0.25512419693130756,0.06922994067715647,-0.0026295397016737197,0.9758250505200232,35962251.56666667,7.12
NVDA,short_straddle_1w,2023-03-27,2023-04-03,2023-04-28,,70.0,195.48,0.0,-1430.9998,-0.073204406,False,2023-03-27,0.562767556595355,0.6266141363552639,0.6858939975500107,0.7404430267549388,-0.15373078857740174,0.0016371317026091785,1.1134510669843327,524109504.73333335,73.71
VIX,short_straddle_1w,2023-03-27,2023-04-03,2023-04-26,,21.0,4.68,0.0,146.99998,0.31410256,True,2023-03-27,1.4836316380699954,0.9168840050697327,0.7960428731782095,0.6532168346903839,0.4036441750683346,-0.0034725058118370293,0.617999765940874,0.0,20.19
AMD,short_straddle_1w,2023-03-27,2023-04-03,2023-04-28,,95.0,11.309999,0.0,225.99992,0.1998231,True,2023-03-27,0.5035914501791237,0.476721282516207,0.5079197436571121,0.537309734500982,-0.11276261734034197,-0.00026818829546406634,0.9466429232399415,66021833.06666667,11.43
AMZN,short_straddle_1w,2023-03-27,2023-04-03,2023-04-28,,100.0,10.37,0.0,53.999996,0.052073285,True,2023-03-27,0.3500629940225043,0.4196058639458248,0.40256576240062714,0.3847717570933116,0.09053187041497313,0.0014841710233522215,1.1986581589908067,57285923.6,10.6
MARA,short_straddle_1w,2023-03-27,2023-04-03,2023-04-28,,7.0,2.17,0.0,-19.000006,-0.08755763,False,2023-03-27,1.3375503492666512,1.3108548436846053,1.3481754660606384,1.3844904309399355,-0.053186057201810195,-0.003067864358217457,0.9800414948142457,34390687.1,30.14
MSFT,short_straddle_1w,2023-03-27,2023-04-03,2023-04-28,,270.0,22.04,0.0,-206.99979,-0.093920045,False,2023-03-27,0.2816228790444966,0.3094618448189327,0.30836625397205353,0.30726675670950293,0.007143916683134849,-0.00042187087627238156,1.098851932303545,32759481.566666666,7.96
PFE,short_straddle_1w,2023-03-27,2023-04-03,2023-04-28,,35.0,5.6400003,0.0,-95.999954,-0.17021267,False,2023-03-27,0.1938051572850456,0.31346956321171354,0.33222948759794235,0.34998528226061193,-0.10433501321266257,-0.00010122000548066954,1.6174469637599345,25959695.366666667,16.33
BABA,short_straddle_1w,2023-03-27,2023-04-03,2023-04-28,,80.0,10.719999,0.0,-872.0001,-0.81343305,False,2023-03-27,0.48936148811164415,0.4455367113862719,0.49562475830316544,0.541095962739742,-0.1766031497807211,-0.0006041675286841314,0.9104449823085098,23574049.066666666,11.57
META,short_straddle_1w,2023-03-27,2023-04-03,2023-04-28,,200.0,25.64,0.0,-65.00015,-0.025351074,False,2023-03-27,0.4005915363023547,0.4865390232631138,0.4869759976863861,0.48741258035413637,-0.001792233369085083,0.002239640685324053,1.2145514300029756,30123979.533333335,12.52
NIO,short_straddle_1w,2023-03-27,2023-04-03,2023-04-28,,10.0,1.66,0.0,34.000004,0.2048193,True,2023-03-27,0.5831696560525718,0.6788798485483442,0.6921295076608658,0.7051302446957741,-0.03722772685598758,4.690636325796268e-05,1.1641206662631025,42997185.36666667,15.7
CSCO,short_straddle_1w,2023-03-27,2023-04-03,2023-04-28,,45.0,5.89,0.0,-144.00006,-0.24448228,False,2023-03-27,0.21772126805715153,0.2635844349861145,0.2903882563114166,0.31491891724731425,-0.16300856966584004,0.0004971812411052425,1.2106508350710319,21971600.8,8.35
TLT,short_straddle_1w,2023-03-27,2023-04-03,2023-04-28,,94.0,10.85,0.0,-209.99994,-0.19354834,False,2023-03-27,0.22745949722579162,0.2266391451869692,0.22923899814486504,0.2318096943827906,-0.022305146510754565,-0.0002587037842448165,0.9963934148768118,27661225.0,10.39
TQQQ,short_straddle_1w,2023-03-27,2023-04-03,2023-04-28,,14.0,11.55,0.0,-250.99992,-0.21731596,False,2023-03-27,0.6779953038190702,1.0224195633615767,1.0402465164661407,1.0577730694697256,-0.03342258101340399,-0.003745578722671347,1.5080039015055176,388071116.03333336,45.51
C,short_straddle_1w,2023-03-27,2023-04-03,2023-04-28,,40.0,6.5200005,0.0,-80.99995,-0.12423304,False,2023-03-27,0.3967894557389836,0.4773692914417812,0.46668874472379684,0.4557579713972299,0.04741841372142515,0.0001257947720717049,1.203079579200826,24999147.2,13.07
COIN,short_straddle_1w,2023-03-27,2023-04-03,2023-04-28,,65.0,16.75,0.0,314.99997,0.18805969,True,2023-03-27,1.3161256253963007,1.0956141778400965,1.148998737335205,1.2000107374984446,-0.08699635461260476,-0.0035737408162824806,0.832454103695606,22141702.2,26.33
SQQQ,short_straddle_1w,2023-03-27,2023-04-03,2023-04-28,,62.0,29.34,0.0,-308.00018,-0.10497621,False,2023-03-27,0.6806570779333685,1.1177396944590978,1.1237567365169525,1.1297417320631056,-0.010623700323161418,-0.0010833590703558816,1.6421480517808067,8670351.8,89.21
PLTR,short_straddle_1w,2023-03-27,2023-04-03,2023-04-28,,8.0,1.01,0.0,9.999996,0.099009864,True,2023-03-27,0.7268629493935136,0.5256422672952924,0.6554239988327026,0.763453628797693,-0.31149417925606326,0.0009777074491520783,0.7231655812610651,49158165.8,12.45
RIVN,short_straddle_1w,2023-03-27,2023-04-03,2023-04-28,,12.5,2.5,0.0,-77.0,-0.308,False,2023-03-27,0.7388128359020145,0.7237984197480338,0.848089724779129,0.9563619660578974,-0.24317523549005746,0.001487279187511483,0.979677645779327,34967098.766666666,17.65
HYG,short_straddle_1w,2023-03-27,2023-04-03,2023-04-28,,60.0,13.5,0.0,-181.99997,-0.1348148,False,2023-03-27,0.11524423964259915,0.17038742559296743,0.16584649682044983,0.16117768522668371,0.05714029428658778,-0.0006673938825155381,1.4784897372864876,64506797.166666664,18.37
SOFI,short_straddle_1w,2023-03-27,2023-04-03,2023-04-28,,6.0,0.87,0.0,15.999996,0.183908,True,2023-03-27,0.6438296151603932,0.5972282886505127,0.7033162415027618,0.7953777985075534,-0.2491262771337701,0.0004806838384488734,0.9276185415946252,30083479.6,15.0
