ticker,strategy,open_date,close_date,short_expiry,long_expiry,strike,entry_credit,entry_debit,pnl,pnl_norm,win,trade_date,rv30,iv30,iv60,forward_iv_30_60,forward_factor_30_60,ts45,iv30_rv30,avg_volume,expected_move_pct
PFE,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,35.0,9.21,0.0,-1.0000229,-0.0010858012,False,2023-01-27,0.2369970383776109,0.36351485763277325,0.3540702586645608,0.34436672955121933,0.055603885156117916,0.001818834931131393,1.5338371319795971,27004165.5,16.6
BABA,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,110.0,14.67,0.0,303.00006,0.20654401,True,2023-01-27,0.5043172587017557,0.49421386207853046,0.48627589855875286,0.4782061872954681,0.033474420047960904,0.003773374500728789,0.9799661890429171,21944128.666666668,11.74
META,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,150.0,18.52,0.0,100.0,0.05399568,True,2023-01-27,0.38641362637970533,0.534369136605944,0.4675669482776097,0.38947057409551733,0.3720398205870372,0.005371288931559003,1.3828941324156403,27949838.633333333,12.17
NIO,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,12.5,2.0500002,0.0,32.000015,0.15609762,True,2023-01-27,1.28504346027843,0.7178805811064584,0.7528021278835478,0.78617400030925,-0.08686807141412421,0.0081363112207443,0.5586430368284317,44591535.6,16.02
CSCO,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,45.0,4.65,0.0,-7.9999924,-0.017204285,False,2023-01-27,0.2034637369562979,0.32620785917554584,0.298339068038123,0.26758331720759204,0.21908892744039302,0.003076279636413332,1.6032727210039017,18863250.566666666,9.56
TLT,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,95.0,12.0,0.0,-148.00005,-0.12333337,False,2023-01-27,0.21968324851064733,0.1897928544453212,0.2162634858063289,0.23983007106638138,-0.2086361247302079,-0.0005906824081663104,0.8639386741229956,22316715.9,11.23
TQQQ,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,11.0,12.66,0.0,-111.999985,-0.088467605,False,2023-01-27,0.7105654360340466,1.0303675447191512,0.9930090517788143,0.9541890151425699,0.07983589034002768,0.003597896250467452,1.4500670768199049,384409949.8,53.67
C,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,45.0,7.09,0.0,-59.000015,-0.08321582,False,2023-01-27,0.272451222185939,0.2998411442552294,0.2775042197861514,0.2532044079591743,0.18418611536800183,0.0016221271147803659,1.10053147073276,20366335.0,11.99
COIN,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,60.0,15.65,0.0,105.99995,0.0677316,True,2023-01-27,0.9963412028689509,1.1539102963038854,1.0587696960994175,0.9541894816234276,0.20930938616160297,-0.0018242991159832646,1.1581477238733242,14858698.033333333,25.82
SQQQ,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,75.0,36.62,0.0,-229.00009,-0.06253416,False,2023-01-27,0.7007885763602061,0.975097290107182,1.045417959349496,1.111297752308786,-0.12255982873954299,-0.0005934185451931423,1.3914286319729918,6263390.633333334,95.31
PLTR,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,8.0,1.27,0.0,3.9999962,0.031496033,True,2023-01-27,1.2215873975397946,0.7477588738713946,0.6583885900557988,0.5548042335616312,0.34778869488985026,0.0021099675269353967,0.6121206516843061,30187518.233333334,16.14
RIVN,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,20.0,3.75,0.0,56.999992,0.15199998,True,2023-01-27,0.8147267622421764,0.8683472701481411,0.8489467995507377,0.8290924890271002,0.04734668524992241,0.0010759709373353008,1.0658140991445988,26954234.566666666,18.62
HYG,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,65.0,11.16,0.0,-82.99999,-0.07437275,False,2023-01-27,0.09299223688837474,0.10846514041934695,0.13781406027930124,0.16192820549597006,-0.33016524152090143,-0.00029673008691696867,1.1663891960093986,39695076.13333333,14.65
SOFI,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,6.0,1.0699999,0.0,-52.00001,-0.48598146,False,2023-01-27,0.5981844681624287,0.8012481416974749,0.6825614452362061,0.5383137268101379,0.4884408511099949,0.011263263556692335,1.3394666433898568,35526647.63333333,17.92
BAC,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,33.0,3.04,0.0,-36.99999,-0.12171049,False,2023-01-27,0.26387039249001126,0.28196785705430166,0.2638889125415257,0.24447667355578712,0.1533528043932561,-0.00013308260175916883,1.0685846729279243,41994868.03333333,8.56
T,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,17.0,3.07,0.0,-33.000015,-0.1074919,False,2023-01-27,0.24499345541992182,0.24156670910971506,0.26047785793031963,0.2781060121497517,-0.13138623921715634,-0.0025332566764619613,0.9860129067352706,46337010.9,15.38
INTC,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,26.0,2.61,0.0,-85.000015,-0.32567057,False,2023-01-27,0.45539400383291845,0.31671999607767376,0.30062948295048303,0.2836276011299109,0.11667550977383691,-0.004854133867082142,0.6954856528894408,40908254.333333336,7.48
SOXL,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,15.0,3.15,0.0,-43.99998,-0.13968247,False,2023-01-27,0.9816474242913509,0.9521046962056842,0.9174379356323726,0.8814087468013129,0.08020790542518587,0.009862019145299519,0.9699049502350667,99699749.56666666,20.98
GOOGL,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,99.0,8.08,0.0,48.0,0.05940594,True,2023-01-27,0.3159005066828404,0.3508621411664145,0.3273647350924356,0.30204486001321074,0.1616226184119426,-0.0029371873726920478,1.1106729294317816,32172794.533333335,8.1
UBER,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,30.0,4.06,0.0,-15.00001,-0.036945835,False,2023-01-27,0.8977900763070601,0.5903272884232658,0.5317930314275954,0.46596281943169815,0.2668978377786583,0.0018836920223538828,0.6575337642976613,19528133.7,13.22
RIOT,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,6.0,1.49,0.0,-11.000002,-0.073825516,False,2023-01-27,1.1257541805425246,1.1011806045259749,1.051800522175464,0.9999849764436294,0.10119714842340939,0.019727688838565162,0.9781714547977897,13913551.8,24.01
PYPL,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,80.0,9.889999,0.0,-12.000084,-0.012133554,False,2023-01-27,0.3725609534526521,0.5265541246959141,0.4573716836316245,0.3756573807896942,0.40168715330179305,0.002627568396310958,1.4133368508324708,13320733.7,11.88
KWEB,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,32.0,4.85,0.0,53.000023,0.109278396,True,2023-01-27,0.41803392739798967,0.4544682928494045,0.4498477980257973,0.44517934989379837,0.020865619570678826,-0.002396552335648309,1.0871564795666153,20307639.933333334,13.51
MRNA,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,190.0,20.71,0.0,-219.00006,-0.105746046,False,2023-01-27,0.5525035792529475,0.49673713530812946,0.49941398671695164,0.5020765665343406,-0.010634695148326474,0.003243104522190396,0.8990659137082495,5470809.766666667,10.9
AMC,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,11.0,6.34,0.0,11.000013,0.017350178,True,2023-01-27,1.314383269015138,1.8227581296648299,2.4853511674063546,3.0052443580176686,-0.39347423619583305,0.02225075903392973,1.3867782500233856,2886534.6333333333,114.65
CVNA,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,7.5,3.3,0.0,-386.0,-1.1696969,False,2023-01-27,1.5822327860082301,1.917561684335981,1.743374228477478,1.5497304887642362,0.23735171904958485,0.03558346288544791,1.2119339842361265,21392794.033333335,44.22
XOM,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,105.0,12.349999,0.0,90.999985,0.0736842,True,2023-01-27,0.32923100026619867,0.32689828532082693,0.3089426372732435,0.289876900261123,0.12771416082604312,-0.0001498159908113022,0.9929146558389531,17830385.9,11.37
SNAP,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,11.0,2.57,0.0,100.999985,0.39299604,True,2023-01-27,0.8664546843877051,1.034856983593532,0.8425768273217338,0.5907135036435294,0.7518762940249701,-0.001584111319647895,1.194357884191983,25445181.433333334,23.45
FXI,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,31.0,2.94,0.0,47.000027,0.15986404,True,2023-01-27,0.26586474919493347,0.30113786458969116,0.29450094870158605,0.287710973170349,0.04666798513587566,-0.008066686089076694,1.132673156187755,42334115.6,8.83
NFLX,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,100.0,262.52,0.0,-242.00134,-0.009218398,False,2023-01-27,0.4505473969485511,0.5375347222600665,0.5740421499524798,0.6083627225668284,-0.1164239649791848,0.00391349820863633,1.1930703093629207,98479532.93333334,72.49
SLV,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,21.5,1.3199999,0.0,-2.00001,-0.015151591,False,2023-01-27,0.3063120984740598,0.27321156007902964,0.28017713342394146,0.286973684553997,-0.047956050382654165,0.0003552161511920751,0.8919385210054531,16737997.8,6.09
CCL,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,11.0,1.26,0.0,-0.99999905,-0.0079365,False,2023-01-27,0.5775885982346826,0.5181148733411517,0.552314589704786,0.5845167149228622,-0.11360127073607028,0.0047906421479724706,0.8970309921710645,43413721.7,11.38
F,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,10.0,3.31,0.0,-68.00001,-0.20543809,False,2023-01-27,0.4043162386896865,0.5102798513003758,0.4803094228545388,0.44834000125193685,0.13815374464798852,0.0017845559687841505,1.2620810209208948,71937500.1,21.33
UVXY,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,13.0,8.179999,0.0,-25.000095,-0.030562466,False,2023-01-27,0.7008823140101541,1.6425231013979231,1.525663079534258,1.3990759542934255,0.17400566878261134,0.028934534106935774,2.343507702455917,150275.06666666668,166.6
EWZ,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,25.0,5.08,0.0,-13.000011,-0.025590574,False,2023-01-27,0.34816131803298145,0.405472138098308,0.3919674370970045,0.377980540127101,0.07273283953179871,-6.912057361905502e-05,1.1646099583638911,29351124.8,18.51
GLD,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,179.0,5.52,0.0,-3.000021,-0.0054348204,False,2023-01-27,0.1363327460464902,0.1326464308159692,0.137460572378976,0.14211172474252678,-0.0666045953893424,0.0007294857076236178,0.9729608965019749,5606432.966666667,3.08
Z,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,45.0,6.06,0.0,32.000015,0.052805305,True,2023-01-27,0.45721498856618537,0.6013711520603725,0.546219371614002,0.4848339316945246,0.24036523177852487,0.0007046826302059106,1.3152918585330224,4223650.733333333,13.49
EFA,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,65.0,7.05,0.0,-48.0,-0.068085104,False,2023-01-27,0.15503021022532248,0.21996556861060007,0.19539206687893187,0.1672461306705102,0.3152206734393866,-0.001662406467256092,1.4188561590086208,22667713.066666666,9.84
ARKK,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,40.0,4.46,0.0,2.9999733,0.0067263977,True,2023-01-27,0.5079768561236353,0.4930218628474644,0.4836060660226004,0.47400326680533283,0.04012334381218995,-0.0019391963406214642,0.9705596955926452,23607875.266666666,10.92
KRE,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,56.0,5.7,0.0,-195.00003,-0.34210533,False,2023-01-27,0.2028880487271011,0.2824865664754595,0.2722171332154955,0.2615447858265032,0.08006957807542803,3.924085980369949e-05,1.3923272871307668,7973386.766666667,10.07
BA,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,210.0,14.309999,0.0,53.9999,0.03773578,True,2023-01-27,0.3214990982366594,0.3026931413582393,0.311850220816476,0.3207459783399484,-0.05628390751816517,-0.000623256914199345,0.9415054132917761,6886316.166666667,6.76
DIS,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,105.0,9.74,0.0,51.000023,0.05236142,True,2023-01-27,0.32315118039963164,0.3583014224256788,0.33130297490528654,0.30189967381552624,0.18682282063218286,-0.00020444440463232634,1.1087733672598004,13579344.233333332,8.25
VZ,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,34.0,6.8100004,0.0,-113.999985,-0.16740084,False,2023-01-27,0.24921863753969017,0.30784342544419424,0.29753023641450066,0.28684648955934966,0.07319920810988427,-0.0011485681647346129,1.2352343648262163,31877037.433333334,16.77
XLE,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,50.0,41.69,0.0,271.99976,0.06524341,True,2023-01-27,0.2793313063735216,0.37920870951243807,0.4251476526260376,0.466585263051429,-0.18726813823384714,0.00010971086365836078,1.3575589304170599,39959896.766666666,45.56
GOOG,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,100.0,8.2,0.0,54.99997,0.06707314,True,2023-01-27,0.31324580821554177,0.35414201446941923,0.3316043700490679,0.3074188511767292,0.15198535520461562,-0.0007881806956397163,1.1305562761936057,25535687.6,8.12
NKE,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,120.0,10.6,0.0,-97.00003,-0.09150946,False,2023-01-27,0.4638157815818326,0.2795592887060983,0.29470519423484803,0.30910986253456774,-0.09559893555698111,-0.00026375604054284455,0.6027377674659281,8973370.066666666,7.74
LYFT,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,15.0,3.21,0.0,-33.999992,-0.10591898,False,2023-01-27,0.5957568356641064,0.8421294007982526,0.7735556960105896,0.6982799595950263,0.20600539830278541,0.004414936474391393,1.4135455111639768,13106266.666666666,19.15
XSP,short_straddle_1w,2023-01-27,2023-02-01,2023-02-27,,407.0,15.6,0.0,-26.99995,-0.01730766,False,2023-01-27,0.161638411315241,0.1599979947010676,0.1652770031775747,0.17039253871680307,-0.06100351631600186,-0.04002906713220808,0.989851319368797,0.0,3.83
GDX,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,31.0,2.6299999,0.0,-15.000033,-0.057034347,False,2023-01-27,0.32158328902395794,0.34219213468687876,0.34037006327084135,0.33853818529145296,0.010793315360511101,-0.006185213251719399,1.0640855615522529,23290278.2,8.13
XBI,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,89.0,6.3500004,0.0,39.000034,0.06141737,True,2023-01-27,0.3123852181888974,0.3111714337553297,0.3180662333965302,0.32481471097960524,-0.042003261438279496,-0.003413996715394278,0.9961144626477372,9899533.5,7.08
MU,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,65.0,5.15,0.0,46.999977,0.091262095,True,2023-01-27,0.3972112773449015,0.3628728560038975,0.36858343056270054,0.3742068691864339,-0.030288094943788105,-0.0006309203685276087,0.913551242627012,16083215.166666666,8.22
AFRM,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,15.0,4.66,0.0,-40.000057,-0.08583704,False,2023-01-27,0.9631214450756925,1.2657051937920707,1.1767820952430603,1.080565852587,0.17133554679876797,-0.004139847604055256,1.3141698798873676,16652100.1,28.1
BITO,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,5.0,9.73,0.0,-7.000065,-0.007194312,False,2023-01-27,0.4180078023162477,0.6622918673924038,0.741652922970908,0.8133065834532915,-0.1856799380864235,-0.014662580263046992,1.5844007306144507,25263194.966666665,66.06
EEM,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,39.0,3.6599998,0.0,37.99999,0.10382511,True,2023-01-27,0.1580351310681031,0.213527289884431,0.23367300097431454,0.2522146689693012,-0.1533906780401386,-0.0019686665326829936,1.3511381199944354,40808657.0,7.63
JD,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,60.0,7.09,0.0,173.99997,0.24541603,True,2023-01-27,0.51326730268464,0.46707714029720854,0.48808256132262096,0.5082205410511089,-0.08095580054439952,0.006111853510614425,0.9100075883543832,7513948.966666667,11.82
XLF,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,35.0,1.94,0.0,-22.000004,-0.11340208,False,2023-01-27,0.1814133277274548,0.2049782829625266,0.19360386048044478,0.1815180792637401,0.12924444658043974,-0.003552355889290098,1.1298964939911937,43795843.1,6.36
SE,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,70.0,9.65,0.0,90.999985,0.09430051,True,2023-01-27,0.6964235804420927,0.6534828799111503,0.7272252591829451,0.7941494071334642,-0.17712854276383483,-0.0011405782094077463,0.9383411163308348,4745631.233333333,13.85
HOOD,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,10.0,1.6700001,0.0,-0.9999871,-0.005987947,False,2023-01-27,0.5198601951890539,0.6949605856622968,0.6768880231039864,0.6583195090677195,0.05565850030248474,0.00827104165440514,1.3368220765768868,7189339.833333333,15.52
VXX,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,27.0,15.72,0.0,-39.000034,-0.024809182,False,2023-01-27,0.47076088147096073,1.1398307255336217,1.244655179977417,1.3413123988164466,-0.15021233939282838,0.015317298164443363,2.421251999469572,476955.0,138.62
DKNG,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,15.0,2.54,0.0,-24.000025,-0.094488285,False,2023-01-27,0.5634840200212335,0.7487069964408875,0.6893183797124832,0.6243056068139637,0.19926361107308455,0.003963094855111744,1.3287102559051704,11323526.833333334,16.75
WMT,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,85.0,59.05,0.0,-144.00024,-0.024386154,False,2023-01-27,0.16622557913058664,0.3761001484734671,0.3091675477368491,0.22297493909735627,0.6867373077709539,0.0008853017337738529,2.2625888893911044,16825166.6,41.08
OXY,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,65.0,5.27,0.0,65.00001,0.123339675,True,2023-01-27,0.4532552440143188,0.36524241736957,0.39706835008802865,0.42652611389842404,-0.1436809952120506,-0.005435819190645975,0.8058206103359096,11294484.766666668,9.15
CHWY,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,45.0,6.11,0.0,15.999985,0.026186554,True,2023-01-27,0.657373949153318,0.595833284514291,0.5954220363071987,0.595010503861347,0.0013828002154658995,-0.004195390239594474,0.9063840836432749,3749784.7333333334,13.19
SHOP,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,50.0,7.84,0.0,65.00001,0.082908176,True,2023-01-27,0.7397974099734975,0.6988227111952645,0.622391322680882,0.5351530018738712,0.3058372255192324,0.0032174570219857357,0.9446136222892415,19547038.8,15.68
KO,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,55.0,5.98,0.0,-82.000015,-0.13712378,False,2023-01-27,0.2109322895221085,0.2268415710755757,0.22815026044845582,0.2294514857597592,-0.011374581757627601,-0.0017642190059026083,1.0754236422954093,13369390.966666667,9.88
AI,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,20.0,4.65,0.0,-38.999985,-0.08387093,False,2023-01-27,0.6623924770424516,1.0061561550412859,0.8774155020713806,0.7261995030450529,0.3855092861153675,-0.02039275150450449,1.5189727992288218,2846087.466666667,20.47
MRK,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,95.0,11.47,0.0,-154.0,-0.13426329,False,2023-01-27,0.38228779755933273,0.2707295800958361,0.2901905085359301,0.3084259343016013,-0.1222217395275943,-0.002940822309917874,0.7081826357636165,9709175.433333334,10.87
WFC,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,45.0,2.51,0.0,-57.999992,-0.23107566,False,2023-01-27,0.2979241157466592,0.26878972138677326,0.277888057913099,0.28669780455777566,-0.06246327277819646,0.0024197175389244446,0.9022086738870764,20156920.133333333,7.99
JPM,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,130.0,12.3,0.0,72.00003,0.05853661,True,2023-01-27,0.2467396781381117,0.24798813888004848,0.2605923354625702,0.27261440456895025,-0.09033369211667333,-0.0009871744920337008,1.005059829660789,10963092.866666667,8.16
IEF,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,89.0,10.04,0.0,-89.99996,-0.0896414,False,2023-01-27,0.09850417429316836,0.09709899978978294,0.11345905831881932,0.1277407533601169,-0.23987453310182916,0.0010983206804782626,0.9857348735374062,5392409.366666666,10.14
SOXS,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,45.0,21.910002,0.0,-328.9999,-0.15015969,False,2023-01-27,0.974986516240444,1.2047868796757288,1.2916748977842785,1.3730756198015,-0.12256334443553804,0.003253753223116436,1.2356959400027365,4102211.8,136.14
AAL,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,16.0,1.46,0.0,1.9999981,0.013698617,True,2023-01-27,0.4385511390576689,0.39470656854765757,0.42422881817060804,0.4518261890132033,-0.12641945476931307,-3.2545744426667093e-05,0.9000240414282772,30385008.6,8.44
PLUG,short_straddle_1w,2023-01-27,2023-02-01,2023-02-24,,15.0,2.58,0.0,-98.0,-0.37984496,False,2023-01-27,0.7519994119441469,0.6946208562169757,0.7482058556525262,0.7982016480651073,-0.12976769980269798,-0.0005125399619813953,0.9236986694193946,18228117.233333334,15.65
