ticker,strategy,open_date,close_date,short_expiry,long_expiry,strike,entry_credit,entry_debit,pnl,pnl_norm,win,trade_date,rv30,iv30,iv60,forward_iv_30_60,forward_factor_30_60,ts45,iv30_rv30,avg_volume,expected_move_pct
SPX,short_straddle_hold,2023-05-02,2023-06-01,2023-06-01,,4120.0,141.04001,0.0,4002.0012,0.28374937,True,2023-05-02,0.11984572135647564,0.1461080014705658,0.15610476476805552,0.1654987826929764,-0.1171657030153705,-0.0030943774514728124,1.2191340651701215,0.0,3.43
SPX,long_call_calendar_30_60,2023-05-02,2023-06-01,2023-06-01,2023-06-30,4120.0,74.11,117.22000122070312,-383.00018,-0.03267362,False,2023-05-02,0.11984572135647564,0.1461080014705658,0.15610476476805552,0.1654987826929764,-0.1171657030153705,-0.0030943774514728124,1.2191340651701215,0.0,3.43
SPX,long_straddle_calendar_30_60,2023-05-02,2023-06-01,2023-06-01,2023-06-30,4120.0,141.04001,214.0500030517578,-411.9995,-0.019247817,False,2023-05-02,0.11984572135647564,0.1461080014705658,0.15610476476805552,0.1654987826929764,-0.1171657030153705,-0.0030943774514728124,1.2191340651701215,0.0,3.43
XSP,short_straddle_hold,2023-05-02,2023-06-01,2023-06-01,,412.0,14.1,0.0,400.0,0.28368795,True,2023-05-02,0.11965383764824866,0.1448570042848587,0.15078857753958022,0.15649549048594477,-0.07436946690889695,-0.059742490450541176,1.210634001649833,0.0,3.43
XSP,long_call_calendar_30_60,2023-05-02,2023-06-01,2023-06-01,2023-06-30,412.0,7.42,11.75,-40.000057,-0.0340426,False,2023-05-02,0.11965383764824866,0.1448570042848587,0.15078857753958022,0.15649549048594477,-0.07436946690889695,-0.059742490450541176,1.210634001649833,0.0,3.43
XSP,long_straddle_calendar_30_60,2023-05-02,2023-06-01,2023-06-01,2023-06-30,412.0,14.1,21.43000030517578,-44.000053,-0.02053199,False,2023-05-02,0.11965383764824866,0.1448570042848587,0.15078857753958022,0.15649549048594477,-0.07436946690889695,-0.059742490450541176,1.210634001649833,0.0,3.43
SPY,short_straddle_hold,2023-05-01,2023-06-02,2023-06-02,,402.0,21.26,0.0,913.0,0.42944497,True,2023-05-01,0.1294858803490288,0.17627813986369542,0.16896100342273712,0.16131230195317345,0.09277555232499461,-0.00019143815078432572,1.3613695901710536,81892551.73333333,5.11
SPY,long_call_calendar_30_60,2023-05-01,2023-06-02,2023-06-02,2023-06-30,402.0,18.52,21.559999465942383,1237.0001,0.57374775,True,2023-05-01,0.1294858803490288,0.17627813986369542,0.16896100342273712,0.16131230195317345,0.09277555232499461,-0.00019143815078432572,1.3613695901710536,81892551.73333333,5.11
SPY,long_straddle_calendar_30_60,2023-05-01,2023-06-02,2023-06-02,2023-06-30,402.0,21.26,27.03999900817871,1062.0001,0.39275151,True,2023-05-01,0.1294858803490288,0.17627813986369542,0.16896100342273712,0.16131230195317345,0.09277555232499461,-0.00019143815078432572,1.3613695901710536,81892551.73333333,5.11
QQQ,short_straddle_hold,2023-05-01,2023-06-02,2023-06-02,,317.0,16.01,0.0,-1590.0,-0.9931293,False,2023-05-01,0.17879245764754859,0.19850714291845048,0.19635100662708282,0.19417092938257086,0.022331939954492747,-0.0007091712857049608,1.1102657546649155,54920402.333333336,4.96
