ticker,strategy,open_date,close_date,short_expiry,long_expiry,strike,entry_credit,entry_debit,pnl,pnl_norm,win,trade_date,rv30,iv30,iv60,forward_iv_30_60,forward_factor_30_60,ts45,iv30_rv30,avg_volume,expected_move_pct
META,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,125.0,19.369999,0.0,55.999756,0.028910562,True,2023-01-03,0.437046027316035,0.6406194269657135,0.5861262381076813,0.5260177599574424,0.21786653556629534,0.0022271431627727692,1.4657939597342944,30183230.3,15.52
NIO,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,10.0,2.03,0.0,9.99999,0.049261037,True,2023-01-03,0.8637379692322623,0.8975462913513184,0.9093633208956037,0.9210287474677736,-0.025495899211633363,-0.0023937622706095376,1.0391418732571254,52437683.833333336,20.81
CSCO,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,45.0,3.71,0.0,-50.0,-0.13477089,False,2023-01-03,0.20944235860048724,0.2903465671198709,0.30970621747629984,0.3279249201397487,-0.11459438033517981,0.00038714281150272915,1.3862838876528745,19436316.7,9.22
TLT,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,90.0,11.7,0.0,-393.00003,-0.33589748,False,2023-01-03,0.21835468526369167,0.24751142518860952,0.2531252418245588,0.25861722776834906,-0.042943011475195775,-0.0019941904715129305,1.1335292617591755,23541136.8,11.57
TQQQ,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,12.0,5.35,0.0,-96.99998,-0.18130837,False,2023-01-03,0.7617066150503189,0.9545979840414864,1.0297701039484568,1.0998161768386394,-0.13203860413707919,-0.003219903934569586,1.2532357802596017,371934157.6666667,31.69
C,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,40.0,6.69,0.0,-128.00002,-0.19133037,False,2023-01-03,0.28380782923896025,0.4319978654384613,0.40321685799530577,0.37221702459697653,0.1606074867376455,0.00014683320408775692,1.522149218352705,19402419.033333335,12.97
COIN,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,35.0,8.13,0.0,1.9999504,0.0024599636,True,2023-01-03,0.8364154178070726,1.0235089915139335,1.0280337248529707,1.0325386303476871,-0.008745085722083903,-0.0015526669366019113,1.2236849892095316,12033283.3,23.81
PLTR,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,6.0,1.0,0.0,11.000002,0.11000002,True,2023-01-03,0.5520159521695517,0.6198785645621163,0.7100388748305184,0.7899752988148349,-0.21531905428930143,0.0008596664383297874,1.1229359624950126,28531305.566666666,14.76
SQQQ,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,70.0,18.23,0.0,-203.00006,-0.11135494,False,2023-01-03,0.771468094468302,0.9247585960796901,0.9923350406544549,1.0555942424994926,-0.12394501708346083,-0.003261976298831758,1.1986997293997446,6058559.9,33.0
RIVN,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,15.0,4.02,0.0,86.999985,0.21641788,True,2023-01-03,0.6558221965099693,0.8858924082347325,0.9179169514349529,0.9488612651464604,-0.06636255396304795,-0.0021794523511614117,1.350811870883766,15961172.866666667,20.78
HYG,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,60.0,13.78,0.0,-197.00003,-0.14296083,False,2023-01-03,0.10806674006535381,0.1620874341045107,0.18352939507790975,0.20271591309204826,-0.20042076799905276,0.0001596191099711827,1.4998827021754118,34830088.86666667,18.68
SOFI,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,4.0,0.82000005,0.0,-26.0,-0.31707314,False,2023-01-03,0.5920904320705348,0.6894345453807286,0.7700285975422178,0.842952009132986,-0.18211886571117733,0.002137642531167893,1.164407509457267,36440696.2,16.26
BAC,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,31.0,3.5800002,0.0,3.000021,0.008379946,True,2023-01-03,0.2702931471295494,0.39947556597845896,0.34649092704057693,0.28378019174894276,0.40769362201245757,-0.0012295480285372054,1.4779344952722515,41919211.766666666,10.68
T,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,16.0,2.9099998,0.0,-27.000023,-0.092783585,False,2023-01-03,0.19721157072397033,0.3664702815668924,0.3346967548131943,0.29957197481281456,0.2233129677630184,0.00029133331208002,1.8582595342736108,43907914.833333336,15.46
INTC,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,25.0,3.31,0.0,-161.99998,-0.48942593,False,2023-01-03,0.3358654999098235,0.4766652967248644,0.44389682688883375,0.40850823827941024,0.1668437795343464,5.195254371279762e-05,1.4192148251393615,35875689.9,11.22
SOXL,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,9.0,2.3899999,0.0,-102.0,-0.42677826,False,2023-01-03,1.025557247534908,1.1101394210542952,1.1063163647284875,1.1024800513176398,0.006947399844107115,-0.004147262800307501,1.082474355988117,98098916.2,25.53
GOOGL,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,88.0,8.58,0.0,88.999985,0.10372958,True,2023-01-03,0.32474343080534807,0.4036968563284193,0.3829413556626865,0.36099447633461634,0.11829095122835302,-0.0003094999563126337,1.2431255509226793,27634094.7,9.62
UBER,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,25.0,3.27,0.0,-44.000008,-0.13455659,False,2023-01-03,0.4213538731244953,0.5445167081696647,0.6078344626086098,0.6651518791926151,-0.18136485033971736,0.001354309774580456,1.2923026057215785,18420523.633333333,12.87
RIOT,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,3.5,0.86,0.0,-79.99999,-0.93023247,False,2023-01-03,0.8375441396537923,1.0840952566691808,1.1412362371172224,1.1956495190005878,-0.09330013566571939,0.0011086662610371907,1.294373878751397,9033440.566666666,25.44
PYPL,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,75.0,10.25,0.0,57.999992,0.056585357,True,2023-01-03,0.43093586354475727,0.5705347274030957,0.5375766221966062,0.5024613162141943,0.13547990460599438,0.0005221906162443615,1.3239434813107396,15360160.666666666,13.81
KWEB,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,28.0,5.16,0.0,-187.00003,-0.36240315,False,2023-01-03,0.5418799369824656,0.5716637117522103,0.5741916043417794,0.576708416497331,-0.008747409610839259,-0.0037469282036735898,1.0549637894615547,24211370.666666668,15.41
MRNA,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,180.0,25.41,0.0,329.99994,0.1298701,True,2023-01-03,0.7292245520008396,0.601198707308088,0.6065995650632041,0.6119527587982757,-0.017573336071408544,-0.0015007370994204567,0.8244356359896613,6068382.4,14.22
AMC,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,9.0,5.82,0.0,41.00003,0.07044679,True,2023-01-03,1.3215449904302456,1.9945005519049508,2.2987188952309747,2.5671354983784305,-0.22306377938959324,0.0025194287300109863,1.5092188055252027,2867495.6,158.73
CVNA,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,4.5,1.96,0.0,29.999996,0.15306121,True,2023-01-03,1.9824347588190696,1.8827248811721802,2.027248148407255,2.1621325427125155,-0.12922781375363923,-0.001171455496833438,0.9497033245591969,22353794.4,42.7
XOM,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,95.0,13.61,0.0,-118.00003,-0.086700976,False,2023-01-03,0.300631186585874,0.3956687237535204,0.3779154249600002,0.35928595559617327,0.10126409783253619,-0.0018071425812585013,1.3161266741715745,19404369.9,12.1
SNAP,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,9.0,2.12,0.0,-4.00002,-0.01886802,False,2023-01-03,0.6145502076355213,0.9627629859106881,0.9291096563850131,0.8941906620716247,0.0766864682753428,0.0023370229062579925,1.5666140438141152,26717153.7,24.09
FXI,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,27.0,3.3,0.0,-127.00002,-0.38484856,False,2023-01-03,0.34446287253136415,0.40739586523600985,0.40398756733962465,0.4005502691530471,0.017090479298485027,-0.0015119527067456926,1.1826989139414887,45496665.7,11.26
NFLX,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,100.0,195.96,0.0,-2047.9995,-0.1045111,False,2023-01-03,0.460153214043514,0.8663847361292157,0.7984769706215177,0.7242295452604381,0.19628471635696326,0.005503976628893898,1.8828179608179088,85821399.06666666,66.3
SLV,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,22.0,1.62,0.0,17.999994,0.111111075,True,2023-01-03,0.303727530390257,0.28821043031556265,0.30618164262601305,0.3231549851381615,-0.10813558951491546,-0.0017182855379013788,0.948911117623231,17121507.4,7.35
CCL,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,7.5,1.39,0.0,-82.99998,-0.59712213,False,2023-01-03,0.6218592504858197,0.7298498323985508,0.7177102438041142,0.7053617584406807,0.0347170422337682,0.00010488004911513555,1.1736575950721404,45396787.7,16.58
UVXY,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,15.0,8.34,0.0,-25.0,-0.02997602,False,2023-01-03,0.7293775024862854,1.3696291957582747,1.6428120178835732,1.876640220802042,-0.2701695399169693,0.012415142286391486,1.8778056508317214,138967.23333333334,122.83
EWZ,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,21.0,5.15,0.0,-209.00002,-0.4058253,False,2023-01-03,0.3752261509994677,0.44579729437828064,0.4623436448829515,0.4783179530942886,-0.06798962594991141,-0.0019312614486331032,1.1880762926326875,33904212.3,19.88
GLD,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,171.0,6.3900003,0.0,7.000017,0.010954643,True,2023-01-03,0.1443490696143665,0.1562634323324476,0.1574006751179695,0.15852975989027343,-0.014295912385122308,-0.0005589287195886884,1.0825385487409842,4798978.666666667,3.74
Z,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,35.0,4.58,0.0,-69.00001,-0.15065503,False,2023-01-03,0.46319058181062517,0.5603928736277989,0.6204281658916683,0.6751459436674243,-0.16996779898621828,-0.00012828622545514788,1.2098537743086382,3742635.6666666665,13.3
EFA,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,60.0,6.7799997,0.0,-193.00003,-0.28466082,False,2023-01-03,0.16767611423445564,0.2482235665832247,0.24270307166235788,0.23705405075929556,0.04711801290951426,-0.0007056192982764472,1.4803752324325836,23990311.166666668,10.24
ARKK,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,30.0,4.13,0.0,-34.000015,-0.08232449,False,2023-01-03,0.5041999029578974,0.5753424508231026,0.5837959008557456,0.5921286785765479,-0.028348952450333375,-0.002061191059294201,1.141099884089319,22489082.366666667,13.53
KRE,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,53.0,6.21,0.0,-44.99998,-0.072463736,False,2023-01-03,0.2202718982096701,0.3154161444732121,0.3117201668875558,0.3079798381298119,0.024145432339196946,-0.000683357318242391,1.4319400115804926,7389873.4,10.05
BA,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,195.0,19.759998,0.0,-240.00015,-0.12145758,False,2023-01-03,0.32525564855297256,0.42550599575042725,0.41121685079165865,0.3964129719502831,0.07339069571061597,-0.00017311956201280867,1.308220157416044,6221248.833333333,10.14
DIS,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,85.0,8.57,0.0,-291.0,-0.3395566,False,2023-01-03,0.41363796367781086,0.37614970547812326,0.4216289647987911,0.46265901805035803,-0.18698287334111507,0.00045057137807210285,0.9093693966908516,16612063.433333334,8.92
VZ,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,33.0,7.3,0.0,-131.99997,-0.18082188,False,2023-01-03,0.2187265399884946,0.343615003994533,0.3144769157682146,0.28234764056392364,0.2169926524204065,-0.003405904486065819,1.5709799277792615,30103789.066666666,18.17
XLE,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,50.0,34.47,0.0,-300.99982,-0.08732226,False,2023-01-03,0.32503629980334825,0.4503424380506788,0.5062031447887421,0.5564844436986489,-0.19073669866223397,-0.0006020466486612955,1.385514289705927,48353511.8,40.9
GOOG,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,89.0,8.690001,0.0,96.0,0.1104718,True,2023-01-03,0.32310257417087657,0.3990994223526546,0.3821586327893393,0.36443119008752745,0.09512970680912548,-0.0002910480612800235,1.2352096648465147,23108186.266666666,9.67
NKE,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,115.0,9.73,0.0,-253.00006,-0.26002064,False,2023-01-03,0.4680090679532009,0.34585085085460116,0.3401116132736206,0.334273851699947,0.034633277762467565,-0.001105976246652149,0.7389832260454938,9036970.733333332,8.9
LYFT,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,10.0,2.37,0.0,-72.00003,-0.3037976,False,2023-01-03,0.5999586994174757,0.855340165751321,0.9163676181009838,0.9735771278438312,-0.12144591189643918,0.003702261618205479,1.4256650775825161,12925347.266666668,20.38
XSP,short_straddle_1w,2023-01-03,2023-01-09,2023-02-02,,382.0,18.99,0.0,53.00007,0.027909461,True,2023-01-03,0.17334140093570655,0.2147199958562851,0.21467705859857447,0.21463411275132493,0.0004001372561856682,-0.0738875538110733,1.2387115524462973,0.0,4.98
GDX,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,29.0,2.78,0.0,-45.000004,-0.16187052,False,2023-01-03,0.34309568509117155,0.40001784903662546,0.37864683249167036,0.3559951796921717,0.12366085794341392,-0.002128261895406814,1.1659075482990346,27681281.1,9.76
XBI,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,81.0,7.59,0.0,105.000015,0.13833994,True,2023-01-03,0.31834932816918815,0.3996390061719077,0.39097524327891214,0.38211509582838915,0.04586029323319026,-0.0013902378933770315,1.2553474149614594,8474857.233333332,9.33
MU,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,50.0,5.3599997,0.0,-245.00003,-0.45708966,False,2023-01-03,0.4039003373866803,0.4530794322490692,0.44211140275001526,0.4308642627975004,0.05155955452729113,-0.0014811661981400989,1.1217604698738008,15681540.333333334,10.62
AFRM,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,10.0,2.4099998,0.0,35.99999,0.14937755,True,2023-01-03,0.9198506614348885,1.0704764127731323,1.167977980204991,1.257944901092185,-0.14902758312886918,0.0001541432880219959,1.1637502234365744,14624691.9,24.75
BITO,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,5.0,5.48,0.0,-40.999985,-0.07481749,False,2023-01-03,0.327695831506657,0.853722836290087,0.8965625805514199,0.9374466600755756,-0.08931049344048961,0.0064123812175932385,2.6052294664991615,16502474.633333333,52.29
EEM,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,35.0,3.72,0.0,-181.00002,-0.48655918,False,2023-01-03,0.18167735387523654,0.2552365745816912,0.28523986467293333,0.31237453768364576,-0.18291491850024114,-0.00016245245933532715,1.4048893224026702,45392144.1,8.68
JD,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,55.0,8.05,0.0,-218.99995,-0.27204964,False,2023-01-03,0.6334591811205424,0.591314435005188,0.6046011000871658,0.6176019910975981,-0.04256391085412792,-0.00257800022761027,0.9334688842289671,8573746.6,14.41
XLF,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,33.0,2.31,0.0,-39.00001,-0.16883121,False,2023-01-03,0.20082501101032793,0.256011290209634,0.24598560322608268,0.23553355020930272,0.086941923909074,-0.0014695954464730761,1.2747978397793687,41757122.233333334,7.55
SE,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,55.0,9.11,0.0,129.0,0.14160265,True,2023-01-03,0.6914552257498036,0.7219589863504682,0.7504826337099075,0.7779611744991668,-0.0719858393765621,-0.0017219767684028262,1.0441153085040131,4750657.066666666,16.82
HOOD,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,8.0,1.44,0.0,16.000008,0.111111164,True,2023-01-03,0.5465205764966917,0.7904521482331412,0.7894364318677357,0.7884194069616351,0.002578248649839506,0.0038937145755404516,1.4463355676379115,7268125.966666667,17.96
DKNG,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,10.0,2.1399999,0.0,-37.00001,-0.17289726,False,2023-01-03,0.6947385683146343,0.7611609952790397,0.8649731278419495,0.957596451039368,-0.20513385941136136,-3.86905102502732e-05,1.0956078012561465,12839297.633333333,17.83
WMT,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,85.0,58.84,0.0,-147.99995,-0.02515295,False,2023-01-03,0.16287568085459178,0.2840707131794521,0.3190125375986099,0.3504879858196661,-0.18949942744795592,0.0006804523013886952,1.7440953228189904,18874460.7,41.0
OXY,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,60.0,6.4300003,0.0,-8.999968,-0.0139968395,False,2023-01-03,0.3939507278820028,0.4709805633340563,0.4819336671914373,0.49264330717742344,-0.04397247161944167,-0.0025052626927693686,1.1955316490115122,13017376.0,11.41
CHWY,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,35.0,5.95,0.0,-129.0,-0.21680672,False,2023-01-03,0.6472325895113279,0.7250287107058934,0.7237021412168231,0.7223731356132918,0.0036761819642518157,-0.0013248097328912643,1.1201980902310604,3451437.6,16.88
SHOP,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,36.0,5.85,0.0,53.999996,0.09230769,True,2023-01-03,0.6819114385658387,0.6958815710885184,0.7419607554163251,0.7853409222594369,-0.11391148561766347,0.00014964313734145391,1.0204867255960115,19914330.1,16.4
KO,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,60.0,4.06,0.0,44.99998,0.11083739,True,2023-01-03,0.1559010159551587,0.23255771185670582,0.2718993978840964,0.3062278168217932,-0.24057287064799565,0.000619952522573017,1.4917010670642175,13303168.933333334,8.89
AI,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,10.0,1.95,0.0,10.000002,0.05128206,True,2023-01-03,0.6668615423971183,0.6865997059004647,0.6933077630542573,0.69995153580801,-0.019075363399456164,-0.0016097852161952428,1.0295985931838192,1919198.6333333333,15.49
MRK,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,100.0,12.02,0.0,69.00005,0.05740437,True,2023-01-03,0.17692980418466794,0.2859652851309095,0.2954741471580097,0.3046863944738983,-0.061443863863086125,-0.0013421901634761266,1.6162640683897291,10125120.4,10.85
WFC,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,40.0,3.8500001,0.0,14.0000105,0.036363665,True,2023-01-03,0.27968507385637836,0.3859891508306776,0.37729817841734203,0.36840223440568515,0.04773835439235066,-0.00035540475731804256,1.3800849130364663,19195943.933333334,10.36
JPM,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,125.0,12.950001,0.0,-121.99993,-0.094208434,False,2023-01-03,0.2376861956852871,0.3441131498132433,0.3216158247419766,0.2974216158495074,0.1569876951625514,0.00026614325387137275,1.4477624534361804,10145958.333333334,9.59
IEF,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,89.0,7.72,0.0,-195.00003,-0.25259072,False,2023-01-03,0.1013929183964806,0.12187871549810682,0.1314706051988261,0.1404087560347386,-0.131972115272122,-0.0003054287462007432,1.2020436676013193,5726734.166666667,8.93
SOXS,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,55.0,18.060001,0.0,-583.9998,-0.32336643,False,2023-01-03,1.0206717365419975,1.2338970048086983,1.4828667575186425,1.6956667781825028,-0.27232341832441365,0.0026971186910356793,1.208906801896074,3407974.0,44.24
AAL,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,13.0,1.5699999,0.0,-56.00002,-0.35668802,False,2023-01-03,0.40142594485048355,0.5389879856790815,0.517203940140022,0.49446110330978843,0.09005133481934607,-0.0003203338100796654,1.3426834827027305,23865759.6,12.54
PLUG,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,12.5,2.32,0.0,-35.000015,-0.15086213,False,2023-01-03,0.6529191514505738,0.8102564215660095,0.8212271396602903,0.8320532201369628,-0.02619639951320104,-0.0035787863390786307,1.240975118842637,15228851.433333334,18.85
SBUX,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,95.0,9.88,0.0,-191.99991,-0.19433188,False,2023-01-03,0.23433639953265858,0.37158643347876413,0.3490580692887306,0.3249716817288616,0.14344250398037856,-0.0009408571890422276,1.585696606331009,6672633.866666666,10.33
NCLH,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,12.5,1.87,0.0,-15.999996,-0.08556148,False,2023-01-03,0.4998292952653577,0.6254944290433612,0.6502024403640202,0.6740053012746815,-0.07197402177635158,-0.0012970964113871257,1.2514161033944364,11693244.3,15.17
TNA,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,30.0,5.5699997,0.0,-37.00004,-0.06642736,False,2023-01-03,0.6888330983373098,0.7723582812717983,0.7653884830928984,0.7583546304028016,0.018465834198913796,-0.004854237749463036,1.121256053369241,8858287.6,17.96
GME,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,17.0,4.43,0.0,76.99998,0.17381486,True,2023-01-03,0.7444497450184934,1.0608081647327967,1.1672489557947432,1.2647633325029912,-0.16125955151353358,0.006712453705923898,1.4249560454969925,4828588.1,25.34
MO,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,35.0,10.68,0.0,-48.999977,-0.045880128,False,2023-01-03,0.17518096040018466,0.3464934357575008,0.3311822520835059,0.3151280171091874,0.0995323073335168,0.0007677383366085234,1.9779172061048682,9643515.0,21.35
LVS,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,47.0,5.76,0.0,-149.99995,-0.2604166,False,2023-01-03,0.3630583279551165,0.48342700941222055,0.4666393516319139,0.4492247717498032,0.07613613454394805,-0.0011260474012011574,1.331540890784868,5319665.5,11.7
UPST,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,12.5,2.9899998,0.0,23.999977,0.08026749,True,2023-01-03,0.8051516392614598,0.9908677169254848,1.1585816868713923,1.3049154064008897,-0.2406651710409224,0.0035594048954191663,1.2306597522851428,3755425.1,23.87
ORCL,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,80.0,6.05,0.0,-167.99998,-0.2776859,False,2023-01-03,0.2616123212595552,0.2679781530584608,0.2990622488515718,0.3272066118826071,-0.1810124143988749,-3.588057699657622e-05,1.0243330733363656,7968913.566666666,6.74
ABBV,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,145.0,18.25,0.0,141.00018,0.077260375,True,2023-01-03,0.17814537169058606,0.29506728478840416,0.28107485494443346,0.2663483538745217,0.1078246983550426,-0.0002460479736328125,1.6563286600613758,5573166.266666667,11.27
JBLU,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,6.0,0.94,0.0,-54.000004,-0.57446814,False,2023-01-03,0.4261867976478856,0.5645747014454433,0.5803708923714501,0.5957483964828233,-0.05232694745201684,-0.00020209522474379766,1.3247118506751432,9175979.266666668,12.85
ZIM,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,10.0,6.9100003,0.0,-25.999975,-0.03762659,False,2023-01-03,0.5549830906973848,0.8237578698566982,0.9144316145351955,0.9968918332357046,-0.1736737704200559,0.003829618295033773,1.4842936364449848,7764676.033333333,41.08
MSTR,short_straddle_1w,2023-01-03,2023-01-09,2023-02-03,,10.0,134.53,0.0,-3030.9998,-0.22530289,False,2023-01-03,0.7421868919743109,1.0929790224347795,1.2211698974881853,1.3371270297096398,-0.1825914829706775,0.0017302121434892928,1.472646626144686,5240166.633333334,93.08
