ticker,strategy,open_date,close_date,near_expiry,far_expiry,spot_at_open,spot_at_close,strike_15d_30dte,strike_50d_30dte,strike_85d_30dte,strike_50d_60dte,entry_cashflow,exit_cashflow,notional
QQQ,short_straddle_hold,2020-03-30,2020-05-01,2020-05-01,,191.89,212.79,,194.0,,,22.14,-18.789993286132812,22.14
NIO,short_straddle_hold,2020-03-30,2020-05-01,2020-05-01,,2.77,3.2,,3.0,,,0.83000004,-0.20000004768371582,0.83000004
AMD,short_straddle_hold,2020-03-30,2020-05-01,2020-05-01,,47.78,49.84,,49.0,,,8.32,-0.8400001525878906,8.32
MSFT,short_straddle_hold,2020-03-30,2020-05-01,2020-05-01,,159.86,175.18,,162.5,,,19.529999,-12.67999267578125,19.529999
SLV,short_straddle_hold,2020-03-30,2020-05-01,2020-05-01,,13.14,13.99,,13.5,,,1.66,-0.48999977111816406,1.66
BAC,short_straddle_hold,2020-03-30,2020-05-01,2020-05-01,,22.05,23.04,,22.5,,,3.63,-0.5400009155273438,3.63
VXX,short_straddle_hold,2020-03-30,2020-05-01,2020-05-01,,49.15,41.06,,55.0,,,20.53,-13.939998626708984,20.53
GLD,short_straddle_hold,2020-03-30,2020-05-01,2020-05-01,,152.24,160.14,,152.5,,,8.450001,-7.6399993896484375,8.450001
AMZN,short_straddle_hold,2020-03-30,2020-05-01,2020-05-01,,1960.4,2289.96,,1975.0,,,201.87,-314.9599609375,201.87
XLF,short_straddle_hold,2020-03-30,2020-05-01,2020-05-01,,21.37,22.03,,21.5,,,3.1599998,-0.5300006866455078,3.1599998
BA,short_straddle_hold,2020-03-30,2020-05-01,2020-05-01,,149.94,133.21,,160.0,,,45.489998,-26.789993286132812,45.489998
AAL,short_straddle_hold,2020-03-30,2020-05-01,2020-05-01,,12.26,10.62,,13.5,,,4.7200003,-2.880000114440918,4.7200003
GE,short_straddle_hold,2020-03-30,2020-05-01,2020-05-01,,7.89,6.46,,8.0,,,1.78,-1.5399999618530273,1.78
NVDA,short_straddle_hold,2020-03-30,2020-05-01,2020-05-01,,264.24,282.59,,270.0,,,43.2,-12.589996337890625,43.2
DIS,short_straddle_hold,2020-03-30,2020-05-01,2020-05-01,,98.92,105.01,,101.0,,,16.09,-4.010002136230469,16.09
SNAP,short_straddle_hold,2020-03-30,2020-05-01,2020-05-01,,11.68,16.71,,12.0,,,2.4099998,-4.709999084472656,2.4099998
