ticker,strategy,open_date,close_date,near_expiry,far_expiry,spot_at_open,spot_at_close,strike_15d_30dte,strike_50d_30dte,strike_85d_30dte,strike_50d_60dte,entry_cashflow,exit_cashflow,notional
SPY,short_straddle_hold,2022-07-01,2022-08-01,2022-08-01,,381.29,410.93,,383.0,,,21.65,-27.92999267578125,21.65
SPY,long_call_calendar_30_60,2022-07-01,2022-08-01,2022-08-01,2022-08-19,381.29,410.93,,383.0,,384.0,-2.5,0.6800079345703125,22.82
SPY,long_straddle_calendar_30_60,2022-07-01,2022-08-01,2022-08-01,2022-08-19,381.29,410.93,,383.0,,384.0,-5.6000004,1.960007905960083,48.899998
QQQ,short_straddle_hold,2022-07-01,2022-08-01,2022-08-01,,282.02,315.29,,283.0,,,20.619999,-32.290008544921875,20.619999
QQQ,long_call_butterfly_hold,2022-07-01,2022-08-01,2022-08-01,,282.02,315.29,308.0,283.0,254.0,,-12.629999,4.0,12.629999
QQQ,long_call_calendar_30_60,2022-07-01,2022-08-01,2022-08-01,2022-08-19,282.02,315.29,,283.0,,284.0,-2.37,0.16999053955078125,22.310001
QQQ,long_straddle_calendar_30_60,2022-07-01,2022-08-01,2022-08-01,2022-08-19,282.02,315.29,,283.0,,284.0,-5.450001,1.0499905347824097,46.69
IWM,short_straddle_hold,2022-07-01,2022-08-01,2022-08-01,,171.53,187.39,,172.0,,,11.72,-15.389999389648438,11.72
IWM,long_call_calendar_30_60,2022-07-01,2022-08-01,2022-08-01,2022-08-19,171.53,187.39,,172.0,,173.0,-1.1799998,-0.15999984741210938,12.559999
IWM,long_straddle_calendar_30_60,2022-07-01,2022-08-01,2022-08-01,2022-08-19,171.53,187.39,,172.0,,173.0,-3.2399998,0.5500001311302185,26.68
QQQ,short_straddle_1w,2022-07-25,2022-08-01,2022-08-24,,299.05,315.29,,300.0,,,18.8,-22.28999900817871,18.8
SPX,short_straddle_1w,2022-07-25,2022-08-01,2022-08-26,,3947.85,4120.18,,3965.0,,,201.23999,-234.83999633789062,201.23999
TSLA,short_straddle_1w,2022-07-25,2022-08-01,2022-08-26,,804.215,892.488,,815.0,,,109.14,-125.97000122070312,109.14
AAPL,short_straddle_1w,2022-07-25,2022-08-01,2022-08-26,,152.41,161.621,,155.0,,,12.06,-11.350000381469727,12.06
AMZN,short_straddle_1w,2022-07-25,2022-08-01,2022-08-26,,120.66,135.72,,122.0,,,13.12,-16.28999900817871,13.12
AMD,short_straddle_1w,2022-07-25,2022-08-01,2022-08-26,,87.225,96.72,,89.0,,,11.63,-13.09000015258789,11.63
NVDA,short_straddle_1w,2022-07-25,2022-08-01,2022-08-26,,168.879,184.39,,170.0,,,24.130001,-26.510000228881836,24.130001
VIX,short_straddle_1w,2022-07-25,2022-08-01,2022-08-24,,26.3112,23.3106,,27.0,,,5.09,-5.019999980926514,5.09
META,short_straddle_1w,2022-07-25,2022-08-01,2022-08-26,,165.831,160.08,,170.0,,,25.41,-16.610000610351562,25.41
