ticker,strategy,open_date,close_date,near_expiry,far_expiry,spot_at_open,spot_at_close,strike_15d_30dte,strike_50d_30dte,strike_85d_30dte,strike_50d_60dte,entry_cashflow,exit_cashflow,notional
SPX,short_straddle_hold,2025-01-03,2025-02-03,2025-02-03,,5957.27,6002.05,,5960.0,,,175.2,-42.0498046875,175.2
SPX,long_call_calendar_30_60,2025-01-03,2025-02-03,2025-02-03,2025-03-07,5957.27,6002.05,,5960.0,,5980.0,-41.75,86.98019409179688,214.25
SPX,long_straddle_calendar_30_60,2025-01-03,2025-02-03,2025-02-03,2025-03-07,5957.27,6002.05,,5960.0,,5980.0,-83.46001,175.88018798828125,433.86002
XSP,short_straddle_hold,2025-01-03,2025-02-03,2025-02-03,,595.75,600.245,,595.0,,,17.66,-5.2449951171875,17.66
SPY,short_straddle_1w,2025-01-27,2025-02-03,2025-02-28,,598.3,598.29,,601.0,,,20.0,-18.880001068115234,20.0
QQQ,short_straddle_1w,2025-01-27,2025-02-03,2025-02-28,,513.51,518.77,,517.0,,,24.060001,-22.75,24.060001
NVDA,short_straddle_1w,2025-01-27,2025-02-03,2025-02-28,,118.34,116.97,,122.0,,,20.51,-19.43000030517578,20.51
TSLA,short_straddle_1w,2025-01-27,2025-02-03,2025-02-28,,394.95,382.64,,405.0,,,59.95,-49.339996337890625,59.95
IWM,short_straddle_1w,2025-01-27,2025-02-03,2025-02-28,,226.44,223.8,,228.0,,,10.53,-10.550000190734863,10.53
AAPL,short_straddle_1w,2025-01-27,2025-02-03,2025-02-28,,230.66,228.67,,230.0,,,15.780001,-12.059999465942383,15.780001
PLTR,short_straddle_1w,2025-01-27,2025-02-03,2025-02-28,,75.0,83.39,,77.0,,,14.380001,-15.539999008178711,14.380001
VIX,short_straddle_1w,2025-01-27,2025-02-03,2025-02-26,,17.3625,17.8325,,18.0,,,3.69,-3.5999999046325684,3.69
AMD,short_straddle_1w,2025-01-27,2025-02-03,2025-02-28,,114.72,114.47,,117.0,,,15.620001,-14.559999465942383,15.620001
AMZN,short_straddle_1w,2025-01-27,2025-02-03,2025-02-28,,233.63,237.68,,235.0,,,20.45,-20.479999542236328,20.45
SLV,short_straddle_1w,2025-01-27,2025-02-03,2025-02-28,,27.46,28.7,,27.5,,,1.55,-1.8599998950958252,1.55
TLT,short_straddle_1w,2025-01-27,2025-02-03,2025-02-28,,88.34,88.15,,88.0,,,3.0100002,-2.690000057220459,3.0100002
META,short_straddle_1w,2025-01-27,2025-02-03,2025-02-28,,656.09,698.27,,665.0,,,66.8,-54.77000045776367,66.8
