ticker,strategy,open_date,close_date,near_expiry,far_expiry,spot_at_open,spot_at_close,strike_15d_30dte,strike_50d_30dte,strike_85d_30dte,strike_50d_60dte,entry_cashflow,exit_cashflow,notional
SPY,short_straddle_hold,2022-09-02,2022-10-03,2022-10-03,,391.07,367.01,,391.0,,,20.970001,-23.989990234375,20.970001
SPY,long_call_calendar_30_60,2022-09-02,2022-10-03,2022-10-03,2022-10-21,391.07,367.01,,391.0,,392.0,-2.62,1.0800000429153442,22.64
SPY,long_straddle_calendar_30_60,2022-09-02,2022-10-03,2022-10-03,2022-10-21,391.07,367.01,,391.0,,392.0,-5.6499987,2.730009078979492,47.590004
QQQ,short_straddle_hold,2022-09-02,2022-10-03,2022-10-03,,293.99,274.12,,295.0,,,20.93,-20.8800048828125,20.93
QQQ,long_call_calendar_30_60,2022-09-02,2022-10-03,2022-10-03,2022-10-21,293.99,274.12,,295.0,,296.0,-2.3499994,1.190000057220459,22.21
QQQ,long_straddle_calendar_30_60,2022-09-02,2022-10-03,2022-10-03,2022-10-21,293.99,274.12,,295.0,,296.0,-5.289999,3.059995651245117,47.149998
IWM,short_straddle_hold,2022-09-02,2022-10-03,2022-10-03,,179.39,169.565,,180.0,,,11.77,-10.43499755859375,11.77
IWM,long_call_calendar_30_60,2022-09-02,2022-10-03,2022-10-03,2022-10-21,179.39,169.565,,180.0,,180.0,-1.5300002,1.340000033378601,12.27
IWM,long_straddle_calendar_30_60,2022-09-02,2022-10-03,2022-10-03,2022-10-21,179.39,169.565,,180.0,,180.0,-2.9299998,2.4950027465820312,26.470001
SPY,short_straddle_1w,2022-09-26,2022-10-03,2022-10-26,,365.57,367.01,,368.0,,,23.82,-19.93000030517578,23.82
QQQ,short_straddle_1w,2022-09-26,2022-10-03,2022-10-26,,275.24,274.12,,277.0,,,21.880001,-18.239999771118164,21.880001
TSLA,short_straddle_1w,2022-09-26,2022-10-03,2022-10-28,,278.1,243.9,,285.0,,,42.39,-48.709999084472656,42.39
AAPL,short_straddle_1w,2022-09-26,2022-10-03,2022-10-28,,151.29,142.635,,152.5,,,14.5,-14.079999923706055,14.5
AMZN,short_straddle_1w,2022-09-26,2022-10-03,2022-10-28,,115.63,116.26,,117.0,,,14.09,-12.530000686645508,14.09
IWM,short_straddle_1w,2022-09-26,2022-10-03,2022-10-26,,164.74,169.565,,166.0,,,12.93,-12.149999618530273,12.93
AMD,short_straddle_1w,2022-09-26,2022-10-03,2022-10-28,,66.79,66.32,,68.0,,,9.58,-8.069999694824219,9.58
NVDA,short_straddle_1w,2022-09-26,2022-10-03,2022-10-28,,123.18,125.76,,125.0,,,17.919998,-15.399999618530273,17.919998
HYG,short_straddle_1w,2022-09-26,2022-10-03,2022-10-28,,71.37,72.04,,71.0,,,3.02,-2.7899999618530273,3.02
VIX,short_straddle_1w,2022-09-26,2022-10-03,2022-10-26,,29.9432,30.2583,,32.5,,,8.38,-7.739999771118164,8.38
META,short_straddle_1w,2022-09-26,2022-10-03,2022-10-28,,137.265,139.02,,140.0,,,20.32,-17.889999389648438,20.32
TQQQ,short_straddle_1w,2022-09-26,2022-10-03,2022-10-28,,21.225,20.785,,22.0,,,5.2200003,-4.369999885559082,5.2200003
EEM,short_straddle_1w,2022-09-26,2022-10-03,2022-10-28,,35.63,35.48,,36.0,,,2.13,-1.8600000143051147,2.13
AMC,short_straddle_1w,2022-09-26,2022-10-03,2022-10-28,,6.875,6.88,,7.5,,,2.31,-1.8599998950958252,2.31
F,short_straddle_1w,2022-09-26,2022-10-03,2022-10-28,,12.105,11.5,,12.0,,,1.6600001,-1.440000057220459,1.6600001
BABA,short_straddle_1w,2022-09-26,2022-10-03,2022-10-28,,79.38,80.79,,81.0,,,10.530001,-9.489999771118164,10.530001
