ticker,strategy,open_date,close_date,near_expiry,far_expiry,spot_at_open,spot_at_close,strike_15d_30dte,strike_50d_30dte,strike_85d_30dte,strike_50d_60dte,entry_cashflow,exit_cashflow,notional
SPX,short_straddle_hold,2025-04-01,2025-05-01,2025-05-01,,5641.48,5634.8,,5650.0,,,235.32,-15.2001953125,235.32
SPX,long_call_calendar_30_60,2025-04-01,2025-05-01,2025-05-01,2025-05-30,5641.48,5634.8,,5650.0,,5665.0,-41.039993,116.06999969482422,267.86
SPY,short_straddle_1w,2025-04-24,2025-05-01,2025-05-23,,546.42,561.53,,550.0,,,28.310001,-27.1200008392334,28.310001
QQQ,short_straddle_1w,2025-04-24,2025-05-01,2025-05-23,,466.6,483.87,,470.0,,,29.11,-28.490001678466797,29.11
NVDA,short_straddle_1w,2025-04-24,2025-05-01,2025-05-23,,106.02,112.45,,107.0,,,11.33,-11.319999694824219,11.33
TSLA,short_straddle_1w,2025-04-24,2025-05-01,2025-05-23,,257.25,283.13,,260.0,,,37.36,-40.23999786376953,37.36
IWM,short_straddle_1w,2025-04-24,2025-05-01,2025-05-23,,194.06,197.31,,195.0,,,12.24,-10.489999771118164,12.24
AAPL,short_straddle_1w,2025-04-24,2025-05-01,2025-05-23,,208.16,213.45,,210.0,,,16.99,-15.789999961853027,16.99
PLTR,short_straddle_1w,2025-04-24,2025-05-01,2025-05-23,,107.41,117.63,,111.0,,,21.630001,-21.639999389648438,21.630001
VIX,short_straddle_1w,2025-04-24,2025-05-01,2025-05-21,,24.5275,24.5225,,25.0,,,5.37,-4.829999923706055,5.37
AMD,short_straddle_1w,2025-04-24,2025-05-01,2025-05-23,,94.07,97.42,,96.0,,,12.92,-11.889999389648438,12.92
AMZN,short_straddle_1w,2025-04-24,2025-05-01,2025-05-23,,186.26,191.45,,190.0,,,18.66,-17.25,18.66
IBIT,short_straddle_1w,2025-04-24,2025-05-01,2025-05-23,,53.25,54.89,,54.0,,,5.5699997,-4.429999828338623,5.5699997
MSTR,short_straddle_1w,2025-04-24,2025-05-01,2025-05-23,,347.65,385.9,,355.0,,,56.18,-57.04999923706055,56.18
SLV,short_straddle_1w,2025-04-24,2025-05-01,2025-05-23,,30.57,29.43,,30.5,,,2.08,-1.850000023841858,2.08
INTC,short_straddle_1w,2025-04-24,2025-05-01,2025-05-23,,21.41,20.11,,22.0,,,3.04,-2.4599997997283936,3.04
TLT,short_straddle_1w,2025-04-24,2025-05-01,2025-05-23,,88.25,88.47,,88.5,,,3.51,-3.069999933242798,3.51
GLD,short_straddle_1w,2025-04-24,2025-05-01,2025-05-23,,308.02,297.5,,310.0,,,16.24,-16.219999313354492,16.24
META,short_straddle_1w,2025-04-24,2025-05-01,2025-05-23,,531.79,575.55,,540.0,,,61.86,-52.380001068115234,61.86
GOOGL,short_straddle_1w,2025-04-24,2025-05-01,2025-05-23,,159.03,161.34,,160.0,,,15.25,-9.710000038146973,15.25
SMCI,short_straddle_1w,2025-04-24,2025-05-01,2025-05-23,,35.81,32.88,,37.0,,,7.69,-6.980000019073486,7.69
SOFI,short_straddle_1w,2025-04-24,2025-05-01,2025-05-23,,12.29,12.57,,12.5,,,2.22,-1.4500000476837158,2.22
HOOD,short_straddle_1w,2025-04-24,2025-05-01,2025-05-23,,48.07,47.17,,50.0,,,9.46,-6.689999580383301,9.46
MARA,short_straddle_1w,2025-04-24,2025-05-01,2025-05-23,,14.04,14.16,,14.5,,,2.8200002,-2.5299999713897705,2.8200002
MSFT,short_straddle_1w,2025-04-24,2025-05-01,2025-05-23,,387.25,429.35,,390.0,,,28.41,-42.65999984741211,28.41
TQQQ,short_straddle_1w,2025-04-24,2025-05-01,2025-05-23,,51.95,57.72,,53.0,,,9.51,-9.449999809265137,9.51
COIN,short_straddle_1w,2025-04-24,2025-05-01,2025-05-23,,203.58,203.83,,210.0,,,32.85,-28.229999542236328,32.85
AVGO,short_straddle_1w,2025-04-24,2025-05-01,2025-05-23,,187.1,198.81,,190.0,,,19.76,-19.190000534057617,19.76
SOXL,short_straddle_1w,2025-04-24,2025-05-01,2025-05-23,,11.89,12.36,,13.0,,,3.37,-2.7100000381469727,3.37
GOOG,short_straddle_1w,2025-04-24,2025-05-01,2025-05-23,,161.22,163.09,,165.0,,,15.690001,-9.460000038146973,15.690001
TSLL,short_straddle_1w,2025-04-24,2025-05-01,2025-05-23,,8.61,10.29,,9.0,,,2.48,-2.640000104904175,2.48
MU,short_straddle_1w,2025-04-24,2025-05-01,2025-05-23,,77.16,78.39,,78.0,,,9.8,-8.199999809265137,9.8
NIO,short_straddle_1w,2025-04-24,2025-05-01,2025-05-23,,4.17,3.96,,4.0,,,0.62,-0.5399999618530273,0.62
UNH,short_straddle_1w,2025-04-24,2025-05-01,2025-05-23,,425.33,401.46,,430.0,,,30.46,-35.60000228881836,30.46
PFE,short_straddle_1w,2025-04-24,2025-05-01,2025-05-23,,22.74,24.01,,23.0,,,1.6200001,-1.4600000381469727,1.6200001
RIVN,short_straddle_1w,2025-04-24,2025-05-01,2025-05-23,,12.09,13.84,,12.5,,,2.1,-2.380000114440918,2.1
BAC,short_straddle_1w,2025-04-24,2025-05-01,2025-05-23,,39.64,40.39,,40.0,,,2.76,-2.359999895095825,2.76
HIMS,short_straddle_1w,2025-04-24,2025-05-01,2025-05-23,,28.1,36.37,,30.0,,,7.0600004,-9.510000228881836,7.0600004
GDX,short_straddle_1w,2025-04-24,2025-05-01,2025-05-23,,49.68,47.25,,50.0,,,4.38,-4.179999828338623,4.38
RIOT,short_straddle_1w,2025-04-24,2025-05-01,2025-05-23,,7.79,7.79,,8.0,,,1.56,-1.4200000762939453,1.56
F,short_straddle_1w,2025-04-24,2025-05-01,2025-05-23,,10.07,10.23,,10.0,,,1.08,-0.9800000190734863,1.08
BA,short_straddle_1w,2025-04-24,2025-05-01,2025-05-23,,177.18,183.95,,180.0,,,14.74,-13.0,14.74
AAL,short_straddle_1w,2025-04-24,2025-05-01,2025-05-23,,9.64,10.11,,10.0,,,1.2,-1.1699999570846558,1.2
TSM,short_straddle_1w,2025-04-24,2025-05-01,2025-05-23,,163.47,173.97,,165.0,,,14.610001,-15.329999923706055,14.610001
SNAP,short_straddle_1w,2025-04-24,2025-05-01,2025-05-23,,8.32,7.84,,9.0,,,2.17,-1.340000033378601,2.17
WMT,short_straddle_1w,2025-04-24,2025-05-01,2025-05-23,,95.94,97.78,,96.0,,,7.3199997,-7.090000152587891,7.3199997
CLSK,short_straddle_1w,2025-04-24,2025-05-01,2025-05-23,,8.84,8.71,,9.0,,,1.89,-1.6500000953674316,1.89
PYPL,short_straddle_1w,2025-04-24,2025-05-01,2025-05-23,,64.79,65.77,,66.0,,,7.17,-4.390000343322754,7.17
RKLB,short_straddle_1w,2025-04-24,2025-05-01,2025-05-23,,21.94,22.25,,23.0,,,4.7799997,-4.279999732971191,4.7799997
APLD,short_straddle_1w,2025-04-24,2025-05-01,2025-05-23,,4.56,5.2,,4.5,,,1.12,-1.190000057220459,1.12
MRNA,short_straddle_1w,2025-04-24,2025-05-01,2025-05-23,,27.32,27.41,,28.0,,,4.8199997,-3.619999885559082,4.8199997
OKLO,short_straddle_1w,2025-04-24,2025-05-01,2025-05-23,,24.25,26.74,,25.0,,,5.66,-5.509999752044678,5.66
MRVL,short_straddle_1w,2025-04-24,2025-05-01,2025-05-23,,56.95,61.44,,58.0,,,7.84,-7.579999923706055,7.84
LCID,short_straddle_1w,2025-04-24,2025-05-01,2025-05-23,,2.46,2.51,,2.5,,,0.46999997,-0.4599999785423279,0.46999997
BBAI,short_straddle_1w,2025-04-24,2025-05-01,2025-05-23,,2.88,3.41,,3.0,,,0.8,-1.0099999904632568,0.8
QUBT,short_straddle_1w,2025-04-24,2025-05-01,2025-05-23,,6.94,7.06,,7.0,,,1.9200001,-1.6700000762939453,1.9200001
JPM,short_straddle_1w,2025-04-24,2025-05-01,2025-05-23,,245.18,247.73,,245.0,,,15.630001,-13.34000015258789,15.630001
WOLF,short_straddle_1w,2025-04-24,2025-05-01,2025-05-23,,3.17,3.62,,4.0,,,1.91,-1.9200000762939453,1.91
FCX,short_straddle_1w,2025-04-24,2025-05-01,2025-05-23,,37.6,36.49,,38.0,,,3.81,-3.319999933242798,3.81
VZ,short_straddle_1w,2025-04-24,2025-05-01,2025-05-23,,42.88,43.38,,43.0,,,2.05,-1.809999942779541,2.05
T,short_straddle_1w,2025-04-24,2025-05-01,2025-05-23,,27.55,27.66,,28.0,,,1.53,-1.309999942779541,1.53
OXY,short_straddle_1w,2025-04-24,2025-05-01,2025-05-23,,40.39,40.7,,41.0,,,3.7799997,-3.509999990463257,3.7799997
TTD,short_straddle_1w,2025-04-24,2025-05-01,2025-05-23,,52.92,53.66,,55.0,,,10.139999,-9.899999618530273,10.139999
QS,short_straddle_1w,2025-04-24,2025-05-01,2025-05-23,,4.0,3.94,,4.0,,,0.6,-0.5099999904632568,0.6
PLUG,short_straddle_1w,2025-04-24,2025-05-01,2025-05-23,,0.85,0.85,,1.0,,,0.27,-0.30000001192092896,0.27
