ticker,strategy,open_date,close_date,near_expiry,far_expiry,spot_at_open,spot_at_close,strike_15d_30dte,strike_50d_30dte,strike_85d_30dte,strike_50d_60dte,entry_cashflow,exit_cashflow,notional
VIX,short_straddle_hold,2022-04-29,2022-06-01,2022-06-01,,30.9034,25.7891,,32.5,,,9.58,-6.710899353027344,9.58
SPY,short_straddle_hold,2022-05-02,2022-06-01,2022-06-01,,412.5,411.62,,414.0,,,26.14,-2.3800048828125,26.14
SPY,long_call_calendar_30_60,2022-05-02,2022-06-01,2022-06-01,2022-06-30,412.5,411.62,,414.0,,414.0,-4.0999994,8.979999542236328,29.0
SPY,long_straddle_calendar_30_60,2022-05-02,2022-06-01,2022-06-01,2022-06-30,412.5,411.62,,414.0,,414.0,-9.01,19.1199951171875,61.29
QQQ,short_straddle_hold,2022-05-02,2022-06-01,2022-06-01,,316.48,307.56,,318.0,,,25.23,-10.44000244140625,25.23
QQQ,long_call_calendar_30_60,2022-05-02,2022-06-01,2022-06-01,2022-06-30,316.48,307.56,,318.0,,320.0,-3.0900002,4.71999979019165,26.93
QQQ,long_straddle_calendar_30_60,2022-05-02,2022-06-01,2022-06-01,2022-06-30,316.48,307.56,,318.0,,320.0,-8.320002,11.769996643066406,58.78
IWM,short_straddle_hold,2022-05-02,2022-06-01,2022-06-01,,185.92,185.1,,186.0,,,14.13,-0.899993896484375,14.13
IWM,long_call_calendar_30_60,2022-05-02,2022-06-01,2022-06-01,2022-06-30,185.92,185.1,,186.0,,188.0,-1.1799998,4.289999961853027,15.299999
IWM,long_straddle_calendar_30_60,2022-05-02,2022-06-01,2022-06-01,2022-06-30,185.92,185.1,,186.0,,188.0,-4.66,10.960006713867188,32.92
VIX,short_straddle_hold,2022-05-02,2022-06-01,2022-06-01,,31.2433,25.7891,,32.5,,,9.76,-6.710899353027344,9.76
VIX,short_straddle_hold,2022-05-03,2022-06-01,2022-06-01,,29.5553,25.7891,,32.5,,,9.14,-6.710899353027344,9.14
VIX,short_straddle_hold,2022-05-04,2022-06-01,2022-06-01,,26.5632,25.7891,,28.0,,,6.81,-2.2108993530273438,6.81
VIX,short_straddle_hold,2022-05-05,2022-06-01,2022-06-01,,31.2172,25.7891,,32.5,,,8.82,-6.710899353027344,8.82
SPX,short_straddle_1w,2022-05-25,2022-06-01,2022-06-24,,3978.09,4119.84,,3990.0,,,238.22,-233.6199951171875,238.22
TSLA,short_straddle_1w,2022-05-25,2022-06-01,2022-06-24,,660.0,744.064,,675.0,,,107.06,-116.54000091552734,107.06
AAPL,short_straddle_1w,2022-05-25,2022-06-01,2022-06-24,,140.603,149.67,,140.0,,,11.860001,-13.670000076293945,11.860001
NVDA,short_straddle_1w,2022-05-25,2022-06-01,2022-06-24,,168.41,184.837,,170.0,,,28.470001,-24.46000099182129,28.470001
HYG,short_straddle_1w,2022-05-25,2022-06-01,2022-06-24,,78.23,78.995,,78.0,,,2.1799998,-2.049999952316284,2.1799998
VIX,short_straddle_1w,2022-05-25,2022-06-01,2022-06-22,,28.2738,25.7891,,29.0,,,6.2200003,-5.630000114440918,6.2200003
TQQQ,short_straddle_1w,2022-05-25,2022-06-01,2022-06-24,,27.98,32.78,,29.0,,,6.3,-6.840000152587891,6.3
EEM,short_straddle_1w,2022-05-25,2022-06-01,2022-06-24,,40.925,42.425,,41.0,,,2.22,-2.259999990463257,2.22
AMC,short_straddle_1w,2022-05-25,2022-06-01,2022-06-24,,11.6999,12.8801,,12.5,,,4.08,-3.9000000953674316,4.08
F,short_straddle_1w,2022-05-25,2022-06-01,2022-06-24,,12.725,13.62,,13.0,,,1.46,-1.3600000143051147,1.46
MSFT,short_straddle_1w,2022-05-25,2022-06-01,2022-06-24,,262.38,273.966,,265.0,,,20.099998,-18.979999542236328,20.099998
NIO,short_straddle_1w,2022-05-25,2022-06-01,2022-06-24,,14.64,17.58,,15.5,,,3.4299998,-3.5899999141693115,3.4299998
UVXY,short_straddle_1w,2022-05-25,2022-06-01,2022-06-24,,15.275,13.575,,16.0,,,4.58,-3.950000047683716,4.58
BAC,short_straddle_1w,2022-05-25,2022-06-01,2022-06-24,,36.015,36.885,,36.0,,,2.9499998,-2.5,2.9499998
XLE,short_straddle_1w,2022-05-25,2022-06-01,2022-06-24,,86.015,88.95,,86.0,,,7.2700005,-6.650000095367432,7.2700005
PBR,short_straddle_1w,2022-05-25,2022-06-01,2022-06-24,,14.555,13.845,,14.5,,,1.56,-1.4299999475479126,1.56
SNAP,short_straddle_1w,2022-05-25,2022-06-01,2022-06-24,,14.075,13.99,,15.0,,,3.08,-2.5199999809265137,3.08
NFLX,short_straddle_1w,2022-05-25,2022-06-01,2022-06-24,,186.93,193.115,,190.0,,,25.029999,-21.15999984741211,25.029999
EWZ,short_straddle_1w,2022-05-25,2022-06-01,2022-06-24,,34.785,35.175,,34.5,,,3.22,-2.740000009536743,3.22
GLD,short_straddle_1w,2022-05-25,2022-06-01,2022-06-24,,173.135,172.268,,173.0,,,6.08,-4.920000076293945,6.08
XOM,short_straddle_1w,2022-05-25,2022-06-01,2022-06-24,,96.42,98.195,,96.0,,,7.4,-6.569999694824219,7.4
ARKK,short_straddle_1w,2022-05-25,2022-06-01,2022-06-24,,40.92,42.61,,42.0,,,7.1000004,-6.350000381469727,7.1000004
INTC,short_straddle_1w,2022-05-25,2022-06-01,2022-06-24,,42.135,44.315,,42.0,,,3.22,-3.5399999618530273,3.22
OXY,short_straddle_1w,2022-05-25,2022-06-01,2022-06-24,,66.375,70.74,,67.0,,,9.08,-8.449999809265137,9.08
SOFI,short_straddle_1w,2022-05-25,2022-06-01,2022-06-24,,7.055,7.075,,7.5,,,1.45,-1.190000057220459,1.45
PLTR,short_straddle_1w,2022-05-25,2022-06-01,2022-06-24,,7.92,8.48,,8.0,,,1.3800001,-1.3300000429153442,1.3800001
LQD,short_straddle_1w,2022-05-25,2022-06-01,2022-06-24,,114.555,113.485,,114.5,,,2.9,-2.690000057220459,2.9
UBER,short_straddle_1w,2022-05-25,2022-06-01,2022-06-24,,22.1063,23.0401,,23.0,,,3.4900002,-2.880000114440918,3.4900002
C,short_straddle_1w,2022-05-25,2022-06-01,2022-06-24,,52.78,52.6,,53.0,,,4.4,-3.5399999618530273,4.4
DKNG,short_straddle_1w,2022-05-25,2022-06-01,2022-06-24,,14.02,13.555,,14.5,,,2.8600001,-2.2799999713897705,2.8600001
GME,short_straddle_1w,2022-05-25,2022-06-01,2022-06-24,,113.715,120.08,,120.0,,,38.09,-32.380001068115234,38.09
