ticker,strategy,open_date,close_date,near_expiry,far_expiry,spot_at_open,spot_at_close,strike_15d_30dte,strike_50d_30dte,strike_85d_30dte,strike_50d_60dte,entry_cashflow,exit_cashflow,notional
VIX,short_straddle_hold,2023-09-29,2023-11-01,2023-11-01,,17.7681,17.76,,19.0,,,4.12,-1.239999771118164,4.12
SPX,short_straddle_hold,2023-10-02,2023-11-01,2023-11-01,,4274.42,4240.01,,4300.0,,,154.78,-59.990234375,154.78
SPX,long_call_calendar_30_60,2023-10-02,2023-11-01,2023-11-01,2023-11-30,4274.42,4240.01,,4300.0,,4320.0,-23.970001,37.560001373291016,172.01
SPX,long_straddle_calendar_30_60,2023-10-02,2023-11-01,2023-11-01,2023-11-30,4274.42,4240.01,,4300.0,,4320.0,-54.86,81.81976318359375,364.41998
VIX,short_straddle_hold,2023-10-02,2023-11-01,2023-11-01,,17.9426,17.76,,19.0,,,4.05,-1.239999771118164,4.05
VIX,short_straddle_hold,2023-10-03,2023-11-01,2023-11-01,,19.5676,17.76,,21.0,,,5.21,-3.239999771118164,5.21
VIX,short_straddle_hold,2023-10-04,2023-11-01,2023-11-01,,18.6466,17.76,,19.0,,,3.86,-1.239999771118164,3.86
SPY,short_straddle_1w,2023-10-25,2023-11-01,2023-11-24,,417.6,423.06,,420.0,,,17.14,-13.699999809265137,17.14
QQQ,short_straddle_1w,2023-10-25,2023-11-01,2023-11-24,,350.26,357.25,,352.5,,,18.470001,-15.260000228881836,18.470001
SPX,short_straddle_1w,2023-10-25,2023-11-01,2023-11-24,,4182.79,4240.01,,4210.0,,,169.06,-134.3800048828125,169.06
TSLA,short_straddle_1w,2023-10-25,2023-11-01,2023-11-24,,212.53,205.43,,215.0,,,23.79,-20.560001373291016,23.79
IWM,short_straddle_1w,2023-10-25,2023-11-01,2023-11-24,,163.99,165.32,,165.0,,,8.67,-6.760000228881836,8.67
NVDA,short_straddle_1w,2023-10-25,2023-11-01,2023-11-24,,417.76,422.99,,425.0,,,54.989998,-48.22999954223633,54.989998
AAPL,short_straddle_1w,2023-10-25,2023-11-01,2023-11-24,,171.13,173.99,,170.0,,,11.700001,-10.270000457763672,11.700001
AMD,short_straddle_1w,2023-10-25,2023-11-01,2023-11-24,,95.81,107.81,,98.0,,,12.3,-12.680000305175781,12.3
MSFT,short_straddle_1w,2023-10-25,2023-11-01,2023-11-24,,339.98,346.87,,340.0,,,19.98,-16.920000076293945,19.98
META,short_straddle_1w,2023-10-25,2023-11-01,2023-11-24,,300.05,312.43,,305.0,,,36.54,-21.170000076293945,36.54
AMC,short_straddle_1w,2023-10-25,2023-11-01,2023-11-24,,9.21,10.18,,9.5,,,2.34,-2.190000057220459,2.34
GOOGL,short_straddle_1w,2023-10-25,2023-11-01,2023-11-24,,125.63,126.34,,127.0,,,8.36,-5.980000019073486,8.36
TQQQ,short_straddle_1w,2023-10-25,2023-11-01,2023-11-24,,32.72,34.56,,33.5,,,5.08,-4.119999885559082,5.08
BAC,short_straddle_1w,2023-10-25,2023-11-01,2023-11-24,,25.55,26.37,,26.0,,,1.6800001,-1.4500000476837158,1.6800001
PLTR,short_straddle_1w,2023-10-25,2023-11-01,2023-11-24,,15.66,14.93,,16.0,,,2.95,-2.5399999618530273,2.95
