ticker,strategy,open_date,close_date,near_expiry,far_expiry,spot_at_open,spot_at_close,strike_15d_30dte,strike_50d_30dte,strike_85d_30dte,strike_50d_60dte,entry_cashflow,exit_cashflow,notional
XSP,short_straddle_hold,2024-07-02,2024-08-01,2024-08-01,,552.968,543.138,,555.0,,,11.38,-11.86199951171875,11.38
SPY,short_straddle_1w,2024-07-25,2024-08-01,2024-08-23,,540.95,541.46,,544.0,,,18.71,-17.84000015258789,18.71
QQQ,short_straddle_1w,2024-07-25,2024-08-01,2024-08-23,,461.26,458.44,,464.0,,,23.25,-22.150001525878906,23.25
SPX,short_straddle_1w,2024-07-25,2024-08-01,2024-08-23,,5448.58,5431.6,,5450.0,,,183.45,-175.51998901367188,183.45
NVDA,short_straddle_1w,2024-07-25,2024-08-01,2024-08-23,,113.85,107.75,,116.0,,,13.77,-14.8100004196167,13.77
TSLA,short_straddle_1w,2024-07-25,2024-08-01,2024-08-23,,222.41,215.7,,225.0,,,24.869999,-23.110000610351562,24.869999
IWM,short_straddle_1w,2024-07-25,2024-08-01,2024-08-23,,221.28,216.24,,223.0,,,12.62,-12.719999313354492,12.62
AAPL,short_straddle_1w,2024-07-25,2024-08-01,2024-08-23,,219.36,217.8,,220.0,,,14.21,-13.969999313354492,14.21
VIX,short_straddle_1w,2024-07-25,2024-08-01,2024-08-21,,16.7675,17.5725,,17.0,,,3.32,-3.4200000762939453,3.32
AMD,short_straddle_1w,2024-07-25,2024-08-01,2024-08-23,,140.24,131.91,,145.0,,,18.27,-17.440000534057617,18.27
AMZN,short_straddle_1w,2024-07-25,2024-08-01,2024-08-23,,181.39,183.82,,185.0,,,18.07,-17.690000534057617,18.07
PLTR,short_straddle_1w,2024-07-25,2024-08-01,2024-08-23,,26.76,25.95,,27.0,,,4.2,-4.159999847412109,4.2
TLT,short_straddle_1w,2024-07-25,2024-08-01,2024-08-23,,92.25,95.53,,92.5,,,3.08,-3.9700000286102295,3.08
META,short_straddle_1w,2024-07-25,2024-08-01,2024-08-23,,457.5,495.88,,465.0,,,54.45,-45.369998931884766,54.45
MARA,short_straddle_1w,2024-07-25,2024-08-01,2024-08-23,,20.43,18.09,,21.5,,,5.08,-4.940000057220459,5.08
INTC,short_straddle_1w,2024-07-25,2024-08-01,2024-08-23,,31.38,29.07,,32.0,,,3.46,-4.179999828338623,3.46
MSFT,short_straddle_1w,2024-07-25,2024-08-01,2024-08-23,,420.03,414.71,,425.0,,,30.010002,-21.459999084472656,30.010002
SLV,short_straddle_1w,2024-07-25,2024-08-01,2024-08-23,,25.41,25.98,,25.5,,,1.6,-1.5700000524520874,1.6
GOOGL,short_straddle_1w,2024-07-25,2024-08-01,2024-08-23,,168.89,169.89,,170.0,,,10.74,-9.229999542236328,10.74
SOFI,short_straddle_1w,2024-07-25,2024-08-01,2024-08-23,,7.29,7.11,,7.5,,,1.25,-0.8700000047683716,1.25
TQQQ,short_straddle_1w,2024-07-25,2024-08-01,2024-08-23,,64.57,62.77,,66.0,,,9.54,-9.199999809265137,9.54
EEM,short_straddle_1w,2024-07-25,2024-08-01,2024-08-23,,42.03,42.19,,42.0,,,1.46,-1.3899999856948853,1.46
GME,short_straddle_1w,2024-07-25,2024-08-01,2024-08-23,,24.02,21.77,,25.0,,,4.6800003,-4.71999979019165,4.6800003
COIN,short_straddle_1w,2024-07-25,2024-08-01,2024-08-23,,232.94,212.25,,240.0,,,41.82,-41.630001068115234,41.82
SQQQ,short_straddle_1w,2024-07-25,2024-08-01,2024-08-23,,9.2,9.29,,9.5,,,1.48,-1.4000000953674316,1.48
RIVN,short_straddle_1w,2024-07-25,2024-08-01,2024-08-23,,16.36,15.16,,17.0,,,3.02,-3.059999942779541,3.02
MU,short_straddle_1w,2024-07-25,2024-08-01,2024-08-23,,108.33,100.91,,110.0,,,11.1,-12.630000114440918,11.1
PFE,short_straddle_1w,2024-07-25,2024-08-01,2024-08-23,,30.27,30.7,,30.0,,,1.87,-1.6200000047683716,1.87
BAC,short_straddle_1w,2024-07-25,2024-08-01,2024-08-23,,41.86,39.38,,42.0,,,2.01,-2.8400001525878906,2.01
GLD,short_straddle_1w,2024-07-25,2024-08-01,2024-08-23,,218.41,225.77,,220.0,,,7.4,-8.84000015258789,7.4
AMC,short_straddle_1w,2024-07-25,2024-08-01,2024-08-23,,5.17,5.16,,5.5,,,1.1899999,-0.9699999690055847,1.1899999
XLF,short_straddle_1w,2024-07-25,2024-08-01,2024-08-23,,42.91,43.09,,43.0,,,1.48,-1.440000057220459,1.48
NIO,short_straddle_1w,2024-07-25,2024-08-01,2024-08-23,,4.3,4.05,,4.5,,,0.71000004,-0.7300000190734863,0.71000004
C,short_straddle_1w,2024-07-25,2024-08-01,2024-08-23,,64.59,62.95,,65.0,,,3.53,-3.830000162124634,3.53
