ticker,strategy,open_date,close_date,near_expiry,far_expiry,spot_at_open,spot_at_close,strike_15d_30dte,strike_50d_30dte,strike_85d_30dte,strike_50d_60dte,entry_cashflow,exit_cashflow,notional
SPY,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,384.94,384.91,,387.0,,,23.78,-19.720001220703125,23.78
QQQ,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,284.205,275.33,,286.0,,,21.48,-19.18000030517578,21.48
SPX,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,3853.8,3859.07,,3880.0,,,236.76001,-196.27999877929688,236.76001
TSLA,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,222.591,227.69,,225.0,,,30.47,-25.279998779296875,30.47
AAPL,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,152.18,150.73,,152.5,,,13.030001,-10.079999923706055,13.030001
AMZN,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,120.83,96.6251,,123.0,,,14.1,-26.489999771118164,14.1
IWM,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,178.4,183.58,,180.0,,,13.0,-11.850000381469727,13.0
AMD,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,61.585,59.7413,,63.0,,,8.78,-8.15999984741211,8.78
NVDA,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,132.38,135.88,,135.0,,,19.76,-18.0,19.76
TQQQ,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,22.5501,20.3465,,23.5,,,5.13,-4.75,5.13
AMC,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,6.815,6.15,,7.0,,,1.96,-1.8799999952316284,1.96
F,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,12.89,13.405,,13.0,,,1.56,-1.190000057220459,1.56
BABA,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,63.175,65.97,,65.0,,,10.860001,-9.110000610351562,10.860001
NIO,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,10.575,9.715,,11.0,,,2.42,-2.25,2.42
UVXY,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,11.1899,9.685,,11.5,,,2.23,-2.6500000953674316,2.23
SLV,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,17.85,18.085,,18.0,,,1.4300001,-1.2000000476837158,1.4300001
BAC,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,35.465,36.175,,36.0,,,2.75,-2.309999942779541,2.75
SNAP,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,9.7214,10.235,,10.0,,,1.95,-1.5800000429153442,1.95
NFLX,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,292.8,287.0,,295.0,,,34.14,-28.520000457763672,34.14
TLT,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,95.085,96.545,,95.0,,,5.61,-4.859999656677246,5.61
GLD,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,153.96,153.4,,154.5,,,6.21,-5.239999771118164,6.21
INTC,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,27.345,28.375,,27.0,,,3.25,-2.440000057220459,3.25
AAL,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,14.335,14.1599,,14.5,,,1.76,-1.440000057220459,1.76
OXY,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,71.27,73.6895,,72.0,,,8.63,-7.46999979019165,8.63
SOFI,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,5.68,5.715,,6.0,,,1.22,-0.8899999856948853,1.22
T,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,17.78,18.355,,18.0,,,1.08,-1.0099999904632568,1.08
PLTR,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,8.635,8.675,,9.0,,,1.46,-1.3399999141693115,1.46
SQQQ,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,49.065,53.385,,51.0,,,11.799999,-10.190000534057617,11.799999
UBER,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,28.48,29.775,,29.0,,,4.67,-3.430000066757202,4.67
CCL,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,8.635,9.135,,9.0,,,1.51,-1.3199999332427979,1.51
DIS,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,104.555,106.161,,106.0,,,10.309999,-9.329999923706055,10.309999
LCID,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,13.94,13.65,,14.0,,,2.77,-2.3600001335144043,2.77
C,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,45.365,46.235,,45.0,,,3.54,-3.070000171661377,3.54
DKNG,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,14.09,16.545,,14.5,,,3.08,-3.3899998664855957,3.08
SHOP,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,29.895,34.995,,31.0,,,5.9700003,-6.079999923706055,5.9700003
GME,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,26.87,28.5406,,28.0,,,6.37,-6.010000228881836,6.37
CHPT,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,13.495,13.98,,14.0,,,2.5,-2.0799999237060547,2.5
VALE,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,13.53,13.48,,13.5,,,1.64,-1.3600000143051147,1.64
RBLX,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,45.785,44.435,,48.0,,,10.18,-9.15999984741211,10.18
PFE,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,45.615,47.91,,46.0,,,3.12,-2.880000114440918,3.12
WFC,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,45.465,46.905,,46.0,,,3.5900002,-3.0399999618530273,3.5900002
TLRY,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,3.585,3.8299,,4.0,,,0.99,-0.9100000262260437,0.99
GM,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,37.37,39.3025,,38.0,,,4.01,-3.6599998474121094,4.01
ET,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,12.09,12.8799,,12.0,,,1.0799999,-1.1399999856948853,1.0799999
FCX,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,31.725,32.875,,32.0,,,4.09,-3.559999942779541,4.09
RUT,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,1796.04,1850.93,,1810.0,,,130.11,-119.57000732421875,130.11
KRE,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,62.44,63.98,,63.0,,,4.4300003,-3.8400001525878906,4.4300003
UAL,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,42.665,42.56,,43.0,,,5.01,-4.070000171661377,5.01
AFRM,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,20.71,19.6344,,22.5,,,6.78,-6.079999923706055,6.78
DVN,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,75.65,77.2058,,77.0,,,9.22,-7.789999961853027,9.22
RIOT,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,7.0052,6.48,,7.5,,,1.75,-1.6800000667572021,1.75
DAL,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,33.965,33.765,,34.0,,,3.4299998,-2.7899999618530273,3.4299998
GOLD,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,15.195,15.16,,15.5,,,1.57,-1.3299999237060547,1.57
NCLH,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,15.795,16.9782,,16.5,,,2.8899999,-2.5299999713897705,2.8899999
PTON,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,7.535,8.945,,8.0,,,2.25,-2.3299999237060547,2.25
JD,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,37.685,38.345,,39.0,,,6.8100004,-5.75,6.8100004
WBD,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,13.585,13.385,,14.0,,,2.12,-1.9100000858306885,2.12
CVNA,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,15.3,15.26,,17.0,,,6.0299997,-5.809999942779541,6.0299997
UNG,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,19.97,18.8,,20.5,,,4.36,-4.140000343322754,4.36
SLB,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,52.605,51.69,,53.0,,,5.79,-4.75,5.79
ORCL,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,73.245,77.045,,74.0,,,5.26,-5.489999771118164,5.26
CMCSA,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,31.53,31.64,,32.0,,,3.0500002,-2.0899999141693115,3.0500002
M,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,20.69,20.755,,21.0,,,3.21,-3.009999990463257,3.21
XPEV,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,7.945,6.395,,8.5,,,1.99,-2.5199999809265137,1.99
CGC,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,2.915,3.49,,3.0,,,0.90999997,-0.9800000190734863,0.90999997
MRVL,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,40.46,39.88,,41.0,,,5.74,-4.889999866485596,5.74
JNJ,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,170.906,173.475,,170.0,,,7.75,-7.509999752044678,7.75
Z,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,31.26,30.87,,32.0,,,5.6099997,-5.320000171661377,5.6099997
V,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,194.59,207.44,,195.0,,,15.46,-16.399999618530273,15.46
LABU,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,7.131,7.6,,7.5,,,2.25,-1.9100000858306885,2.25
SNDL,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,2.32,2.415,,2.5,,,0.65,-0.5800000429153442,0.65
TEVA,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,8.555,9.1157,,8.5,,,1.05,-1.090000033378601,1.05
HAL,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,34.78,36.595,,35.0,,,3.99,-3.7799999713897705,3.99
BILI,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,9.95,9.225,,11.0,,,2.99,-2.8399999141693115,2.99
QS,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,9.12,8.265,,9.5,,,1.9399999,-1.7200000286102295,1.9399999
BTU,short_straddle_1w,2022-10-25,2022-11-01,2022-11-18,,24.155,23.945,,25.0,,,4.62,-4.010000228881836,4.62
XLK,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,128.365,126.99,,129.5,,,9.24,-8.239999771118164,9.24
GE,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,72.86,78.16,,74.0,,,6.24,-6.610000133514404,6.24
LUMN,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,6.9,7.435,,7.0,,,1.02,-0.9900000095367432,1.02
PANW,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,166.03,171.11,,170.0,,,18.83,-17.700000762939453,18.83
KMI,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,17.5057,18.21,,17.5,,,1.0799999,-1.190000057220459,1.0799999
UUP,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,29.825,30.02,,30.0,,,0.93999994,-0.8600000143051147,0.93999994
JETS,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,17.335,17.815,,17.5,,,1.56,-1.350000023841858,1.56
NU,short_straddle_1w,2022-10-25,2022-11-01,2022-11-18,,4.605,5.085,,5.0,,,0.88,-0.8500000238418579,0.88
UPS,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,166.755,167.39,,165.0,,,12.67,-10.309999465942383,12.67
BB,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,4.575,4.67,,4.5,,,0.71000004,-0.5600000023841858,0.71000004
MCD,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,256.195,273.085,,260.0,,,13.92,-17.09000015258789,13.92
EQT,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,39.4166,40.65,,40.0,,,5.6,-4.890000343322754,5.6
HUT,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,2.295,2.185,,2.5,,,0.65999997,-0.6100000143051147,0.65999997
AG,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,8.355,8.685,,8.5,,,1.3199999,-1.1699999570846558,1.3199999
CVE,short_straddle_1w,2022-10-25,2022-11-01,2022-11-18,,19.455,20.485,,20.0,,,2.48,-2.130000114440918,2.48
MPW,short_straddle_1w,2022-10-25,2022-11-01,2022-11-18,,10.815,11.54,,11.0,,,1.8399999,-1.2100000381469727,1.8399999
NEE,short_straddle_1w,2022-10-25,2022-11-01,2022-11-18,,75.915,77.835,,77.5,,,5.4,-4.170000076293945,5.4
FANG,short_straddle_1w,2022-10-25,2022-11-01,2022-11-18,,153.56,158.51,,155.0,,,16.15,-13.739999771118164,16.15
DNA,short_straddle_1w,2022-10-25,2022-11-01,2022-11-18,,2.775,2.735,,3.0,,,0.64,-0.5399999618530273,0.64
ACB,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,1.235,1.34,,1.5,,,0.43,-0.4000000059604645,0.43
FSLY,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,8.765,8.51,,9.0,,,2.06,-1.8799998760223389,2.06
SHEL,short_straddle_1w,2022-10-25,2022-11-01,2022-11-18,,52.771,55.815,,52.5,,,4.0699997,-4.179999828338623,4.0699997
SPXL,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,65.575,65.31,,67.5,,,12.129999,-10.039999961853027,12.129999
RUN,short_straddle_1w,2022-10-25,2022-11-01,2022-11-18,,21.08,22.56,,22.5,,,4.53,-3.820000171661377,4.53
BOIL,short_straddle_1w,2022-10-25,2022-11-01,2022-11-18,,40.5945,36.4804,,45.0,,,16.72,-15.09000015258789,16.72
TIGR,short_straddle_1w,2022-10-25,2022-11-01,2022-11-18,,3.535,3.735,,3.5,,,0.49,-0.46000000834465027,0.49
CSTM,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,12.91,11.185,,13.0,,,1.8399999,-2.0399999618530273,1.8399999
BSX,short_straddle_1w,2022-10-25,2022-11-01,2022-11-18,,41.325,42.685,,42.0,,,2.85,-2.190000057220459,2.85
BBWI,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,34.82,34.21,,35.0,,,5.2,-4.559999942779541,5.2
BEKE,short_straddle_1w,2022-10-25,2022-11-01,2022-11-18,,10.285,10.63,,10.0,,,2.06,-1.9300000667572021,2.06
VST,short_straddle_1w,2022-10-25,2022-11-01,2022-11-18,,22.055,22.8,,22.0,,,1.99,-1.899999976158142,1.99
DKS,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,115.505,115.83,,118.0,,,16.66,-14.869999885559082,16.66
TCOM,short_straddle_1w,2022-10-25,2022-11-01,2022-11-18,,21.785,24.52,,22.0,,,3.27,-3.7100000381469727,3.27
SBLK,short_straddle_1w,2022-10-25,2022-11-01,2022-11-18,,19.18,17.97,,19.0,,,2.51,-2.130000114440918,2.51
PARR,short_straddle_1w,2022-10-25,2022-11-01,2022-11-18,,23.105,23.2,,22.5,,,3.27,-2.950000047683716,3.27
UEC,short_straddle_1w,2022-10-25,2022-11-01,2022-11-18,,4.23,4.125,,4.5,,,0.7,-0.6399999856948853,0.7
VOD,short_straddle_1w,2022-10-25,2022-11-01,2022-11-18,,11.525,11.865,,12.0,,,1.0799999,-0.8799999952316284,1.0799999
MLCO,short_straddle_1w,2022-10-25,2022-11-01,2022-11-18,,5.01,5.735,,5.0,,,1.04,-1.2300000190734863,1.04
LAC,short_straddle_1w,2022-10-25,2022-11-01,2022-11-18,,26.1375,25.15,,27.5,,,4.26,-3.7100000381469727,4.26
HIMX,short_straddle_1w,2022-10-25,2022-11-01,2022-11-25,,6.0301,5.87,,6.0,,,0.82,-0.7200000286102295,0.82
VIX,short_straddle_hold,2022-09-30,2022-11-02,2022-11-02,,30.6473,25.6789,,32.5,,,8.27,-6.821100234985352,8.27
SPY,short_straddle_hold,2022-10-03,2022-11-02,2022-11-02,,367.01,376.66,,369.0,,,22.69,-7.660003662109375,22.69
SPY,long_call_calendar_30_60,2022-10-03,2022-11-02,2022-11-02,2022-12-16,367.01,376.66,,369.0,,371.0,-5.4699993,9.629997253417969,26.99
SPY,long_straddle_calendar_30_60,2022-10-03,2022-11-02,2022-11-02,2022-12-16,367.01,376.66,,369.0,,371.0,-12.139999,20.339996337890625,57.519997
QQQ,short_straddle_hold,2022-10-03,2022-11-02,2022-11-02,,274.12,267.305,,276.0,,,21.05,-8.69500732421875,21.05
QQQ,long_call_butterfly_hold,2022-10-03,2022-11-02,2022-11-02,,274.12,267.305,300.0,276.0,244.0,,-14.99,23.30499267578125,14.99
QQQ,long_call_calendar_30_60,2022-10-03,2022-11-02,2022-11-02,2022-12-16,274.12,267.305,,276.0,,278.0,-4.9300003,7.340000152587891,24.69
QQQ,long_straddle_calendar_30_60,2022-10-03,2022-11-02,2022-11-02,2022-12-16,274.12,267.305,,276.0,,278.0,-10.700002,15.514993667602539,52.800003
IWM,short_straddle_hold,2022-10-03,2022-11-02,2022-11-02,,169.565,178.39,,171.0,,,12.860001,-7.3899993896484375,12.860001
IWM,long_call_calendar_30_60,2022-10-03,2022-11-02,2022-11-02,2022-12-16,169.565,178.39,,171.0,,172.0,-2.7000003,4.050000190734863,14.42
