ticker,strategy,open_date,close_date,near_expiry,far_expiry,spot_at_open,spot_at_close,strike_15d_30dte,strike_50d_30dte,strike_85d_30dte,strike_50d_60dte,entry_cashflow,exit_cashflow,notional
SPX,short_straddle_hold,2024-04-01,2024-05-01,2024-05-01,,5238.61,5050.17,,5270.0,,,134.09,-219.830078125,134.09
SPX,long_call_calendar_30_60,2024-04-01,2024-05-01,2024-05-01,2024-05-31,5238.61,5050.17,,5270.0,,5300.0,-27.239998,6.389999866485596,153.18
VIX,short_straddle_hold,2024-04-01,2024-05-01,2024-05-01,,15.1051,15.1,,16.0,,,2.74,-0.8999996185302734,2.74
VIX,long_call_calendar_30_60,2024-04-01,2024-05-01,2024-05-01,2024-05-22,15.1051,15.1,,16.0,,16.0,-0.45,0.8600000143051147,2.37
VIX,long_straddle_calendar_30_60,2024-04-01,2024-05-01,2024-05-01,2024-05-22,15.1051,15.1,,16.0,,16.0,-0.5899999,1.4300004243850708,6.07
XSP,short_straddle_hold,2024-04-01,2024-05-01,2024-05-01,,523.776,504.915,,525.0,,,13.530001,-20.084991455078125,13.530001
VIX,short_straddle_hold,2024-04-02,2024-05-01,2024-05-01,,15.565,15.1,,16.0,,,2.78,-0.8999996185302734,2.78
VIX,long_call_calendar_30_60,2024-04-02,2024-05-01,2024-05-01,2024-05-22,15.565,15.1,,16.0,,16.0,-0.43000007,0.8600000143051147,2.79
VIX,long_straddle_calendar_30_60,2024-04-02,2024-05-01,2024-05-01,2024-05-22,15.565,15.1,,16.0,,16.0,-0.6,1.4300004243850708,6.16
VIX,short_straddle_hold,2024-04-03,2024-05-01,2024-05-01,,15.415,15.1,,16.0,,,2.6799998,-0.8999996185302734,2.6799998
VIX,long_call_calendar_30_60,2024-04-03,2024-05-01,2024-05-01,2024-05-22,15.415,15.1,,16.0,,16.0,-0.37,0.8600000143051147,2.4899998
VIX,long_straddle_calendar_30_60,2024-04-03,2024-05-01,2024-05-01,2024-05-22,15.415,15.1,,16.0,,16.0,-0.60000014,1.4300004243850708,5.9599996
VIX,short_straddle_hold,2024-04-04,2024-05-01,2024-05-01,,16.44,15.1,,17.0,,,3.12,-1.8999996185302734,3.12
VIX,long_call_calendar_30_60,2024-04-04,2024-05-01,2024-05-01,2024-05-22,16.44,15.1,,17.0,,17.0,-0.38,0.6600000262260437,2.94
VIX,long_straddle_calendar_30_60,2024-04-04,2024-05-01,2024-05-01,2024-05-22,16.44,15.1,,17.0,,17.0,-0.72000015,1.0300004482269287,6.96
SPY,short_straddle_1w,2024-04-24,2024-05-01,2024-05-24,,505.61,503.39,,509.0,,,16.11,-14.190000534057617,16.11
QQQ,short_straddle_1w,2024-04-24,2024-05-01,2024-05-24,,426.6,425.16,,429.0,,,18.77,-16.360000610351562,18.77
NVDA,short_straddle_1w,2024-04-24,2024-05-01,2024-05-24,,794.25,839.7,,810.0,,,116.07,-114.2699966430664,116.07
TSLA,short_straddle_1w,2024-04-24,2024-05-01,2024-05-24,,161.71,182.0,,165.0,,,17.83,-22.299999237060547,17.83
IWM,short_straddle_1w,2024-04-24,2024-05-01,2024-05-24,,197.56,197.41,,199.0,,,9.42,-8.100000381469727,9.42
AAPL,short_straddle_1w,2024-04-24,2024-05-01,2024-05-24,,169.13,171.38,,170.0,,,10.309999,-10.389999389648438,10.309999
VIX,short_straddle_1w,2024-04-24,2024-05-01,2024-05-22,,15.75,15.1,,16.0,,,2.57,-2.3299999237060547,2.57
AMD,short_straddle_1w,2024-04-24,2024-05-01,2024-05-24,,151.54,144.76,,155.0,,,19.630001,-15.869999885559082,19.630001
AMZN,short_straddle_1w,2024-04-24,2024-05-01,2024-05-24,,177.05,181.38,,180.0,,,16.57,-10.15999984741211,16.57
PLTR,short_straddle_1w,2024-04-24,2024-05-01,2024-05-24,,21.55,22.3,,22.0,,,3.71,-3.6500000953674316,3.71
TLT,short_straddle_1w,2024-04-24,2024-05-01,2024-05-24,,88.31,88.55,,88.5,,,3.0900002,-2.619999885559082,3.0900002
MARA,short_straddle_1w,2024-04-24,2024-05-01,2024-05-24,,19.05,16.31,,20.0,,,5.08,-5.309999942779541,5.08
INTC,short_straddle_1w,2024-04-24,2024-05-01,2024-05-24,,34.59,30.56,,35.0,,,3.58,-4.590000152587891,3.58
MSFT,short_straddle_1w,2024-04-24,2024-05-01,2024-05-24,,408.87,397.96,,410.0,,,28.07,-21.25,28.07
GOOGL,short_straddle_1w,2024-04-24,2024-05-01,2024-05-24,,159.24,164.87,,160.0,,,13.18,-10.619999885559082,13.18
SOFI,short_straddle_1w,2024-04-24,2024-05-01,2024-05-24,,7.56,6.96,,8.0,,,1.39,-1.2300000190734863,1.39
TQQQ,short_straddle_1w,2024-04-24,2024-05-01,2024-05-24,,53.72,52.94,,55.0,,,6.9800005,-6.109999656677246,6.9800005
GME,short_straddle_1w,2024-04-24,2024-05-01,2024-05-24,,10.8,11.04,,11.0,,,1.8999999,-2.5199999809265137,1.8999999
SQQQ,short_straddle_1w,2024-04-24,2024-05-01,2024-05-24,,11.79,11.93,,12.0,,,1.6,-1.3799999952316284,1.6
RIVN,short_straddle_1w,2024-04-24,2024-05-01,2024-05-24,,8.82,9.29,,9.0,,,2.08,-1.9100000858306885,2.08
BABA,short_straddle_1w,2024-04-24,2024-05-01,2024-05-24,,74.59,75.78,,75.0,,,6.0299997,-6.090000152587891,6.0299997
MU,short_straddle_1w,2024-04-24,2024-05-01,2024-05-24,,111.35,111.08,,113.0,,,10.98,-9.579999923706055,10.98
PFE,short_straddle_1w,2024-04-24,2024-05-01,2024-05-24,,26.29,27.27,,26.0,,,1.73,-1.6500000953674316,1.73
SOXL,short_straddle_1w,2024-04-24,2024-05-01,2024-05-24,,35.42,35.34,,37.0,,,7.9700003,-6.909999847412109,7.9700003
GLD,short_straddle_1w,2024-04-24,2024-05-01,2024-05-24,,214.66,214.35,,215.0,,,7.93,-6.590000152587891,7.93
AMC,short_straddle_1w,2024-04-24,2024-05-01,2024-05-24,,3.25,2.98,,3.5,,,0.92999995,-0.8899999856948853,0.92999995
NIO,short_straddle_1w,2024-04-24,2024-05-01,2024-05-24,,4.13,5.31,,4.0,,,0.72,-1.4499999284744263,0.72
GDX,short_straddle_1w,2024-04-24,2024-05-01,2024-05-24,,33.11,33.55,,33.5,,,2.6,-2.1999998092651367,2.6
GOOG,short_straddle_1w,2024-04-24,2024-05-01,2024-05-24,,161.12,166.75,,165.0,,,13.52,-9.720000267028809,13.52
BA,short_straddle_1w,2024-04-24,2024-05-01,2024-05-24,,164.94,171.74,,165.0,,,11.49,-11.779999732971191,11.49
BITO,short_straddle_1w,2024-04-24,2024-05-01,2024-05-24,,28.01,23.34,,28.0,,,4.08,-5.139999866485596,4.08
RIOT,short_straddle_1w,2024-04-24,2024-05-01,2024-05-24,,11.88,9.95,,12.5,,,2.9299998,-3.2199997901916504,2.9299998
NFLX,short_straddle_1w,2024-04-24,2024-05-01,2024-05-24,,555.63,556.21,,560.0,,,37.47,-31.889999389648438,37.47
DJT,short_straddle_1w,2024-04-24,2024-05-01,2024-05-24,,35.94,46.75,,35.0,,,14.440001,-18.239999771118164,14.440001
PYPL,short_straddle_1w,2024-04-24,2024-05-01,2024-05-24,,64.88,66.63,,66.0,,,7.2200003,-4.289999961853027,7.2200003
UBER,short_straddle_1w,2024-04-24,2024-05-01,2024-05-24,,69.16,68.34,,70.0,,,7.56,-7.449999809265137,7.56
JPM,short_straddle_1w,2024-04-24,2024-05-01,2024-05-24,,192.88,193.24,,195.0,,,8.309999,-7.599999904632568,8.309999
DIS,short_straddle_1w,2024-04-24,2024-05-01,2024-05-24,,113.94,110.66,,115.0,,,8.67,-8.989999771118164,8.67
SMH,short_straddle_1w,2024-04-24,2024-05-01,2024-05-24,,207.92,209.79,,210.0,,,16.32,-14.569999694824219,16.32
XOM,short_straddle_1w,2024-04-24,2024-05-01,2024-05-24,,121.13,116.09,,121.0,,,6.2799997,-6.610000133514404,6.2799997
NKE,short_straddle_1w,2024-04-24,2024-05-01,2024-05-24,,94.59,90.88,,95.0,,,4.66,-5.289999961853027,4.66
SBUX,short_straddle_1w,2024-04-24,2024-05-01,2024-05-24,,88.51,74.16,,89.0,,,6.78,-15.069999694824219,6.78
WMT,short_straddle_1w,2024-04-24,2024-05-01,2024-05-24,,59.97,58.98,,60.0,,,3.0,-2.990000009536743,3.0
SNOW,short_straddle_1w,2024-04-24,2024-05-01,2024-05-24,,154.41,157.66,,155.0,,,19.529999,-20.349998474121094,19.529999
SOUN,short_straddle_1w,2024-04-24,2024-05-01,2024-05-24,,3.98,4.46,,4.0,,,1.12,-1.0499999523162842,1.12
CCL,short_straddle_1w,2024-04-24,2024-05-01,2024-05-24,,14.98,14.52,,15.0,,,1.4000001,-1.2999999523162842,1.4000001
LCID,short_straddle_1w,2024-04-24,2024-05-01,2024-05-24,,2.54,2.65,,2.5,,,0.58000004,-0.5300000309944153,0.58000004
OXY,short_straddle_1w,2024-04-24,2024-05-01,2024-05-24,,67.37,64.34,,68.0,,,4.01,-4.769999980926514,4.01
DKNG,short_straddle_1w,2024-04-24,2024-05-01,2024-05-24,,40.95,41.88,,42.0,,,6.0,-5.880000114440918,6.0
CSCO,short_straddle_1w,2024-04-24,2024-05-01,2024-05-24,,48.27,47.28,,49.0,,,2.93,-3.179999828338623,2.93
