ticker,strategy,open_date,close_date,near_expiry,far_expiry,spot_at_open,spot_at_close,strike_15d_30dte,strike_50d_30dte,strike_85d_30dte,strike_50d_60dte,entry_cashflow,exit_cashflow,notional
SPX,short_straddle_hold,2025-10-03,2025-11-03,2025-11-03,,6745.45,6852.58,,6750.0,,,194.23999,-102.580078125,194.23999
SPY,short_straddle_1w,2025-10-27,2025-11-03,2025-11-28,,684.63,683.12,,688.0,,,20.83,-19.759998321533203,20.83
QQQ,short_straddle_1w,2025-10-27,2025-11-03,2025-11-28,,627.5,631.89,,631.0,,,26.27,-25.59000015258789,26.27
SPX,short_straddle_1w,2025-10-27,2025-11-03,2025-11-26,,6887.5,6852.58,,6900.0,,,199.98999,-188.80999755859375,199.98999
NVDA,short_straddle_1w,2025-10-27,2025-11-03,2025-11-28,,190.87,207.16,,195.0,,,21.8,-23.260000228881836,21.8
TSLA,short_straddle_1w,2025-10-27,2025-11-03,2025-11-28,,449.65,468.77,,455.0,,,56.14,-55.17000198364258,56.14
AAPL,short_straddle_1w,2025-10-27,2025-11-03,2025-11-28,,267.73,268.04,,270.0,,,16.82,-12.559999465942383,16.82
PLTR,short_straddle_1w,2025-10-27,2025-11-03,2025-11-28,,189.99,206.84,,195.0,,,28.93,-30.900001525878906,28.93
VIX,short_straddle_1w,2025-10-27,2025-11-03,2025-11-26,,17.9475,17.5975,,19.0,,,4.0299997,-3.6599998474121094,4.0299997
AMZN,short_straddle_1w,2025-10-27,2025-11-03,2025-11-28,,226.71,254.83,,230.0,,,20.970001,-28.14000129699707,20.970001
IBIT,short_straddle_1w,2025-10-27,2025-11-03,2025-11-28,,65.28,60.53,,66.0,,,6.5699997,-7.289999961853027,6.5699997
MSTR,short_straddle_1w,2025-10-27,2025-11-03,2025-11-28,,296.69,266.22,,300.0,,,39.96,-44.25,39.96
SLV,short_straddle_1w,2025-10-27,2025-11-03,2025-11-28,,42.44,43.75,,42.5,,,3.3600001,-2.9499998092651367,3.3600001
INTC,short_straddle_1w,2025-10-27,2025-11-03,2025-11-28,,39.59,39.5,,40.0,,,5.62,-4.680000305175781,5.62
TLT,short_straddle_1w,2025-10-27,2025-11-03,2025-11-28,,91.72,89.69,,92.0,,,2.26,-2.690000057220459,2.26
GLD,short_straddle_1w,2025-10-27,2025-11-03,2025-11-28,,367.0,368.72,,369.0,,,19.02,-15.380000114440918,19.02
META,short_straddle_1w,2025-10-27,2025-11-03,2025-11-28,,751.62,640.13,,760.0,,,70.240005,-123.44999694824219,70.240005
GOOGL,short_straddle_1w,2025-10-27,2025-11-03,2025-11-28,,268.88,284.1,,270.0,,,25.21,-22.40999984741211,25.21
SMCI,short_straddle_1w,2025-10-27,2025-11-03,2025-11-28,,50.98,50.68,,52.0,,,9.42,-9.309999465942383,9.42
SOFI,short_straddle_1w,2025-10-27,2025-11-03,2025-11-28,,29.95,30.48,,31.0,,,5.63,-4.21999979019165,5.63
HOOD,short_straddle_1w,2025-10-27,2025-11-03,2025-11-28,,147.01,147.02,,150.0,,,24.36,-22.81999969482422,24.36
MSFT,short_straddle_1w,2025-10-27,2025-11-03,2025-11-28,,532.4,515.63,,535.0,,,34.82,-27.880001068115234,34.82
TQQQ,short_straddle_1w,2025-10-27,2025-11-03,2025-11-28,,116.13,118.22,,117.0,,,14.4,-14.440000534057617,14.4
AVGO,short_straddle_1w,2025-10-27,2025-11-03,2025-11-28,,361.44,362.57,,365.0,,,38.61,-34.56999969482422,38.61
GME,short_straddle_1w,2025-10-27,2025-11-03,2025-11-28,,23.53,22.13,,24.0,,,3.08,-3.1100001335144043,3.08
SOXL,short_straddle_1w,2025-10-27,2025-11-03,2025-11-28,,46.7,48.66,,49.0,,,11.190001,-10.239999771118164,11.190001
BABA,short_straddle_1w,2025-10-27,2025-11-03,2025-11-28,,179.3,167.78,,180.0,,,22.16,-21.399999618530273,22.16
OPEN,short_straddle_1w,2025-10-27,2025-11-03,2025-11-28,,8.29,7.51,,9.0,,,3.04,-2.7199997901916504,3.04
GOOG,short_straddle_1w,2025-10-27,2025-11-03,2025-11-28,,269.39,284.54,,270.0,,,24.94,-22.549999237060547,24.94
BYND,short_straddle_1w,2025-10-27,2025-11-03,2025-11-28,,1.85,1.44,,2.5,,,1.4699999,-1.3799999952316284,1.4699999
RGTI,short_straddle_1w,2025-10-27,2025-11-03,2025-11-28,,40.31,39.75,,44.0,,,13.309999,-11.470000267028809,13.309999
TSLL,short_straddle_1w,2025-10-27,2025-11-03,2025-11-28,,21.04,22.68,,22.0,,,5.2799997,-5.159999847412109,5.2799997
MU,short_straddle_1w,2025-10-27,2025-11-03,2025-11-28,,219.93,235.22,,225.0,,,33.370003,-32.849998474121094,33.370003
NIO,short_straddle_1w,2025-10-27,2025-11-03,2025-11-28,,7.04,7.42,,7.0,,,1.1500001,-1.090000033378601,1.1500001
UNH,short_straddle_1w,2025-10-27,2025-11-03,2025-11-28,,364.89,333.25,,370.0,,,33.67,-40.4900016784668,33.67
NFLX,short_straddle_1w,2025-10-27,2025-11-03,2025-11-28,,1095.03,1098.65,,1105.0,,,74.06,-73.6199951171875,74.06
PFE,short_straddle_1w,2025-10-27,2025-11-03,2025-11-28,,24.73,24.7,,25.0,,,1.6600001,-1.659999966621399,1.6600001
