ticker,strategy,open_date,close_date,near_expiry,far_expiry,spot_at_open,spot_at_close,strike_15d_30dte,strike_50d_30dte,strike_85d_30dte,strike_50d_60dte,entry_cashflow,exit_cashflow,notional
SPX,short_straddle_hold,2025-10-31,2025-12-01,2025-12-01,,6879.55,6821.27,,6880.0,,,220.14,-58.72998046875,220.14
SPY,short_straddle_1w,2025-11-24,2025-12-01,2025-12-26,,669.38,680.73,,671.0,,,25.71,-23.599998474121094,25.71
NVDA,short_straddle_1w,2025-11-24,2025-12-01,2025-12-26,,181.37,179.53,,185.0,,,18.39,-15.489999771118164,18.39
TSLA,short_straddle_1w,2025-11-24,2025-12-01,2025-12-26,,418.23,429.12,,425.0,,,50.87,-40.939998626708984,50.87
IWM,short_straddle_1w,2025-11-24,2025-12-01,2025-12-26,,239.99,245.79,,240.0,,,12.95,-12.269999504089355,12.95
AAPL,short_straddle_1w,2025-11-24,2025-12-01,2025-12-26,,276.85,282.42,,280.0,,,14.33,-12.609999656677246,14.33
PLTR,short_straddle_1w,2025-11-24,2025-12-01,2025-12-26,,164.9,167.52,,170.0,,,21.2,-17.329999923706055,21.2
AMD,short_straddle_1w,2025-11-24,2025-12-01,2025-12-26,,216.13,220.29,,220.0,,,27.83,-23.739999771118164,27.83
AMZN,short_straddle_1w,2025-11-24,2025-12-01,2025-12-26,,226.37,234.28,,230.0,,,16.74,-15.230000495910645,16.74
IBIT,short_straddle_1w,2025-11-24,2025-12-01,2025-12-26,,50.53,48.49,,51.0,,,6.1000004,-5.599999904632568,6.1000004
MSTR,short_straddle_1w,2025-11-24,2025-12-01,2025-12-26,,177.24,170.16,,185.0,,,33.46,-31.78999900817871,33.46
SLV,short_straddle_1w,2025-11-24,2025-12-01,2025-12-26,,46.63,52.81,,47.0,,,4.03,-7.059999942779541,4.03
INTC,short_straddle_1w,2025-11-24,2025-12-01,2025-12-26,,35.8,40.03,,36.0,,,4.1400003,-5.380000114440918,4.1400003
TLT,short_straddle_1w,2025-11-24,2025-12-01,2025-12-26,,89.97,88.78,,90.0,,,2.37,-2.450000047683716,2.37
META,short_straddle_1w,2025-11-24,2025-12-01,2025-12-26,,615.17,642.05,,620.0,,,45.370003,-42.91999816894531,45.370003
HYG,short_straddle_1w,2025-11-24,2025-12-01,2025-12-26,,80.55,80.5,,80.5,,,1.0799999,-0.9300000071525574,1.0799999
GOOGL,short_straddle_1w,2025-11-24,2025-12-01,2025-12-26,,318.87,316.05,,320.0,,,26.76,-21.529998779296875,26.76
SMCI,short_straddle_1w,2025-11-24,2025-12-01,2025-12-26,,33.34,33.45,,34.0,,,5.42,-4.480000019073486,5.42
SOFI,short_straddle_1w,2025-11-24,2025-12-01,2025-12-26,,27.38,29.16,,28.0,,,4.37,-3.859999895095825,4.37
MARA,short_straddle_1w,2025-11-24,2025-12-01,2025-12-26,,11.17,11.46,,12.0,,,2.5,-2.2200000286102295,2.5
MSFT,short_straddle_1w,2025-11-24,2025-12-01,2025-12-26,,474.75,487.64,,480.0,,,25.810001,-23.43000030517578,25.810001
TQQQ,short_straddle_1w,2025-11-24,2025-12-01,2025-12-26,,51.28,54.11,,52.0,,,7.91,-6.849999904632568,7.91
COIN,short_straddle_1w,2025-11-24,2025-12-01,2025-12-26,,256.66,259.88,,265.0,,,38.76,-34.69000244140625,38.76
AVGO,short_straddle_1w,2025-11-24,2025-12-01,2025-12-26,,379.71,386.49,,385.0,,,52.55,-44.05999755859375,52.55
GME,short_straddle_1w,2025-11-24,2025-12-01,2025-12-26,,20.52,22.73,,21.0,,,3.19,-3.1500000953674316,3.19
SOXL,short_straddle_1w,2025-11-24,2025-12-01,2025-12-26,,36.2,41.55,,37.0,,,8.93,-9.010000228881836,8.93
BABA,short_straddle_1w,2025-11-24,2025-12-01,2025-12-26,,161.32,164.37,,165.0,,,18.19,-13.460000038146973,18.19
GOOG,short_straddle_1w,2025-11-24,2025-12-01,2025-12-26,,318.78,316.25,,320.0,,,26.69,-21.329999923706055,26.69
CRWV,short_straddle_1w,2025-11-24,2025-12-01,2025-12-26,,73.41,77.27,,76.0,,,15.48,-14.010000228881836,15.48
BYND,short_straddle_1w,2025-11-24,2025-12-01,2025-12-26,,0.88,1.33,,1.0,,,0.36,-0.5899999737739563,0.36
TSLL,short_straddle_1w,2025-11-24,2025-12-01,2025-12-26,,17.55,18.41,,18.0,,,4.21,-3.4200000762939453,4.21
MU,short_straddle_1w,2025-11-24,2025-12-01,2025-12-26,,224.31,240.5,,230.0,,,39.120003,-37.150001525878906,39.120003
UNH,short_straddle_1w,2025-11-24,2025-12-01,2025-12-26,,318.71,325.54,,320.0,,,24.27,-21.149999618530273,24.27
PFE,short_straddle_1w,2025-11-24,2025-12-01,2025-12-26,,25.32,25.31,,26.0,,,1.54,-1.340000033378601,1.54
RIVN,short_straddle_1w,2025-11-24,2025-12-01,2025-12-26,,14.96,17.3,,15.0,,,2.17,-3.1100001335144043,2.17
BAC,short_straddle_1w,2025-11-24,2025-12-01,2025-12-26,,52.16,53.39,,52.0,,,2.92,-2.75,2.92
ORCL,short_straddle_1w,2025-11-24,2025-12-01,2025-12-26,,199.24,201.14,,205.0,,,31.07,-28.31999969482422,31.07
HIMS,short_straddle_1w,2025-11-24,2025-12-01,2025-12-26,,38.05,37.78,,39.0,,,6.63,-5.730000019073486,6.63
KWEB,short_straddle_1w,2025-11-24,2025-12-01,2025-12-26,,37.47,38.0,,37.0,,,3.2,-2.7300000190734863,3.2
RIOT,short_straddle_1w,2025-11-24,2025-12-01,2025-12-26,,13.79,15.52,,14.5,,,3.15,-2.929999828338623,3.15
UBER,short_straddle_1w,2025-11-24,2025-12-01,2025-12-26,,83.77,86.8,,85.0,,,6.87,-6.010000228881836,6.87
F,short_straddle_1w,2025-11-24,2025-12-01,2025-12-26,,12.96,13.18,,13.0,,,0.86,-0.7300000190734863,0.86
SOUN,short_straddle_1w,2025-11-24,2025-12-01,2025-12-26,,11.84,11.71,,12.0,,,2.52,-2.0399999618530273,2.52
BA,short_straddle_1w,2025-11-24,2025-12-01,2025-12-26,,178.49,187.38,,180.0,,,12.75,-13.140000343322754,12.75
AAL,short_straddle_1w,2025-11-24,2025-12-01,2025-12-26,,13.18,13.96,,13.5,,,1.51,-1.399999976158142,1.51
TSM,short_straddle_1w,2025-11-24,2025-12-01,2025-12-26,,285.0,288.6,,285.0,,,23.58,-20.860000610351562,23.58
ETHA,short_straddle_1w,2025-11-24,2025-12-01,2025-12-26,,22.54,20.84,,23.0,,,4.09,-3.7300000190734863,4.09
SNAP,short_straddle_1w,2025-11-24,2025-12-01,2025-12-26,,7.67,7.67,,8.0,,,0.95,-0.7800000309944153,0.95
WMT,short_straddle_1w,2025-11-24,2025-12-01,2025-12-26,,104.35,111.67,,105.0,,,5.15,-7.579999923706055,5.15
CLSK,short_straddle_1w,2025-11-24,2025-12-01,2025-12-26,,11.46,14.11,,12.0,,,2.82,-3.2799999713897705,2.82
PYPL,short_straddle_1w,2025-11-24,2025-12-01,2025-12-26,,60.57,62.84,,61.0,,,4.98,-4.690000057220459,4.98
ACHR,short_straddle_1w,2025-11-24,2025-12-01,2025-12-26,,7.38,7.53,,7.5,,,1.3299999,-1.1200000047683716,1.3299999
RKLB,short_straddle_1w,2025-11-24,2025-12-01,2025-12-26,,42.22,40.81,,44.0,,,8.58,-7.359999656677246,8.58
BULL,short_straddle_1w,2025-11-24,2025-12-01,2025-12-26,,8.7,9.23,,9.0,,,1.6700001,-1.3799999952316284,1.6700001
APLD,short_straddle_1w,2025-11-24,2025-12-01,2025-12-26,,23.57,28.67,,25.0,,,6.0699997,-6.769999980926514,6.0699997
MRNA,short_straddle_1w,2025-11-24,2025-12-01,2025-12-26,,24.29,24.37,,25.0,,,3.35,-3.0,3.35
OKLO,short_straddle_1w,2025-11-24,2025-12-01,2025-12-26,,90.76,87.92,,95.0,,,22.630001,-19.450000762939453,22.630001
BMNR,short_straddle_1w,2025-11-24,2025-12-01,2025-12-26,,30.95,30.02,,32.0,,,7.99,-7.659999847412109,7.99
WULF,short_straddle_1w,2025-11-24,2025-12-01,2025-12-26,,12.45,15.23,,13.0,,,3.46,-3.640000104904175,3.46
MRVL,short_straddle_1w,2025-11-24,2025-12-01,2025-12-26,,83.5,91.7,,85.0,,,14.78,-14.34000015258789,14.78
XOM,short_straddle_1w,2025-11-24,2025-12-01,2025-12-26,,115.9,116.58,,116.0,,,5.59,-4.869999885559082,5.59
LCID,short_straddle_1w,2025-11-24,2025-12-01,2025-12-26,,12.54,12.66,,12.5,,,2.6,-2.2899999618530273,2.6
BBAI,short_straddle_1w,2025-11-24,2025-12-01,2025-12-26,,6.21,6.14,,6.5,,,1.51,-1.2400000095367432,1.51
