ticker,strategy,open_date,close_date,near_expiry,far_expiry,spot_at_open,spot_at_close,strike_15d_30dte,strike_50d_30dte,strike_85d_30dte,strike_50d_60dte,entry_cashflow,exit_cashflow,notional
SPY,short_straddle_1w,2021-01-25,2021-02-01,2021-02-24,,383.64,376.78,,385.0,,,15.5,-15.65999984741211,15.5
QQQ,short_straddle_1w,2021-01-25,2021-02-01,2021-02-26,,327.54,323.07,,328.0,,,19.43,-18.260000228881836,19.43
TSLA,short_straddle_1w,2021-01-25,2021-02-01,2021-02-26,,872.9,837.45,,900.0,,,172.02,-127.56999969482422,172.02
SPX,short_straddle_1w,2021-01-25,2021-02-01,2021-02-26,,3842.2456,3778.17,,3850.0,,,165.01225,-165.69549560546875,165.01225
AMC,short_straddle_1w,2021-01-25,2021-02-01,2021-02-26,,4.4,13.35,,7.0,,,4.65,-7.849999904632568,4.65
PLTR,short_straddle_1w,2021-01-25,2021-02-01,2021-02-26,,36.14,34.0,,39.0,,,12.889999,-10.520000457763672,12.889999
VIX,short_straddle_1w,2021-01-25,2021-02-01,2021-02-24,,26.3684,29.4593,,28.0,,,7.71,-7.579999923706055,7.71
NIO,short_straddle_1w,2021-01-25,2021-02-01,2021-02-26,,59.82,56.8,,62.5,,,13.84,-12.960000038146973,13.84
F,short_straddle_1w,2021-01-25,2021-02-01,2021-02-26,,11.22,10.85,,11.5,,,1.8600001,-1.9199999570846558,1.8600001
AMZN,short_straddle_1w,2021-01-25,2021-02-01,2021-02-26,,3300.34,3338.15,,3320.0,,,306.59998,-286.41998291015625,306.59998
SLV,short_straddle_1w,2021-01-25,2021-02-01,2021-02-26,,23.52,27.04,,23.5,,,2.01,-4.599999904632568,2.01
MSFT,short_straddle_1w,2021-01-25,2021-02-01,2021-02-26,,228.59,240.15,,230.0,,,17.29,-17.299999237060547,17.29
BABA,short_straddle_1w,2021-01-25,2021-02-01,2021-02-26,,261.54,263.57,,262.5,,,27.380001,-24.509998321533203,27.380001
GME,short_straddle_1w,2021-01-25,2021-02-01,2021-02-26,,80.16,221.45,,115.0,,,80.69,-140.89999389648438,80.69
BAC,short_straddle_1w,2021-01-25,2021-02-01,2021-02-26,,31.16,29.91,,31.5,,,2.4099998,-2.450000047683716,2.4099998
VXX,short_straddle_1w,2021-01-25,2021-02-01,2021-02-26,,17.09,19.81,,18.0,,,4.2999997,-4.300000190734863,4.2999997
SNDL,short_straddle_1w,2021-01-25,2021-02-01,2021-02-26,,0.6,1.16,,1.0,,,0.52,-0.20999999344348907,0.52
BA,short_straddle_1w,2021-01-25,2021-02-01,2021-02-26,,202.51,195.54,,205.0,,,24.130001,-21.540000915527344,24.130001
T,short_straddle_1w,2021-01-25,2021-02-01,2021-02-26,,29.11,28.76,,29.0,,,1.89,-1.5199999809265137,1.89
XLE,short_straddle_1w,2021-01-25,2021-02-01,2021-02-26,,41.55,39.64,,42.0,,,4.02,-4.0,4.02
UVXY,short_straddle_1w,2021-01-25,2021-02-01,2021-02-26,,10.86,13.36,,12.0,,,4.31,-4.409999847412109,4.31
AAL,short_straddle_1w,2021-01-25,2021-02-01,2021-02-26,,15.41,16.86,,16.0,,,2.74,-2.809999942779541,2.74
SNAP,short_straddle_1w,2021-01-25,2021-02-01,2021-02-26,,53.5,56.55,,55.5,,,11.469999,-11.489999771118164,11.469999
NOK,short_straddle_1w,2021-01-25,2021-02-01,2021-02-26,,4.88,4.88,,5.5,,,2.08,-1.659999966621399,2.08
GE,short_straddle_1w,2021-01-25,2021-02-01,2021-02-26,,10.98,10.74,,11.0,,,1.46,-1.090000033378601,1.46
PFE,short_straddle_1w,2021-01-25,2021-02-01,2021-02-26,,37.19,35.84,,37.0,,,2.3899999,-2.6399998664855957,2.3899999
UBER,short_straddle_1w,2021-01-25,2021-02-01,2021-02-26,,54.1,52.62,,55.0,,,7.5599995,-7.5199995040893555,7.5599995
TLRY,short_straddle_1w,2021-01-25,2021-02-01,2021-02-26,,17.23,18.96,,18.0,,,5.3199997,-6.039999961853027,5.3199997
SQQQ,short_straddle_1w,2021-01-25,2021-02-01,2021-02-26,,13.15,13.53,,13.5,,,2.54,-2.490000009536743,2.54
DIS,short_straddle_1w,2021-01-25,2021-02-01,2021-02-26,,171.75,170.94,,172.5,,,14.969999,-15.420000076293945,14.969999
INTC,short_straddle_1w,2021-01-25,2021-02-01,2021-02-26,,55.09,56.91,,55.0,,,4.39,-4.349999904632568,4.39
GLD,short_straddle_1w,2021-01-25,2021-02-01,2021-02-26,,173.86,174.46,,174.0,,,6.64,-6.810000419616699,6.64
TLT,short_straddle_1w,2021-01-25,2021-02-01,2021-02-26,,153.4,152.11,,153.5,,,4.43,-4.420000076293945,4.43
MRNA,short_straddle_1w,2021-01-25,2021-02-01,2021-02-26,,146.12,157.88,,150.0,,,28.899998,-32.70000076293945,28.899998
GDX,short_straddle_1w,2021-01-25,2021-02-01,2021-02-26,,35.0,35.66,,35.0,,,3.05,-3.119999885559082,3.05
CLF,short_straddle_1w,2021-01-25,2021-02-01,2021-02-26,,16.51,15.66,,17.0,,,3.06,-3.0799999237060547,3.06
FUBO,short_straddle_1w,2021-01-25,2021-02-01,2021-02-26,,41.02,51.87,,45.0,,,16.73,-21.719999313354492,16.73
M,short_straddle_1w,2021-01-25,2021-02-01,2021-02-26,,14.3,14.68,,15.0,,,3.67,-3.509999990463257,3.67
UAL,short_straddle_1w,2021-01-25,2021-02-01,2021-02-26,,40.32,39.93,,41.0,,,5.9,-5.430000305175781,5.9
CSCO,short_straddle_1w,2021-01-25,2021-02-01,2021-02-26,,44.93,45.5,,45.0,,,3.3400002,-3.4100000858306885,3.3400002
FCEL,short_straddle_1w,2021-01-25,2021-02-01,2021-02-19,,18.03,21.69,,19.0,,,5.2,-6.009999752044678,5.2
DAL,short_straddle_1w,2021-01-25,2021-02-01,2021-02-26,,38.85,37.84,,39.0,,,4.6400003,-4.320000171661377,4.6400003
V,short_straddle_1w,2021-01-25,2021-02-01,2021-02-26,,201.04,198.21,,202.5,,,14.52,-12.720000267028809,14.52
NKE,short_straddle_1w,2021-01-25,2021-02-01,2021-02-26,,137.35,135.41,,138.0,,,8.780001,-9.119999885559082,8.780001
CRM,short_straddle_1w,2021-01-25,2021-02-01,2021-02-26,,225.0,229.04,,227.5,,,22.74,-21.15999984741211,22.74
BBBY,short_straddle_1w,2021-01-25,2021-02-01,2021-02-26,,31.54,29.77,,35.0,,,12.16,-12.469999313354492,12.16
ACB,short_straddle_1w,2021-01-25,2021-02-01,2021-02-26,,10.15,11.24,,11.0,,,3.24,-3.450000047683716,3.24
GSAT,short_straddle_1w,2021-01-25,2021-02-01,2021-02-19,,1.19,1.06,,2.0,,,0.94000006,-1.0199999809265137,0.94000006
KO,short_straddle_1w,2021-01-25,2021-02-01,2021-02-26,,48.74,48.58,,49.0,,,2.93,-2.7699999809265137,2.93
BP,short_straddle_1w,2021-01-25,2021-02-01,2021-02-26,,23.05,22.2,,23.0,,,2.3000002,-2.430000066757202,2.3000002
GS,short_straddle_1w,2021-01-25,2021-02-01,2021-02-26,,282.7,274.86,,285.0,,,21.369999,-20.799999237060547,21.369999
NNDM,short_straddle_1w,2021-01-25,2021-02-01,2021-02-19,,16.74,14.09,,17.5,,,5.98,-5.300000190734863,5.98
JMIA,short_straddle_1w,2021-01-25,2021-02-01,2021-02-26,,58.47,63.12,,65.0,,,23.68,-23.760000228881836,23.68
SKLZ,short_straddle_1w,2021-01-25,2021-02-01,2021-02-19,,28.57,27.51,,30.0,,,6.49,-5.989999771118164,6.49
MVIS,short_straddle_1w,2021-01-25,2021-02-01,2021-02-19,,7.22,7.39,,8.0,,,2.8899999,-2.4800000190734863,2.8899999
TEVA,short_straddle_1w,2021-01-25,2021-02-01,2021-02-26,,12.4,12.03,,12.5,,,1.71,-1.6600000858306885,1.71
CVS,short_straddle_1w,2021-01-25,2021-02-01,2021-02-26,,73.0,71.63,,73.5,,,5.45,-5.610000133514404,5.45
FDX,short_straddle_1w,2021-01-25,2021-02-01,2021-02-26,,252.71,238.1,,255.0,,,20.939999,-24.09000015258789,20.939999
IVR,short_straddle_1w,2021-01-25,2021-02-01,2021-02-19,,3.77,4.0,,4.0,,,0.63,-0.5199999809265137,0.63
FUTU,short_straddle_1w,2021-01-25,2021-02-01,2021-02-19,,109.73,106.89,,115.0,,,37.239998,-27.860000610351562,37.239998
RIG,short_straddle_1w,2021-01-25,2021-02-01,2021-02-26,,2.78,3.34,,3.0,,,0.86,-1.0299999713897705,0.86
IBM,short_straddle_1w,2021-01-25,2021-02-01,2021-02-26,,118.26,120.51,,118.0,,,7.7,-6.920000076293945,7.7
