ticker,strategy,open_date,close_date,near_expiry,far_expiry,spot_at_open,spot_at_close,strike_15d_30dte,strike_50d_30dte,strike_85d_30dte,strike_50d_60dte,entry_cashflow,exit_cashflow,notional
SPY,short_straddle_hold,2023-07-31,2023-09-01,2023-09-01,,456.4,450.77,,459.0,,,12.49,-8.230010986328125,12.49
SPY,long_call_butterfly_hold,2023-07-31,2023-09-01,2023-09-01,,456.4,450.77,474.0,459.0,437.0,,-12.129999,13.769989013671875,12.129999
SPY,long_call_calendar_30_60,2023-07-31,2023-09-01,2023-09-01,2023-09-29,456.4,450.77,,459.0,,460.0,-2.2400002,1.659999966621399,14.460001
SPY,long_straddle_calendar_30_60,2023-07-31,2023-09-01,2023-09-01,2023-09-29,456.4,450.77,,459.0,,460.0,-5.05,4.429988861083984,30.029999
QQQ,short_straddle_hold,2023-07-31,2023-09-01,2023-09-01,,382.69,377.26,,385.0,,,16.02,-7.739990234375,16.02
QQQ,long_call_calendar_30_60,2023-07-31,2023-09-01,2023-09-01,2023-09-29,382.69,377.26,,385.0,,386.0,-2.9900002,3.4000000953674316,18.630001
QQQ,long_straddle_calendar_30_60,2023-07-31,2023-09-01,2023-09-01,2023-09-29,382.69,377.26,,385.0,,386.0,-6.0600004,7.010010242462158,38.100002
TSLA,short_straddle_hold,2023-07-31,2023-09-01,2023-09-01,,266.4,244.53,,270.0,,,27.119999,-25.470001220703125,27.119999
IWM,short_straddle_hold,2023-07-31,2023-09-01,2023-09-01,,198.28,190.66,,200.0,,,8.190001,-9.339996337890625,8.190001
IWM,long_call_calendar_30_60,2023-07-31,2023-09-01,2023-09-01,2023-09-29,198.28,190.66,,200.0,,200.0,-1.69,0.4099999964237213,9.07
IWM,long_straddle_calendar_30_60,2023-07-31,2023-09-01,2023-09-01,2023-09-29,198.28,190.66,,200.0,,200.0,-3.1599994,0.8900032043457031,19.54
NVDA,short_straddle_hold,2023-07-31,2023-09-01,2023-09-01,,466.65,484.47,,475.0,,,67.770004,-9.470001220703125,67.770004
AAPL,short_straddle_hold,2023-07-31,2023-09-01,2023-09-01,,196.06,189.05,,195.0,,,10.68,-5.9499969482421875,10.68
AAPL,long_call_butterfly_hold,2023-07-31,2023-09-01,2023-09-01,,196.06,189.05,210.0,195.0,180.0,,-6.370001,9.050003051757812,6.370001
AMZN,short_straddle_hold,2023-07-31,2023-09-01,2023-09-01,,133.38,137.75,,135.0,,,12.45,-2.75,12.45
AMD,short_straddle_hold,2023-07-31,2023-09-01,2023-09-01,,113.95,109.44,,116.0,,,14.71,-6.55999755859375,14.71
AMD,long_call_butterfly_hold,2023-07-31,2023-09-01,2023-09-01,,113.95,109.44,140.0,116.0,97.0,,-6.9900007,12.44000244140625,11.990001
MSFT,short_straddle_hold,2023-07-31,2023-09-01,2023-09-01,,334.56,327.94,,335.0,,,18.92,-7.05999755859375,18.92
META,short_straddle_hold,2023-07-31,2023-09-01,2023-09-01,,318.26,296.51,,320.0,,,24.869999,-23.489990234375,24.869999
META,long_call_butterfly_hold,2023-07-31,2023-09-01,2023-09-01,,318.26,296.51,360.0,320.0,290.0,,-9.85,6.510009765625,19.85
AMC,short_straddle_hold,2023-07-31,2023-09-01,2023-09-01,,4.99,1.304,,5.0,,,2.18,-3.696000099182129,2.18
HYG,short_straddle_hold,2023-07-31,2023-09-01,2023-09-01,,75.53,74.94,,75.5,,,1.3399999,-0.55999755859375,1.3399999
GOOGL,short_straddle_hold,2023-07-31,2023-09-01,2023-09-01,,132.25,135.59,,133.0,,,7.55,-2.589996337890625,7.55
TQQQ,short_straddle_hold,2023-07-31,2023-09-01,2023-09-01,,44.98,42.16,,45.5,,,5.54,-3.3400001525878906,5.54
BAC,short_straddle_hold,2023-07-31,2023-09-01,2023-09-01,,31.84,28.95,,32.0,,,1.61,-3.049999237060547,1.61
PLTR,short_straddle_hold,2023-07-31,2023-09-01,2023-09-01,,19.69,15.16,,20.5,,,4.2799997,-5.340000152587891,4.2799997
BABA,short_straddle_hold,2023-07-31,2023-09-01,2023-09-01,,102.12,94.92,,104.0,,,11.59,-9.080001831054688,11.59
TLT,short_straddle_hold,2023-07-31,2023-09-01,2023-09-01,,99.82,94.94,,100.0,,,3.17,-5.05999755859375,3.17
