ticker,strategy,open_date,close_date,near_expiry,far_expiry,spot_at_open,spot_at_close,strike_15d_30dte,strike_50d_30dte,strike_85d_30dte,strike_50d_60dte,entry_cashflow,exit_cashflow,notional
SPY,short_straddle_1w,2023-04-24,2023-05-01,2023-05-26,,412.38,415.94,,415.0,,,13.96,-12.350000381469727,13.96
QQQ,short_straddle_1w,2023-04-24,2023-05-01,2023-05-26,,315.83,322.5,,318.0,,,14.809999,-14.0,14.809999
TSLA,short_straddle_1w,2023-04-24,2023-05-01,2023-05-26,,162.81,161.5,,165.0,,,19.21,-16.31999969482422,19.21
IWM,short_straddle_1w,2023-04-24,2023-05-01,2023-05-26,,177.38,175.31,,178.0,,,8.22,-6.930000305175781,8.22
NVDA,short_straddle_1w,2023-04-24,2023-05-01,2023-05-26,,270.26,289.19,,275.0,,,29.310001,-32.2400016784668,29.310001
AAPL,short_straddle_1w,2023-04-24,2023-05-01,2023-05-26,,165.38,169.62,,165.0,,,10.17,-10.979999542236328,10.17
AMZN,short_straddle_1w,2023-04-24,2023-05-01,2023-05-26,,106.12,102.31,,107.0,,,10.3,-7.310000419616699,10.3
AMD,short_straddle_1w,2023-04-24,2023-05-01,2023-05-26,,87.5,90.0,,89.0,,,9.64,-9.799999237060547,9.64
META,short_straddle_1w,2023-04-24,2023-05-01,2023-05-26,,212.82,243.06,,215.0,,,24.26,-31.05000114440918,24.26
AMC,short_straddle_1w,2023-04-24,2023-05-01,2023-05-26,,5.0,5.67,,5.0,,,1.51,-1.2000000476837158,1.51
GOOGL,short_straddle_1w,2023-04-24,2023-05-01,2023-05-26,,106.19,107.28,,107.0,,,8.42,-6.059999942779541,8.42
EEM,short_straddle_1w,2023-04-24,2023-05-01,2023-05-26,,38.89,39.0,,39.0,,,1.3900001,-1.2100000381469727,1.3900001
TQQQ,short_straddle_1w,2023-04-24,2023-05-01,2023-05-26,,26.68,28.23,,27.0,,,3.65,-3.4800000190734863,3.65
BAC,short_straddle_1w,2023-04-24,2023-05-01,2023-05-26,,29.79,29.05,,30.0,,,1.69,-1.6100000143051147,1.69
PLTR,short_straddle_1w,2023-04-24,2023-05-01,2023-05-26,,8.11,7.79,,8.5,,,1.22,-1.2200000286102295,1.22
TLT,short_straddle_1w,2023-04-24,2023-05-01,2023-05-26,,105.32,103.07,,105.5,,,3.9,-4.159999847412109,3.9
GOOG,short_straddle_1w,2023-04-24,2023-05-01,2023-05-26,,106.94,107.9,,108.0,,,8.4800005,-6.060000419616699,8.4800005
NFLX,short_straddle_1w,2023-04-24,2023-05-01,2023-05-26,,329.08,324.18,,330.0,,,25.900002,-22.56999969482422,25.900002
SLV,short_straddle_1w,2023-04-24,2023-05-01,2023-05-26,,23.11,22.93,,23.5,,,1.48,-1.3799999952316284,1.48
MARA,short_straddle_1w,2023-04-24,2023-05-01,2023-05-26,,9.0,8.79,,9.5,,,2.6399999,-2.440000057220459,2.6399999
NIO,short_straddle_1w,2023-04-24,2023-05-01,2023-05-26,,8.3,7.83,,8.5,,,1.3299999,-1.2300000190734863,1.3299999
F,short_straddle_1w,2023-04-24,2023-05-01,2023-05-26,,12.14,12.07,,12.0,,,1.1500001,-1.090000033378601,1.1500001
SOFI,short_straddle_1w,2023-04-24,2023-05-01,2023-05-26,,5.83,5.5,,6.0,,,0.91999996,-0.809999942779541,0.91999996
RIVN,short_straddle_1w,2023-04-24,2023-05-01,2023-05-26,,12.39,12.61,,13.0,,,2.42,-2.3899998664855957,2.42
XLF,short_straddle_1w,2023-04-24,2023-05-01,2023-05-26,,33.14,33.09,,33.5,,,1.3399999,-1.1700000762939453,1.3399999
C,short_straddle_1w,2023-04-24,2023-05-01,2023-05-26,,49.06,47.27,,49.0,,,2.75,-2.679999828338623,2.75
SNAP,short_straddle_1w,2023-04-24,2023-05-01,2023-05-26,,10.21,8.66,,10.5,,,1.99,-2.0,1.99
UVXY,short_straddle_1w,2023-04-24,2023-05-01,2023-05-26,,3.74,3.49,,4.0,,,1.04,-1.0,1.04
SOXL,short_straddle_1w,2023-04-24,2023-05-01,2023-05-26,,14.63,14.73,,15.0,,,2.76,-2.369999885559082,2.76
AI,short_straddle_1w,2023-04-24,2023-05-01,2023-05-26,,17.91,18.59,,19.0,,,4.36,-3.450000047683716,4.36
UBER,short_straddle_1w,2023-04-24,2023-05-01,2023-05-26,,30.59,32.73,,31.0,,,3.54,-3.75,3.54
PFE,short_straddle_1w,2023-04-24,2023-05-01,2023-05-26,,39.84,39.34,,40.0,,,2.17,-1.9800000190734863,2.17
RIOT,short_straddle_1w,2023-04-24,2023-05-01,2023-05-26,,10.46,10.5,,11.0,,,2.8000002,-2.549999952316284,2.8000002
XOM,short_straddle_1w,2023-04-24,2023-05-01,2023-05-26,,118.52,114.94,,119.0,,,6.95,-6.75,6.95
SHOP,short_straddle_1w,2023-04-24,2023-05-01,2023-05-26,,47.98,47.39,,49.0,,,6.91,-6.480000019073486,6.91
GME,short_straddle_1w,2023-04-24,2023-05-01,2023-05-26,,19.91,18.61,,20.0,,,2.62,-2.6399998664855957,2.62
CCL,short_straddle_1w,2023-04-24,2023-05-01,2023-05-26,,9.27,9.52,,9.5,,,1.06,-0.9800000190734863,1.06
AAL,short_straddle_1w,2023-04-24,2023-05-01,2023-05-26,,13.32,13.91,,13.5,,,1.2,-1.149999976158142,1.2
T,short_straddle_1w,2023-04-24,2023-05-01,2023-05-26,,17.54,17.52,,17.5,,,0.8,-0.6799999475479126,0.8
JPM,short_straddle_1w,2023-04-24,2023-05-01,2023-05-26,,140.8,141.3,,142.0,,,5.9700003,-5.730000019073486,5.9700003
AFRM,short_straddle_1w,2023-04-24,2023-05-01,2023-05-26,,10.5,10.07,,11.0,,,2.8,-2.6599998474121094,2.8
MU,short_straddle_1w,2023-04-24,2023-05-01,2023-05-26,,59.42,62.53,,60.0,,,4.83,-5.190000057220459,4.83
KWEB,short_straddle_1w,2023-04-24,2023-05-01,2023-05-26,,27.66,27.91,,28.0,,,2.49,-2.1500000953674316,2.49
DKNG,short_straddle_1w,2023-04-24,2023-05-01,2023-05-26,,21.38,22.62,,22.0,,,3.27,-3.3299999237060547,3.27
SCHW,short_straddle_1w,2023-04-24,2023-05-01,2023-05-26,,53.22,51.7,,53.0,,,4.42,-3.9800000190734863,4.42
BBBY,short_straddle_1w,2023-04-24,2023-05-01,2023-05-26,,0.2,0.11,,0.5,,,0.4,-0.38999998569488525,0.4
JD,short_straddle_1w,2023-04-24,2023-05-01,2023-05-26,,34.63,35.53,,35.0,,,4.11,-3.759999990463257,4.11
MPW,short_straddle_1w,2023-04-24,2023-05-01,2023-05-26,,8.13,8.59,,8.5,,,1.2,-0.9700000286102295,1.2
RBLX,short_straddle_1w,2023-04-24,2023-05-01,2023-05-26,,38.77,36.13,,40.0,,,6.6499996,-6.350000381469727,6.6499996
JNJ,short_straddle_1w,2023-04-24,2023-05-01,2023-05-26,,163.63,163.75,,165.0,,,5.58,-5.119999885559082,5.58
WMT,short_straddle_1w,2023-04-24,2023-05-01,2023-05-26,,152.65,151.7,,152.5,,,6.8999996,-6.519999980926514,6.8999996
DAL,short_straddle_1w,2023-04-24,2023-05-01,2023-05-26,,34.09,34.73,,34.0,,,2.49,-2.4000000953674316,2.49
LYFT,short_straddle_1w,2023-04-24,2023-05-01,2023-05-26,,10.21,10.7,,10.5,,,2.13,-2.1700000762939453,2.13
XPEV,short_straddle_1w,2023-04-24,2023-05-01,2023-05-26,,9.27,9.89,,9.5,,,1.53,-1.4700000286102295,1.53
WBD,short_straddle_1w,2023-04-24,2023-05-01,2023-05-26,,13.36,13.34,,13.5,,,1.75,-1.6799999475479126,1.75
CVX,short_straddle_1w,2023-04-24,2023-05-01,2023-05-26,,171.9,167.43,,170.0,,,9.54,-8.029999732971191,9.54
GOLD,short_straddle_1w,2023-04-24,2023-05-01,2023-05-26,,19.13,19.01,,19.0,,,1.47,-1.309999942779541,1.47
CRM,short_straddle_1w,2023-04-24,2023-05-01,2023-05-26,,195.45,197.84,,195.0,,,12.799999,-11.930000305175781,12.799999
NKE,short_straddle_1w,2023-04-24,2023-05-01,2023-05-26,,126.88,127.98,,128.0,,,6.67,-6.119999885559082,6.67
SMH,short_straddle_1w,2023-04-24,2023-05-01,2023-05-26,,246.87,249.56,,247.5,,,15.68,-13.960000038146973,15.68
ET,short_straddle_1w,2023-04-24,2023-05-01,2023-05-26,,12.68,12.91,,12.5,,,0.73,-0.6700000166893005,0.73
KO,short_straddle_1w,2023-04-24,2023-05-01,2023-05-26,,63.78,64.34,,64.0,,,1.8599999,-1.590000033378601,1.8599999
CCJ,short_straddle_1w,2023-04-24,2023-05-01,2023-05-26,,25.56,27.8,,26.0,,,2.29,-2.5399999618530273,2.29
