ticker,strategy,open_date,close_date,near_expiry,far_expiry,spot_at_open,spot_at_close,strike_15d_30dte,strike_50d_30dte,strike_85d_30dte,strike_50d_60dte,entry_cashflow,exit_cashflow,notional
SPY,short_straddle_1w,2025-06-24,2025-07-01,2025-07-25,,607.49,618.21,,610.0,,,19.52,-20.329999923706055,19.52
QQQ,short_straddle_1w,2025-06-24,2025-07-01,2025-07-25,,539.92,547.56,,543.0,,,21.439999,-20.479999542236328,21.439999
NVDA,short_straddle_1w,2025-06-24,2025-07-01,2025-07-25,,147.3,153.5,,149.0,,,10.87,-11.860000610351562,10.87
TSLA,short_straddle_1w,2025-06-24,2025-07-01,2025-07-25,,342.41,304.21,,350.0,,,52.0,-57.56999969482422,52.0
IWM,short_straddle_1w,2025-06-24,2025-07-01,2025-07-25,,214.66,218.12,,216.0,,,10.08,-9.979999542236328,10.08
AAPL,short_straddle_1w,2025-06-24,2025-07-01,2025-07-25,,200.85,207.72,,200.0,,,11.51,-13.020000457763672,11.51
PLTR,short_straddle_1w,2025-06-24,2025-07-01,2025-07-25,,142.94,130.44,,145.0,,,16.18,-19.139999389648438,16.18
VIX,short_straddle_1w,2025-06-24,2025-07-01,2025-07-23,,20.3975,16.9975,,21.0,,,4.32,-3.859999895095825,4.32
AMD,short_straddle_1w,2025-06-24,2025-07-01,2025-07-25,,138.16,136.83,,140.0,,,13.059999,-11.5,13.059999
AMZN,short_straddle_1w,2025-06-24,2025-07-01,2025-07-25,,213.84,221.3,,215.0,,,12.67,-13.779999732971191,12.67
IBIT,short_straddle_1w,2025-06-24,2025-07-01,2025-07-25,,59.94,59.91,,60.5,,,5.5,-4.359999656677246,5.5
MSTR,short_straddle_1w,2025-06-24,2025-07-01,2025-07-25,,377.17,379.18,,380.0,,,40.13,-37.97999954223633,40.13
SLV,short_straddle_1w,2025-06-24,2025-07-01,2025-07-25,,32.63,32.75,,33.0,,,1.8700001,-1.7000000476837158,1.8700001
INTC,short_straddle_1w,2025-06-24,2025-07-01,2025-07-25,,22.54,22.95,,23.0,,,2.9099998,-2.4600000381469727,2.9099998
TLT,short_straddle_1w,2025-06-24,2025-07-01,2025-07-25,,87.43,88.03,,87.5,,,2.8899999,-2.4700000286102295,2.8899999
GLD,short_straddle_1w,2025-06-24,2025-07-01,2025-07-25,,306.28,307.5,,308.0,,,12.07,-9.940000534057617,12.07
META,short_straddle_1w,2025-06-24,2025-07-01,2025-07-25,,711.31,719.23,,715.0,,,45.739998,-42.63999938964844,45.739998
HYG,short_straddle_1w,2025-06-24,2025-07-01,2025-07-25,,80.19,80.2,,80.0,,,0.88,-0.8500000238418579,0.88
GOOGL,short_straddle_1w,2025-06-24,2025-07-01,2025-07-25,,167.0,175.82,,170.0,,,12.559999,-12.880000114440918,12.559999
SMCI,short_straddle_1w,2025-06-24,2025-07-01,2025-07-25,,42.72,47.44,,44.0,,,6.76,-7.029999732971191,6.76
SOFI,short_straddle_1w,2025-06-24,2025-07-01,2025-07-25,,15.89,17.66,,16.0,,,1.8599999,-2.3399999141693115,1.8599999
HOOD,short_straddle_1w,2025-06-24,2025-07-01,2025-07-25,,82.16,92.56,,84.0,,,11.22,-14.720000267028809,11.22
MARA,short_straddle_1w,2025-06-24,2025-07-01,2025-07-25,,14.86,15.79,,15.0,,,2.26,-2.180000066757202,2.26
MSFT,short_straddle_1w,2025-06-24,2025-07-01,2025-07-25,,489.68,492.24,,490.0,,,19.36,-17.239999771118164,19.36
TQQQ,short_straddle_1w,2025-06-24,2025-07-01,2025-07-25,,78.19,81.09,,79.0,,,8.940001,-8.719999313354492,8.940001
COIN,short_straddle_1w,2025-06-24,2025-07-01,2025-07-25,,344.86,336.77,,350.0,,,48.79,-42.150001525878906,48.79
AVGO,short_straddle_1w,2025-06-24,2025-07-01,2025-07-25,,262.76,264.15,,265.0,,,21.41,-19.559999465942383,21.41
