ticker,strategy,open_date,close_date,near_expiry,far_expiry,spot_at_open,spot_at_close,strike_15d_30dte,strike_50d_30dte,strike_85d_30dte,strike_50d_60dte,entry_cashflow,exit_cashflow,notional
SPY,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,415.55,421.32,,416.0,,,14.29,-12.380000114440918,14.29
QQQ,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,340.51,351.62,,342.0,,,14.549999,-16.139999389648438,14.549999
SPX,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,4154.7,4221.67,,4180.0,,,138.13,-116.72000122070312,138.13
TSLA,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,184.72,208.01,,185.0,,,19.71,-28.579999923706055,19.71
IWM,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,174.34,175.67,,175.0,,,8.719999,-6.779999732971191,8.719999
NVDA,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,380.66,396.56,,390.0,,,43.190002,-36.349998474121094,43.190002
AAPL,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,173.78,179.57,,175.0,,,8.57,-9.0600004196167,8.57
AMZN,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,115.18,122.63,,116.0,,,8.200001,-9.370000839233398,8.200001
VIX,short_straddle_1w,2023-05-25,2023-06-01,2023-06-21,,20.2087,16.6931,,21.0,,,4.7,-4.559999942779541,4.7
AMD,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,120.41,119.97,,120.0,,,13.440001,-11.890000343322754,13.440001
MSFT,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,326.39,332.08,,330.0,,,16.220001,-14.050000190734863,16.220001
META,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,253.31,271.42,,255.0,,,18.2,-22.549999237060547,18.2
AMC,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,4.7,4.53,,5.0,,,1.14,-1.0399999618530273,1.14
GOOGL,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,123.75,123.05,,125.0,,,7.89,-6.53000020980835,7.89
TQQQ,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,32.75,35.89,,33.0,,,4.1,-4.699999809265137,4.1
BAC,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,28.2,27.8,,28.0,,,1.8199999,-1.4199999570846558,1.8199999
PLTR,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,12.89,14.54,,13.0,,,1.9100001,-2.3400001525878906,1.9100001
BABA,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,78.87,83.03,,80.0,,,7.4700003,-7.110000133514404,7.4700003
TLT,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,100.18,103.03,,100.0,,,4.3599997,-4.210000038146973,4.3599997
SQQQ,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,24.61,22.3,,25.0,,,3.41,-3.819999933242798,3.41
GOOG,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,124.59,123.65,,125.0,,,7.95,-6.489999771118164,7.95
COIN,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,56.92,64.17,,59.0,,,11.41,-10.930000305175781,11.41
INTC,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,27.44,31.27,,28.0,,,2.29,-3.7200000286102295,2.29
SLV,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,20.87,21.93,,21.0,,,1.27,-1.369999885559082,1.27
MARA,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,9.11,10.04,,9.5,,,2.28,-2.0799999237060547,2.28
NIO,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,7.56,7.51,,8.0,,,1.37,-1.2899999618530273,1.37
F,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,11.41,12.09,,11.5,,,0.86,-0.9600000381469727,0.86
SOFI,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,5.21,6.76,,5.5,,,0.74,-1.4500000476837158,0.74
RIVN,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,14.59,14.71,,15.0,,,2.28,-2.0799999237060547,2.28
DIS,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,88.38,88.56,,89.0,,,5.34,-4.150000095367432,5.34
XLF,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,31.89,32.06,,32.0,,,1.46,-1.1100000143051147,1.46
KRE,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,39.8,39.86,,40.0,,,3.93,-3.049999952316284,3.93
FXI,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,26.38,26.63,,26.5,,,1.72,-1.4700000286102295,1.72
PYPL,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,59.55,63.0,,60.0,,,4.7200003,-4.96999979019165,4.7200003
C,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,44.3,44.81,,45.0,,,2.96,-2.2799999713897705,2.96
CVNA,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,11.09,16.21,,12.0,,,3.47,-5.340000152587891,3.47
SNAP,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,9.84,10.36,,10.0,,,1.22,-1.149999976158142,1.22
UVXY,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,3.37,2.79,,3.5,,,0.90999997,-0.9000000357627869,0.90999997
GDX,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,30.3,31.96,,30.5,,,2.3000002,-2.380000114440918,2.3000002
SOXL,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,19.3,22.24,,20.0,,,3.9299998,-4.139999866485596,3.9299998
AI,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,28.38,34.84,,30.0,,,8.45,-8.65999984741211,8.45
PFE,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,37.95,37.95,,38.0,,,2.0500002,-1.7300000190734863,2.0500002
RIOT,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,11.07,12.41,,11.5,,,2.65,-2.5799999237060547,2.65
GME,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,23.52,24.18,,24.0,,,4.25,-4.130000114440918,4.25
CCL,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,11.02,11.86,,11.0,,,1.4300001,-1.4299999475479126,1.4300001
AAL,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,14.36,14.71,,14.5,,,1.3,-1.0700000524520874,1.3
BA,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,201.38,207.95,,205.0,,,13.809999,-12.059999465942383,13.809999
T,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,15.2,15.84,,15.5,,,0.83000004,-0.75,0.83000004
JPM,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,135.71,137.38,,137.0,,,6.95,-5.389999866485596,6.95
UPST,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,23.7,29.75,,24.0,,,5.3199997,-7.099999904632568,5.3199997
CHPT,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,8.32,9.79,,8.5,,,1.52,-1.9800000190734863,1.52
AFRM,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,13.73,14.68,,14.5,,,2.91,-2.5199999809265137,2.91
PBR,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,11.79,11.96,,11.5,,,1.13,-1.0299999713897705,1.13
MU,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,69.57,69.12,,70.0,,,6.23,-5.260000228881836,6.23
GM,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,32.44,33.06,,33.0,,,2.53,-2.1500000953674316,2.53
UNG,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,6.75,5.94,,7.0,,,0.97,-1.2100000381469727,0.97
SNOW,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,147.8,167.32,,150.0,,,16.04,-22.010000228881836,16.04
JD,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,32.45,34.64,,33.0,,,3.4099998,-3.2899999618530273,3.4099998
OXY,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,58.7,58.27,,59.0,,,4.26,-3.380000114440918,4.26
MPW,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,7.72,8.18,,7.5,,,1.0699999,-1.1299999952316284,1.0699999
RBLX,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,39.58,42.17,,40.0,,,4.63,-4.590000152587891,4.63
JNJ,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,154.59,154.16,,155.0,,,5.75,-4.609999656677246,5.75
VXX,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,36.78,32.55,,38.0,,,6.83,-6.760000228881836,6.83
ENPH,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,165.06,182.49,,165.0,,,17.939999,-23.309999465942383,17.939999
LYFT,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,8.14,9.39,,8.5,,,1.13,-1.2899999618530273,1.13
CSCO,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,49.11,49.78,,49.0,,,2.07,-2.0799999237060547,2.07
XPEV,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,8.0,8.02,,8.0,,,1.28,-1.1500000953674316,1.28
DVN,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,47.84,46.91,,48.0,,,4.41,-3.8000001907348633,4.41
GOLD,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,17.14,17.43,,17.0,,,1.22,-1.1200000047683716,1.22
CRM,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,210.16,213.14,,210.0,,,20.35,-13.059999465942383,20.35
NKE,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,107.63,103.69,,108.0,,,6.79,-6.519999980926514,6.79
TGT,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,141.01,130.92,,140.0,,,9.78,-11.049999237060547,9.78
BITO,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,15.23,15.02,,15.0,,,1.31,-1.2400000095367432,1.31
KO,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,60.55,60.03,,60.0,,,2.26,-1.7000000476837158,2.26
CRWD,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,150.19,156.74,,152.5,,,18.93,-13.09999942779541,18.93
ADBE,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,392.63,426.43,,395.0,,,34.23,-43.689998626708984,34.23
CHWY,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,30.37,36.03,,31.0,,,4.84,-5.640000343322754,4.84
LABU,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,6.17,6.45,,6.5,,,1.3399999,-1.0999999046325684,1.3399999
BOIL,short_straddle_1w,2023-05-25,2023-06-01,2023-06-23,,3.04,2.33,,3.0,,,0.79,-0.8500000238418579,0.79
