ticker,strategy,open_date,close_date,near_expiry,far_expiry,spot_at_open,spot_at_close,strike_15d_30dte,strike_50d_30dte,strike_85d_30dte,strike_50d_60dte,entry_cashflow,exit_cashflow,notional
SPX,short_straddle_hold,2022-11-01,2022-12-01,2022-12-01,,3852.51,4078.06,,3875.0,,,214.19,-203.06005859375,214.19
SPX,long_call_calendar_30_60,2022-11-01,2022-12-01,2022-12-01,2022-12-30,3852.51,4078.06,,3875.0,,3895.0,-37.430008,21.649948120117188,241.21
SPX,long_straddle_calendar_30_60,2022-11-01,2022-12-01,2022-12-01,2022-12-30,3852.51,4078.06,,3875.0,,3895.0,-83.93001,47.82994842529297,512.31
TSLA,short_straddle_hold,2022-10-31,2022-12-02,2022-12-02,,228.595,194.32,,230.0,,,29.8,-35.67999267578125,29.8
AAPL,short_straddle_hold,2022-10-31,2022-12-02,2022-12-02,,153.28,147.28,,155.0,,,11.52,-7.720001220703125,11.52
AAPL,long_call_butterfly_hold,2022-10-31,2022-12-02,2022-12-02,,153.28,147.28,167.5,155.0,138.0,,-7.88,9.279998779296875,7.88
AMZN,short_straddle_hold,2022-10-31,2022-12-02,2022-12-02,,102.32,94.0,,103.0,,,10.129999,-9.0,10.129999
AMD,short_straddle_hold,2022-10-31,2022-12-02,2022-12-02,,60.175,75.0,,61.0,,,8.82,-14.0,8.82
META,short_straddle_hold,2022-10-31,2022-12-02,2022-12-02,,93.6301,123.19,,95.0,,,11.48,-28.19000244140625,11.48
META,long_call_butterfly_hold,2022-10-31,2022-12-02,2022-12-02,,93.6301,123.19,112.0,95.0,80.0,,-5.9000006,-2.0,7.9000006
TQQQ,short_straddle_hold,2022-10-31,2022-12-02,2022-12-02,,21.05,23.26,,22.0,,,4.58,-1.260000228881836,4.58
AMC,short_straddle_hold,2022-10-31,2022-12-02,2022-12-02,,6.635,8.27,,7.0,,,2.07,-1.2700004577636719,2.07
F,short_straddle_hold,2022-10-31,2022-12-02,2022-12-02,,13.43,13.82,,13.5,,,1.38,-0.31999969482421875,1.38
BABA,short_straddle_hold,2022-10-31,2022-12-02,2022-12-02,,64.035,90.09,,66.0,,,10.23,-24.089996337890625,10.23
BABA,long_call_butterfly_hold,2022-10-31,2022-12-02,2022-12-02,,64.035,90.09,80.0,66.0,52.0,,-5.83,0.0,5.83
