ticker,strategy,open_date,close_date,near_expiry,far_expiry,spot_at_open,spot_at_close,strike_15d_30dte,strike_50d_30dte,strike_85d_30dte,strike_50d_60dte,entry_cashflow,exit_cashflow,notional
SPX,short_straddle_hold,2024-11-01,2024-12-02,2024-12-02,,5750.4,6048.08,,5760.0,,,224.45,-288.080078125,224.45
SPY,short_straddle_1w,2024-11-25,2024-12-02,2024-12-27,,597.01,603.74,,599.0,,,15.58,-14.489999771118164,15.58
QQQ,short_straddle_1w,2024-11-25,2024-12-02,2024-12-27,,506.11,515.52,,508.0,,,18.529999,-18.270000457763672,18.529999
NVDA,short_straddle_1w,2024-11-25,2024-12-02,2024-12-27,,136.56,138.59,,138.0,,,13.2,-10.329999923706055,13.2
TSLA,short_straddle_1w,2024-11-25,2024-12-02,2024-12-27,,345.96,357.5,,355.0,,,46.489998,-38.37000274658203,46.489998
IWM,short_straddle_1w,2024-11-25,2024-12-02,2024-12-27,,243.31,242.51,,244.0,,,12.57,-11.049999237060547,12.57
AAPL,short_straddle_1w,2024-11-25,2024-12-02,2024-12-27,,230.08,239.83,,230.0,,,9.629999,-12.880000114440918,9.629999
AMD,short_straddle_1w,2024-11-25,2024-12-02,2024-12-27,,141.1,142.42,,145.0,,,12.35,-10.529999732971191,12.35
AMZN,short_straddle_1w,2024-11-25,2024-12-02,2024-12-27,,201.18,210.57,,205.0,,,12.43,-11.870000839233398,12.43
PLTR,short_straddle_1w,2024-11-25,2024-12-02,2024-12-27,,64.22,66.21,,65.0,,,8.389999,-6.769999980926514,8.389999
TLT,short_straddle_1w,2024-11-25,2024-12-02,2024-12-27,,92.66,93.88,,92.5,,,2.94,-2.870000123977661,2.94
META,short_straddle_1w,2024-11-25,2024-12-02,2024-12-27,,561.73,592.41,,565.0,,,35.190002,-40.290000915527344,35.190002
INTC,short_straddle_1w,2024-11-25,2024-12-02,2024-12-27,,25.14,23.88,,25.5,,,2.62,-2.679999828338623,2.62
SMCI,short_straddle_1w,2024-11-25,2024-12-02,2024-12-27,,38.21,41.84,,41.0,,,11.77,-10.690000534057617,11.77
MSFT,short_straddle_1w,2024-11-25,2024-12-02,2024-12-27,,417.0,431.2,,420.0,,,17.25,-19.059999465942383,17.25
SLV,short_straddle_1w,2024-11-25,2024-12-02,2024-12-27,,27.66,27.87,,28.0,,,1.8599999,-1.5199999809265137,1.8599999
GOOGL,short_straddle_1w,2024-11-25,2024-12-02,2024-12-27,,167.79,171.82,,170.0,,,9.15,-7.96999979019165,9.15
SOFI,short_straddle_1w,2024-11-25,2024-12-02,2024-12-27,,15.71,15.93,,16.0,,,2.3,-2.0199999809265137,2.3
TQQQ,short_straddle_1w,2024-11-25,2024-12-02,2024-12-27,,78.41,82.59,,79.0,,,8.36,-8.210000038146973,8.36
COIN,short_straddle_1w,2024-11-25,2024-12-02,2024-12-27,,310.94,303.94,,320.0,,,64.17,-52.31999969482422,64.17
RIVN,short_straddle_1w,2024-11-25,2024-12-02,2024-12-27,,11.41,11.77,,11.5,,,1.73,-1.5799999237060547,1.73
BABA,short_straddle_1w,2024-11-25,2024-12-02,2024-12-27,,85.8,86.05,,87.0,,,6.7200003,-6.130000114440918,6.7200003
PFE,short_straddle_1w,2024-11-25,2024-12-02,2024-12-27,,26.07,25.86,,26.0,,,1.5,-1.2599999904632568,1.5
SOXL,short_straddle_1w,2024-11-25,2024-12-02,2024-12-27,,29.41,30.46,,30.5,,,5.66,-5.159999847412109,5.66
BAC,short_straddle_1w,2024-11-25,2024-12-02,2024-12-27,,47.63,47.11,,48.0,,,2.3,-2.119999885559082,2.3
GLD,short_straddle_1w,2024-11-25,2024-12-02,2024-12-27,,242.66,243.94,,244.0,,,9.35,-7.710000038146973,9.35
AMC,short_straddle_1w,2024-11-25,2024-12-02,2024-12-27,,4.79,5.04,,5.0,,,0.99,-0.7400000095367432,0.99
HOOD,short_straddle_1w,2024-11-25,2024-12-02,2024-12-27,,37.72,37.77,,38.5,,,5.74,-5.329999923706055,5.74
XLF,short_straddle_1w,2024-11-25,2024-12-02,2024-12-27,,51.03,50.86,,51.0,,,1.86,-1.5899999141693115,1.86
NIO,short_straddle_1w,2024-11-25,2024-12-02,2024-12-27,,4.71,4.39,,5.0,,,0.82000005,-0.8700000047683716,0.82000005
GDX,short_straddle_1w,2024-11-25,2024-12-02,2024-12-27,,37.16,36.92,,37.0,,,2.92,-2.549999952316284,2.92
TSM,short_straddle_1w,2024-11-25,2024-12-02,2024-12-27,,184.81,194.81,,185.0,,,14.290001,-15.350000381469727,14.290001
GOOG,short_straddle_1w,2024-11-25,2024-12-02,2024-12-27,,169.56,173.33,,170.0,,,9.12,-8.260000228881836,9.12
BA,short_straddle_1w,2024-11-25,2024-12-02,2024-12-27,,153.11,156.78,,155.0,,,11.99,-10.800000190734863,11.99
BITO,short_straddle_1w,2024-11-25,2024-12-02,2024-12-27,,25.45,24.7,,25.0,,,4.19,-2.9800000190734863,4.19
AVGO,short_straddle_1w,2024-11-25,2024-12-02,2024-12-27,,163.79,167.37,,165.0,,,17.33,-15.860000610351562,17.33
F,short_straddle_1w,2024-11-25,2024-12-02,2024-12-27,,11.46,11.02,,11.5,,,0.72,-0.7099999785423279,0.72
AAL,short_straddle_1w,2024-11-25,2024-12-02,2024-12-27,,14.96,14.68,,15.0,,,1.3299999,-1.2000000476837158,1.3299999
NFLX,short_straddle_1w,2024-11-25,2024-12-02,2024-12-27,,867.53,898.0,,875.0,,,50.12,-49.380001068115234,50.12
DJT,short_straddle_1w,2024-11-25,2024-12-02,2024-12-27,,30.45,32.73,,32.0,,,8.75,-6.679999828338623,8.75
PYPL,short_straddle_1w,2024-11-25,2024-12-02,2024-12-27,,87.22,86.64,,88.0,,,5.8500004,-5.050000190734863,5.8500004
UBER,short_straddle_1w,2024-11-25,2024-12-02,2024-12-27,,73.27,73.09,,74.0,,,5.19,-4.590000152587891,5.19
JPM,short_straddle_1w,2024-11-25,2024-12-02,2024-12-27,,250.33,246.58,,250.0,,,11.16,-9.680000305175781,11.16
DIS,short_straddle_1w,2024-11-25,2024-12-02,2024-12-27,,115.76,116.94,,116.0,,,4.85,-4.460000038146973,4.85
SMH,short_straddle_1w,2024-11-25,2024-12-02,2024-12-27,,243.86,248.33,,245.0,,,16.39,-15.069999694824219,16.39
