ticker,strategy,open_date,close_date,near_expiry,far_expiry,spot_at_open,spot_at_close,strike_15d_30dte,strike_50d_30dte,strike_85d_30dte,strike_50d_60dte,entry_cashflow,exit_cashflow,notional
SPY,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,344.01,351.92,,344.0,,,13.38,-16.40999984741211,13.38
QQQ,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,285.7,299.49,,286.0,,,16.37,-22.489999771118164,16.37
IWM,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,156.44,156.9,,156.5,,,9.059999,-8.889999389648438,9.059999
NIO,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,17.66,19.99,,19.0,,,5.6000004,-5.189999580383301,5.6000004
AMD,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,86.37,92.09,,87.5,,,10.63,-12.289999008178711,10.63
MSFT,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,216.32,226.67,,217.5,,,15.03,-19.559999465942383,15.03
SLV,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,24.7,26.15,,25.0,,,2.9099998,-3.009999990463257,2.9099998
BAC,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,26.03,25.66,,26.0,,,2.0,-1.9600000381469727,2.0
VXX,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,24.38,27.28,,25.0,,,5.04,-5.559999942779541,5.04
BABA,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,287.88,296.51,,290.0,,,28.39,-29.630001068115234,28.39
XLF,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,24.94,25.05,,25.0,,,1.51,-1.4800000190734863,1.51
AAL,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,13.1,13.11,,13.5,,,2.62,-2.6100001335144043,2.62
GE,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,6.59,6.18,,6.5,,,0.66999996,-0.6899999976158142,0.66999996
NVDA,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,509.04,553.22,,515.0,,,52.41,-64.94000244140625,52.41
DIS,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,129.94,133.24,,130.0,,,7.7299995,-9.350000381469727,7.7299995
SNAP,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,21.13,22.36,,21.5,,,2.3600001,-2.4800000190734863,2.3600001
F,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,6.92,6.83,,7.0,,,0.65999997,-0.6299999952316284,0.65999997
GDX,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,40.5,41.56,,41.0,,,4.02,-3.8299999237060547,4.02
NFLX,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,489.42,555.31,,490.0,,,42.87,-80.38999938964844,42.87
INTC,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,49.47,50.68,,49.5,,,3.06,-3.5,3.06
T,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,29.95,29.43,,30.0,,,1.24,-1.2799999713897705,1.24
ROKU,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,147.77,179.71,,150.0,,,20.07,-35.06999969482422,20.07
SPCE,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,17.53,17.39,,18.0,,,3.56,-3.609999895095825,3.56
WFC,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,24.55,24.03,,24.5,,,2.1799998,-2.0899999141693115,2.1799998
CCL,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,15.82,16.55,,16.5,,,3.24,-3.2300000190734863,3.24
JPM,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,100.24,99.87,,101.0,,,7.15,-7.289999961853027,7.15
MU,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,45.16,45.66,,45.5,,,4.3999996,-4.389999866485596,4.3999996
WMT,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,130.57,147.73,,131.0,,,6.37,-18.670000076293945,6.37
XOM,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,40.95,39.34,,41.0,,,3.09,-3.140000104904175,3.09
TQQQ,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,147.17,169.09,,150.0,,,24.58,-35.060001373291016,24.58
XLE,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,36.52,35.34,,36.5,,,2.9499998,-3.0399999618530273,2.9499998
C,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,51.57,51.08,,52.0,,,4.27,-4.179999828338623,4.27
CSCO,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,41.95,41.99,,42.0,,,2.2,-2.259999990463257,2.2
DAL,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,30.03,30.71,,30.0,,,4.14,-4.050000190734863,4.14
PFE,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,38.35,36.76,,38.5,,,2.01,-2.6100001335144043,2.01
JD,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,79.16,82.28,,80.0,,,7.9799995,-7.929999828338623,7.9799995
GILD,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,66.02,65.8,,66.0,,,4.19,-3.640000104904175,4.19
UAL,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,35.23,36.05,,36.0,,,6.2200003,-5.829999923706055,6.2200003
SQQQ,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,23.55,20.34,,24.0,,,4.4700003,-5.78000020980835,4.4700003
M,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,6.56,7.01,,7.0,,,1.48,-1.4200000762939453,1.48
QCOM,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,115.48,121.98,,115.0,,,9.27,-10.730000495910645,9.27
PLUG,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,12.74,14.03,,13.0,,,2.81,-2.740000009536743,2.81
GM,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,29.7,29.77,,30.0,,,2.98,-2.7300000190734863,2.98
PYPL,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,201.6,208.89,,202.5,,,15.869999,-16.56999969482422,15.869999
NCLH,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,16.69,16.93,,17.0,,,3.5500002,-3.429999828338623,3.5500002
SBUX,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,82.56,85.78,,83.0,,,5.13,-5.880000114440918,5.13
GOLD,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,28.7,29.26,,29.0,,,2.94,-2.7899999618530273,2.94
ET,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,6.58,6.32,,6.5,,,0.65,-0.5799999833106995,0.65
KO,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,47.93,49.07,,48.0,,,2.13,-2.370000123977661,2.13
NOK,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,5.04,4.72,,5.0,,,0.41,-0.4699999988079071,0.41
RCL,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,64.06,68.64,,65.0,,,10.469999,-11.380000114440918,10.469999
CVS,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,63.42,60.33,,63.5,,,3.32,-4.369999885559082,3.32
HD,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,285.71,285.85,,285.0,,,14.73,-15.569999694824219,14.73
VZ,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,59.44,59.09,,59.0,,,2.1,-2.0199999809265137,2.1
GS,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,206.07,205.64,,205.0,,,13.91,-13.770000457763672,13.91
COST,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,344.67,350.99,,345.0,,,18.09,-21.899999618530273,18.09
PCG,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,9.14,9.16,,9.0,,,0.88,-0.8799999952316284,0.88
SPXS,short_straddle_1w,2020-08-25,2020-09-01,2020-09-18,,5.56,5.18,,6.0,,,0.8,-0.85999995470047,0.8
UNG,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,13.89,13.53,,14.0,,,1.69,-1.619999885559082,1.69
LUV,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,37.07,38.0,,37.5,,,4.3599997,-4.630000114440918,4.3599997
UUP,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,25.13,24.95,,25.0,,,0.48000002,-0.4100000262260437,0.48000002
UPS,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,158.96,162.31,,160.0,,,9.2,-10.539999961853027,9.2
AMC,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,5.53,6.07,,5.5,,,1.3399999,-1.3499999046325684,1.3399999
NKE,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,111.44,114.53,,112.0,,,8.34,-9.510000228881836,8.34
JNJ,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,152.06,151.23,,152.5,,,6.0,-6.550000190734863,6.0
PENN,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,55.99,57.56,,57.0,,,9.66,-9.940000534057617,9.66
MS,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,52.0,52.47,,52.0,,,3.65,-3.7800002098083496,3.65
RIOT,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,3.54,3.72,,4.0,,,1.69,-1.3199999332427979,1.69
MCD,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,212.43,212.38,,212.5,,,9.32,-9.989999771118164,9.32
FCEL,short_straddle_1w,2020-08-25,2020-09-01,2020-09-18,,2.88,2.89,,3.0,,,0.71000004,-0.7300000190734863,0.71000004
CRON,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,5.45,5.44,,5.5,,,0.88,-0.7200000286102295,0.88
BRK_B,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,213.5,217.53,,215.0,,,8.96,-9.299999237060547,8.96
LULU,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,377.9,389.15,,380.0,,,43.86,-49.029998779296875,43.86
GSX,short_straddle_1w,2020-08-25,2020-09-01,2020-09-18,,88.18,93.62,,90.0,,,21.67,-23.119998931884766,21.67
CLF,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,6.37,6.7,,6.5,,,0.83000004,-0.9200000166893005,0.83000004
KODK,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,6.74,7.42,,8.0,,,3.82,-3.369999885559082,3.82
DBX,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,20.09,21.27,,20.0,,,1.79,-2.2200000286102295,1.79
MO,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,43.51,43.16,,43.0,,,2.52,-2.440000057220459,2.52
LOW,short_straddle_1w,2020-08-25,2020-09-01,2020-09-25,,166.18,166.84,,167.5,,,9.96,-10.450000762939453,9.96
