ticker,strategy,open_date,close_date,near_expiry,far_expiry,spot_at_open,spot_at_close,strike_15d_30dte,strike_50d_30dte,strike_85d_30dte,strike_50d_60dte,entry_cashflow,exit_cashflow,notional
SPX,short_straddle_hold,2023-09-01,2023-10-02,2023-10-02,,4507.86,4277.6,,4535.0,,,109.97,-257.39990234375,109.97
SPY,short_straddle_1w,2023-09-25,2023-10-02,2023-10-27,,431.39,426.25,,434.0,,,15.33,-14.569999694824219,15.33
QQQ,short_straddle_1w,2023-09-25,2023-10-02,2023-10-27,,358.75,360.08,,361.0,,,17.369999,-15.65000057220459,17.369999
TSLA,short_straddle_1w,2023-09-25,2023-10-02,2023-10-27,,245.97,250.89,,250.0,,,32.52,-28.860000610351562,32.52
IWM,short_straddle_1w,2023-09-25,2023-10-02,2023-10-27,,177.34,173.56,,177.5,,,7.96,-7.739999771118164,7.96
NVDA,short_straddle_1w,2023-09-25,2023-10-02,2023-10-27,,419.06,445.11,,425.0,,,41.55,-41.08000183105469,41.55
AAPL,short_straddle_1w,2023-09-25,2023-10-02,2023-10-27,,175.55,172.94,,175.0,,,9.799999,-8.220000267028809,9.799999
AMZN,short_straddle_1w,2023-09-25,2023-10-02,2023-10-27,,130.97,128.94,,132.0,,,10.809999,-10.350000381469727,10.809999
VIX,short_straddle_1w,2023-09-25,2023-10-02,2023-10-25,,17.4743,17.952,,18.0,,,3.71,-3.3600001335144043,3.71
AMD,short_straddle_1w,2023-09-25,2023-10-02,2023-10-27,,97.06,102.56,,98.0,,,9.75,-10.039999961853027,9.75
MSFT,short_straddle_1w,2023-09-25,2023-10-02,2023-10-27,,316.76,320.31,,320.0,,,22.03,-19.990001678466797,22.03
META,short_straddle_1w,2023-09-25,2023-10-02,2023-10-27,,300.07,305.15,,305.0,,,32.62,-30.700000762939453,32.62
AMC,short_straddle_1w,2023-09-25,2023-10-02,2023-10-27,,8.16,8.14,,8.5,,,2.05,-1.7100000381469727,2.05
HYG,short_straddle_1w,2023-09-25,2023-10-02,2023-10-27,,73.9,72.91,,74.0,,,1.28,-1.3900001049041748,1.28
GOOGL,short_straddle_1w,2023-09-25,2023-10-02,2023-10-27,,130.88,133.78,,132.0,,,9.799999,-9.600000381469727,9.799999
TQQQ,short_straddle_1w,2023-09-25,2023-10-02,2023-10-27,,35.86,36.13,,36.5,,,5.09,-4.570000171661377,5.09
BAC,short_straddle_1w,2023-09-25,2023-10-02,2023-10-27,,27.55,26.63,,28.0,,,1.8199999,-2.0999999046325684,1.8199999
PLTR,short_straddle_1w,2023-09-25,2023-10-02,2023-10-27,,14.14,15.86,,14.5,,,1.8299999,-2.1599998474121094,1.8299999
TLT,short_straddle_1w,2023-09-25,2023-10-02,2023-10-27,,89.18,87.02,,89.5,,,4.02,-4.069999694824219,4.02
SQQQ,short_straddle_1w,2023-09-25,2023-10-02,2023-10-27,,20.34,20.13,,21.0,,,3.17,-2.880000114440918,3.17
GOOG,short_straddle_1w,2023-09-25,2023-10-02,2023-10-27,,131.94,134.72,,133.0,,,9.88,-9.649999618530273,9.88
INTC,short_straddle_1w,2023-09-25,2023-10-02,2023-10-27,,34.11,35.3,,35.0,,,3.4,-3.299999952316284,3.4
MARA,short_straddle_1w,2023-09-25,2023-10-02,2023-10-27,,8.59,8.54,,9.0,,,1.9399999,-1.809999942779541,1.9399999
NIO,short_straddle_1w,2023-09-25,2023-10-02,2023-10-27,,8.36,8.79,,8.5,,,1.3199999,-1.1799999475479126,1.3199999
F,short_straddle_1w,2023-09-25,2023-10-02,2023-10-27,,12.55,12.29,,12.5,,,1.11,-1.0299999713897705,1.11
SOFI,short_straddle_1w,2023-09-25,2023-10-02,2023-10-27,,7.5,7.8,,7.5,,,1.0699999,-1.0099999904632568,1.0699999
RIVN,short_straddle_1w,2023-09-25,2023-10-02,2023-10-27,,21.11,23.45,,21.5,,,3.29,-3.6499998569488525,3.29
DIS,short_straddle_1w,2023-09-25,2023-10-02,2023-10-27,,81.02,81.5,,82.0,,,4.98,-4.470000267028809,4.98
XLF,short_straddle_1w,2023-09-25,2023-10-02,2023-10-27,,33.7,32.84,,34.0,,,1.3299999,-1.4600000381469727,1.3299999
KRE,short_straddle_1w,2023-09-25,2023-10-02,2023-10-27,,41.69,40.63,,42.0,,,3.0,-2.9699997901916504,3.0
C,short_straddle_1w,2023-09-25,2023-10-02,2023-10-27,,40.95,40.5,,41.0,,,2.8400002,-2.7899999618530273,2.8400002
SNAP,short_straddle_1w,2023-09-25,2023-10-02,2023-10-27,,8.59,8.71,,9.0,,,1.6800001,-1.6699999570846558,1.6800001
UVXY,short_straddle_1w,2023-09-25,2023-10-02,2023-10-27,,15.88,16.3,,17.0,,,4.7200003,-4.300000190734863,4.7200003
XLE,short_straddle_1w,2023-09-25,2023-10-02,2023-10-27,,90.34,88.52,,91.0,,,4.6800003,-4.829999923706055,4.6800003
SOXL,short_straddle_1w,2023-09-25,2023-10-02,2023-10-27,,18.02,18.88,,18.5,,,3.49,-3.259999990463257,3.49
AI,short_straddle_1w,2023-09-25,2023-10-02,2023-10-27,,24.38,24.52,,25.0,,,3.92,-3.4099998474121094,3.92
UBER,short_straddle_1w,2023-09-25,2023-10-02,2023-10-27,,44.84,45.55,,45.0,,,3.76,-3.5500001907348633,3.76
PFE,short_straddle_1w,2023-09-25,2023-10-02,2023-10-27,,32.91,33.8,,33.0,,,1.76,-1.9800000190734863,1.76
RIOT,short_straddle_1w,2023-09-25,2023-10-02,2023-10-27,,9.27,9.82,,9.5,,,1.96,-1.8799999952316284,1.96
XOM,short_straddle_1w,2023-09-25,2023-10-02,2023-10-27,,116.13,115.5,,117.0,,,6.48,-6.279999732971191,6.48
