ticker,strategy,open_date,close_date,near_expiry,far_expiry,spot_at_open,spot_at_close,strike_15d_30dte,strike_50d_30dte,strike_85d_30dte,strike_50d_60dte,entry_cashflow,exit_cashflow,notional
SPX,short_straddle_hold,2023-06-02,2023-07-03,2023-07-03,,4280.53,4454.15,,4305.0,,,111.25,-149.14990234375,111.25
SPY,short_straddle_1w,2023-06-26,2023-07-03,2023-07-28,,432.11,443.88,,435.0,,,11.91,-14.75,11.91
TSLA,short_straddle_1w,2023-06-26,2023-07-03,2023-07-28,,241.96,278.21,,245.0,,,35.620003,-43.05999755859375,35.620003
NVDA,short_straddle_1w,2023-06-26,2023-07-03,2023-07-28,,408.18,422.65,,415.0,,,40.010002,-35.0,40.010002
AAPL,short_straddle_1w,2023-06-26,2023-07-03,2023-07-28,,185.88,192.25,,185.0,,,8.469999,-10.269999504089355,8.469999
AMZN,short_straddle_1w,2023-06-26,2023-07-03,2023-07-28,,127.84,130.72,,129.0,,,11.87,-10.8100004196167,11.87
AMD,short_straddle_1w,2023-06-26,2023-07-03,2023-07-28,,108.23,115.09,,110.0,,,11.3,-10.779999732971191,11.3
MSFT,short_straddle_1w,2023-06-26,2023-07-03,2023-07-28,,329.39,337.46,,330.0,,,21.689999,-21.399999618530273,21.689999
META,short_straddle_1w,2023-06-26,2023-07-03,2023-07-28,,279.05,286.29,,285.0,,,31.53,-28.349998474121094,31.53
AMC,short_straddle_1w,2023-06-26,2023-07-03,2023-07-28,,4.04,4.46,,4.0,,,1.76,-1.9900000095367432,1.76
GOOGL,short_straddle_1w,2023-06-26,2023-07-03,2023-07-28,,118.62,119.65,,120.0,,,8.85,-7.970000267028809,8.85
TQQQ,short_straddle_1w,2023-06-26,2023-07-03,2023-07-28,,37.67,41.16,,38.5,,,4.99,-5.240000247955322,4.99
BAC,short_straddle_1w,2023-06-26,2023-07-03,2023-07-28,,28.13,29.2,,28.0,,,1.81,-1.9900000095367432,1.81
PLTR,short_straddle_1w,2023-06-26,2023-07-03,2023-07-28,,14.04,15.46,,14.5,,,2.13,-1.9700000286102295,2.13
BABA,short_straddle_1w,2023-06-26,2023-07-03,2023-07-28,,85.72,84.34,,87.0,,,8.049999,-7.119999885559082,8.049999
GOOG,short_straddle_1w,2023-06-26,2023-07-03,2023-07-28,,119.3,120.44,,120.0,,,8.87,-8.050000190734863,8.87
NFLX,short_straddle_1w,2023-06-26,2023-07-03,2023-07-28,,417.37,439.87,,425.0,,,45.309998,-45.849998474121094,45.309998
INTC,short_straddle_1w,2023-06-26,2023-07-03,2023-07-28,,33.56,33.45,,34.0,,,3.34,-2.9700000286102295,3.34
SLV,short_straddle_1w,2023-06-26,2023-07-03,2023-07-28,,20.91,21.01,,21.0,,,1.2,-0.9799999594688416,1.2
MARA,short_straddle_1w,2023-06-26,2023-07-03,2023-07-28,,11.8,15.32,,12.0,,,3.08,-4.179999828338623,3.08
NIO,short_straddle_1w,2023-06-26,2023-07-03,2023-07-28,,8.48,9.96,,8.5,,,1.26,-1.7699999809265137,1.26
F,short_straddle_1w,2023-06-26,2023-07-03,2023-07-28,,14.16,15.23,,14.5,,,1.21,-1.2999999523162842,1.21
SOFI,short_straddle_1w,2023-06-26,2023-07-03,2023-07-28,,8.25,8.5,,8.5,,,1.27,-1.1500000953674316,1.27
RIVN,short_straddle_1w,2023-06-26,2023-07-03,2023-07-28,,13.48,19.26,,14.0,,,2.35,-5.539999961853027,2.35
DIS,short_straddle_1w,2023-06-26,2023-07-03,2023-07-28,,89.13,90.62,,90.0,,,4.8100004,-4.149999618530273,4.8100004
XLF,short_straddle_1w,2023-06-26,2023-07-03,2023-07-28,,32.7,33.92,,33.0,,,1.1800001,-1.4100000858306885,1.1800001
PYPL,short_straddle_1w,2023-06-26,2023-07-03,2023-07-28,,66.66,68.37,,67.0,,,5.2299995,-4.539999961853027,5.2299995
C,short_straddle_1w,2023-06-26,2023-07-03,2023-07-28,,46.39,46.84,,47.0,,,2.76,-2.369999885559082,2.76
SNAP,short_straddle_1w,2023-06-26,2023-07-03,2023-07-28,,11.25,11.93,,11.5,,,2.27,-2.0799999237060547,2.27
GDX,short_straddle_1w,2023-06-26,2023-07-03,2023-07-28,,30.06,30.71,,30.5,,,1.99,-1.7300000190734863,1.99
AI,short_straddle_1w,2023-06-26,2023-07-03,2023-07-28,,32.14,37.25,,33.0,,,7.85,-7.019999980926514,7.85
PFE,short_straddle_1w,2023-06-26,2023-07-03,2023-07-28,,36.95,36.67,,37.0,,,1.85,-1.5999999046325684,1.85
RIOT,short_straddle_1w,2023-06-26,2023-07-03,2023-07-28,,10.84,13.34,,11.0,,,2.46,-3.130000114440918,2.46
XOM,short_straddle_1w,2023-06-26,2023-07-03,2023-07-28,,104.45,107.59,,105.0,,,6.0299997,-5.889999866485596,6.0299997
SHOP,short_straddle_1w,2023-06-26,2023-07-03,2023-07-28,,63.48,64.81,,65.0,,,8.3,-7.649999618530273,8.3
LCID,short_straddle_1w,2023-06-26,2023-07-03,2023-07-28,,5.58,7.3,,6.0,,,1.15,-1.5700000524520874,1.15
CCL,short_straddle_1w,2023-06-26,2023-07-03,2023-07-28,,14.61,18.91,,15.0,,,1.73,-4.079999923706055,1.73
AAL,short_straddle_1w,2023-06-26,2023-07-03,2023-07-28,,16.41,18.09,,16.5,,,1.4,-2.0199999809265137,1.4
T,short_straddle_1w,2023-06-26,2023-07-03,2023-07-28,,15.61,16.11,,15.5,,,0.91999996,-1.0299999713897705,0.91999996
KWEB,short_straddle_1w,2023-06-26,2023-07-03,2023-07-28,,26.96,27.55,,27.5,,,2.42,-2.0799999237060547,2.42
DKNG,short_straddle_1w,2023-06-26,2023-07-03,2023-07-28,,25.3,26.41,,25.5,,,2.87,-2.609999895095825,2.87
GM,short_straddle_1w,2023-06-26,2023-07-03,2023-07-28,,36.83,38.97,,37.0,,,2.87,-3.2200000286102295,2.87
ROKU,short_straddle_1w,2023-06-26,2023-07-03,2023-07-28,,63.39,65.03,,65.0,,,10.049999,-8.930000305175781,10.049999
PLUG,short_straddle_1w,2023-06-26,2023-07-03,2023-07-28,,9.18,10.34,,9.5,,,1.5999999,-1.6399999856948853,1.5999999
SNOW,short_straddle_1w,2023-06-26,2023-07-03,2023-07-28,,170.37,176.16,,175.0,,,22.83,-17.93000030517578,22.83
JD,short_straddle_1w,2023-06-26,2023-07-03,2023-07-28,,34.98,35.14,,35.0,,,3.5900002,-2.940000057220459,3.5900002
OXY,short_straddle_1w,2023-06-26,2023-07-03,2023-07-28,,57.25,59.19,,58.0,,,3.35,-3.0199999809265137,3.35
HOOD,short_straddle_1w,2023-06-26,2023-07-03,2023-07-28,,9.68,10.71,,10.0,,,1.0699999,-1.309999942779541,1.0699999
MPW,short_straddle_1w,2023-06-26,2023-07-03,2023-07-28,,8.98,9.5,,9.0,,,1.02,-1.0,1.02
RBLX,short_straddle_1w,2023-06-26,2023-07-03,2023-07-28,,39.29,42.09,,40.0,,,4.92,-4.739999771118164,4.92
VZ,short_straddle_1w,2023-06-26,2023-07-03,2023-07-28,,36.05,37.36,,36.0,,,1.9,-1.9900000095367432,1.9
