ticker,strategy,open_date,close_date,near_expiry,far_expiry,spot_at_open,spot_at_close,strike_15d_30dte,strike_50d_30dte,strike_85d_30dte,strike_50d_60dte,entry_cashflow,exit_cashflow,notional
SPY,short_straddle_hold,2021-12-03,2022-01-03,2022-01-03,,450.55,477.25,,451.0,,,24.64,-26.25,24.64
SPY,long_call_calendar_30_60,2021-12-03,2022-01-03,2022-01-03,2022-01-21,450.55,477.25,,451.0,,451.0,-3.1999998,0.9899997711181641,26.240002
SPY,long_straddle_calendar_30_60,2021-12-03,2022-01-03,2022-01-03,2022-01-21,450.55,477.25,,451.0,,451.0,-6.2800016,1.9099998474121094,55.56
QQQ,short_straddle_hold,2021-12-03,2022-01-03,2022-01-03,,380.13,401.32,,381.0,,,25.91,-20.32000732421875,25.91
QQQ,long_call_calendar_30_60,2021-12-03,2022-01-03,2022-01-03,2022-01-21,380.13,401.32,,381.0,,382.0,-2.7000008,0.6299934387207031,27.5
QQQ,long_straddle_calendar_30_60,2021-12-03,2022-01-03,2022-01-03,2022-01-21,380.13,401.32,,381.0,,382.0,-6.3100014,2.249993324279785,58.130005
SPX,short_straddle_hold,2021-12-03,2022-01-03,2022-01-03,,4510.27,4790.36,,4520.0,,,247.37,-270.35986328125,247.37
IWM,short_straddle_hold,2021-12-03,2022-01-03,2022-01-03,,213.52,224.66,,214.0,,,18.06,-10.660003662109375,18.06
IWM,long_call_calendar_30_60,2021-12-03,2022-01-03,2022-01-03,2022-01-21,213.52,224.66,,214.0,,215.0,-1.1000004,0.20999622344970703,18.08
IWM,long_straddle_calendar_30_60,2021-12-03,2022-01-03,2022-01-03,2022-01-21,213.52,224.66,,214.0,,215.0,-3.1500006,1.4099962711334229,39.27
SPY,short_straddle_1w,2021-12-27,2022-01-03,2022-01-26,,476.6,477.25,,478.0,,,14.0,-11.34000015258789,14.0
AAPL,short_straddle_1w,2021-12-27,2022-01-03,2022-01-28,,180.11,181.625,,180.0,,,12.82,-10.960000038146973,12.82
QQQ,short_straddle_1w,2021-12-27,2022-01-03,2022-01-26,,403.03,401.32,,404.0,,,16.310001,-13.15999984741211,16.310001
TSLA,short_straddle_1w,2021-12-27,2022-01-03,2022-01-28,,1092.8,1193.49,,1115.0,,,167.54001,-171.1199951171875,167.54001
SPX,short_straddle_1w,2021-12-27,2022-01-03,2022-01-28,,4784.4,4790.36,,4785.0,,,151.35,-124.33999633789062,151.35
AMC,short_straddle_1w,2021-12-27,2022-01-03,2022-01-28,,28.67,26.74,,30.0,,,8.45,-6.980000019073486,8.45
AMD,short_straddle_1w,2021-12-27,2022-01-03,2022-01-28,,153.96,150.21,,155.0,,,19.720001,-17.96000099182129,19.720001
PLTR,short_straddle_1w,2021-12-27,2022-01-03,2022-01-28,,18.99,18.465,,19.0,,,2.13,-1.8900001049041748,2.13
NIO,short_straddle_1w,2021-12-27,2022-01-03,2022-01-28,,29.955,33.425,,30.0,,,4.56,-5.289999961853027,4.56
F,short_straddle_1w,2021-12-27,2022-01-03,2022-01-28,,20.735,21.7154,,21.0,,,2.13,-1.9500000476837158,2.13
NVDA,short_straddle_1w,2021-12-27,2022-01-03,2022-01-28,,309.09,300.367,,310.0,,,34.58,-30.049999237060547,34.58
AMZN,short_straddle_1w,2021-12-27,2022-01-03,2022-01-28,,3388.68,3401.22,,3405.0,,,222.65,-180.30999755859375,222.65
SLV,short_straddle_1w,2021-12-27,2022-01-03,2022-01-28,,21.34,21.195,,21.5,,,1.26,-1.0799999237060547,1.26
MSFT,short_straddle_1w,2021-12-27,2022-01-03,2022-01-28,,342.01,333.71,,345.0,,,19.099998,-18.920000076293945,19.099998
BABA,short_straddle_1w,2021-12-27,2022-01-03,2022-01-28,,116.702,120.654,,118.0,,,14.58,-13.710000038146973,14.58
BAC,short_straddle_1w,2021-12-27,2022-01-03,2022-01-28,,44.565,46.155,,45.0,,,2.81,-2.75,2.81
XLF,short_straddle_1w,2021-12-27,2022-01-03,2022-01-28,,39.13,39.495,,39.0,,,1.8199999,-1.6400001049041748,1.8199999
SNDL,short_straddle_1w,2021-12-27,2022-01-03,2022-01-28,,0.6368,0.618701,,0.5,,,0.19,-0.17000000178813934,0.19
BA,short_straddle_1w,2021-12-27,2022-01-03,2022-01-28,,203.205,208.195,,205.0,,,17.01,-15.270000457763672,17.01
T,short_straddle_1w,2021-12-27,2022-01-03,2022-01-28,,24.79,25.4722,,25.0,,,1.64,-1.309999942779541,1.64
XLE,short_straddle_1w,2021-12-27,2022-01-03,2022-01-28,,56.04,57.275,,56.0,,,3.3200002,-3.259999990463257,3.3200002
UVXY,short_straddle_1w,2021-12-27,2022-01-03,2022-01-28,,13.67,11.92,,15.0,,,5.1800003,-5.130000114440918,5.1800003
AAL,short_straddle_1w,2021-12-27,2022-01-03,2022-01-28,,18.17,18.815,,18.5,,,2.28,-1.7799999713897705,2.28
SNAP,short_straddle_1w,2021-12-27,2022-01-03,2022-01-28,,48.755,46.66,,49.0,,,5.81,-5.190000057220459,5.81
NOK,short_straddle_1w,2021-12-27,2022-01-03,2022-01-28,,6.336,6.295,,6.5,,,0.53999996,-0.4599999785423279,0.53999996
CCL,short_straddle_1w,2021-12-27,2022-01-03,2022-01-28,,20.94,21.45,,21.0,,,2.77,-2.3499999046325684,2.77
PFE,short_straddle_1w,2021-12-27,2022-01-03,2022-01-28,,59.09,56.637,,59.0,,,4.67,-4.840000152587891,4.67
BB,short_straddle_1w,2021-12-27,2022-01-03,2022-01-28,,9.3839,9.35,,9.5,,,1.46,-1.2000000476837158,1.46
UBER,short_straddle_1w,2021-12-27,2022-01-03,2022-01-28,,43.015,44.075,,43.0,,,4.76,-4.039999961853027,4.76
WFC,short_straddle_1w,2021-12-27,2022-01-03,2022-01-28,,48.585,50.581,,49.0,,,3.5,-3.4600000381469727,3.5
TLRY,short_straddle_1w,2021-12-27,2022-01-03,2022-01-28,,7.615,7.415,,8.0,,,1.77,-1.6100000143051147,1.77
RIOT,short_straddle_1w,2021-12-27,2022-01-03,2022-01-28,,25.57,22.85,,27.0,,,6.93,-6.239999771118164,6.93
DIS,short_straddle_1w,2021-12-27,2022-01-03,2022-01-28,,152.81,156.77,,155.0,,,8.71,-7.260000228881836,8.71
INTC,short_straddle_1w,2021-12-27,2022-01-03,2022-01-28,,51.8,53.165,,52.0,,,4.42,-4.039999961853027,4.42
