ticker,strategy,open_date,close_date,near_expiry,far_expiry,spot_at_open,spot_at_close,strike_15d_30dte,strike_50d_30dte,strike_85d_30dte,strike_50d_60dte,entry_cashflow,exit_cashflow,notional
VIX,short_straddle_hold,2020-11-02,2020-12-01,2020-12-01,,32.1358,20.8575,,37.5,,,14.34,-16.642499923706055,14.34
VIX,short_straddle_hold,2020-11-04,2020-12-01,2020-12-01,,28.5839,20.8575,,30.0,,,8.23,-9.142499923706055,8.23
SPY,short_straddle_1w,2020-11-24,2020-12-01,2020-12-24,,363.2,365.74,,363.0,,,14.63,-13.420000076293945,14.63
AAPL,short_straddle_1w,2020-11-24,2020-12-01,2020-12-24,,115.58,122.52,,116.0,,,7.79,-9.469999313354492,7.79
QQQ,short_straddle_1w,2020-11-24,2020-12-01,2020-12-24,,294.55,303.27,,295.0,,,14.71,-16.079999923706055,14.71
SPX,short_straddle_1w,2020-11-24,2020-12-01,2020-12-24,,3630.776,3659.35,,3635.0,,,143.70346,-132.03724670410156,143.70346
TSLA,short_straddle_1w,2020-11-24,2020-12-01,2020-12-24,,554.91,582.21,,570.0,,,100.14,-108.47000122070312,100.14
IWM,short_straddle_1w,2020-11-24,2020-12-01,2020-12-24,,184.15,182.57,,184.0,,,11.29,-10.030000686645508,11.29
AMD,short_straddle_1w,2020-11-24,2020-12-01,2020-12-24,,84.94,92.65,,85.5,,,8.43,-10.25999927520752,8.43
MSFT,short_straddle_1w,2020-11-24,2020-12-01,2020-12-24,,213.24,215.81,,215.0,,,12.11,-11.329999923706055,12.11
SLV,short_straddle_1w,2020-11-24,2020-12-01,2020-12-24,,21.56,22.31,,21.5,,,1.7,-1.8000000715255737,1.7
EEM,short_straddle_1w,2020-11-24,2020-12-01,2020-12-24,,49.84,49.64,,49.5,,,2.07,-2.049999952316284,2.07
BAC,short_straddle_1w,2020-11-24,2020-12-01,2020-12-24,,28.84,28.71,,29.0,,,2.01,-1.809999942779541,2.01
VXX,short_straddle_1w,2020-11-24,2020-12-01,2020-12-24,,18.12,17.35,,18.5,,,3.48,-3.3299999237060547,3.48
GLD,short_straddle_1w,2020-11-24,2020-12-01,2020-12-24,,169.51,170.25,,170.0,,,6.73,-5.889999866485596,6.73
BA,short_straddle_1w,2020-11-24,2020-12-01,2020-12-24,,218.21,213.58,,220.0,,,23.98,-20.979999542236328,23.98
AAL,short_straddle_1w,2020-11-24,2020-12-01,2020-12-24,,14.74,14.32,,15.0,,,2.34,-2.179999828338623,2.34
GE,short_straddle_1w,2020-11-24,2020-12-01,2020-12-24,,10.47,10.11,,10.5,,,1.06,-0.9700000286102295,1.06
NVDA,short_straddle_1w,2020-11-24,2020-12-01,2020-12-24,,516.97,535.35,,520.0,,,47.06,-46.66999816894531,47.06
SNAP,short_straddle_1w,2020-11-24,2020-12-01,2020-12-24,,44.08,44.76,,44.5,,,5.54,-4.859999656677246,5.54
F,short_straddle_1w,2020-11-24,2020-12-01,2020-12-24,,9.43,9.22,,9.5,,,0.84000003,-0.7899999618530273,0.84000003
GDX,short_straddle_1w,2020-11-24,2020-12-01,2020-12-24,,33.36,35.98,,33.5,,,3.03,-3.299999952316284,3.03
UBER,short_straddle_1w,2020-11-24,2020-12-01,2020-12-24,,51.57,49.76,,52.0,,,5.09,-4.849999904632568,5.09
NFLX,short_straddle_1w,2020-11-24,2020-12-01,2020-12-24,,483.35,502.96,,485.0,,,37.839996,-38.44999694824219,37.839996
INTC,short_straddle_1w,2020-11-24,2020-12-01,2020-12-24,,47.06,49.59,,47.0,,,2.6399999,-3.5399999618530273,2.6399999
USO,short_straddle_1w,2020-11-24,2020-12-01,2020-12-24,,30.87,30.59,,31.0,,,2.52,-2.4600000381469727,2.52
ROKU,short_straddle_1w,2020-11-24,2020-12-01,2020-12-24,,272.73,286.09,,275.0,,,36.010002,-33.02000045776367,36.010002
WFC,short_straddle_1w,2020-11-24,2020-12-01,2020-12-24,,28.48,28.1,,29.0,,,2.53,-2.299999952316284,2.53
CCL,short_straddle_1w,2020-11-24,2020-12-01,2020-12-24,,20.18,20.13,,21.0,,,3.81,-3.25,3.81
TLT,short_straddle_1w,2020-11-24,2020-12-01,2020-12-24,,159.25,157.42,,159.0,,,4.3199997,-4.119999885559082,4.3199997
MU,short_straddle_1w,2020-11-24,2020-12-01,2020-12-24,,63.86,67.05,,64.0,,,5.66,-6.059999942779541,5.66
WMT,short_straddle_1w,2020-11-24,2020-12-01,2020-12-24,,151.38,152.26,,150.0,,,7.02,-6.240000247955322,7.02
XLE,short_straddle_1w,2020-11-24,2020-12-01,2020-12-24,,40.2,36.93,,40.0,,,3.7199998,-4.400000095367432,3.7199998
C,short_straddle_1w,2020-11-24,2020-12-01,2020-12-24,,56.84,55.47,,57.0,,,4.65,-4.360000133514404,4.65
CSCO,short_straddle_1w,2020-11-24,2020-12-01,2020-12-24,,42.59,43.59,,42.5,,,2.1799998,-2.259999990463257,2.1799998
PTON,short_straddle_1w,2020-11-24,2020-12-01,2020-12-24,,105.77,111.28,,108.0,,,16.84,-15.15999984741211,16.84
UAL,short_straddle_1w,2020-11-24,2020-12-01,2020-12-24,,44.78,45.39,,45.0,,,6.3999996,-5.539999961853027,6.3999996
PLTR,short_straddle_1w,2020-11-24,2020-12-01,2020-12-24,,23.11,25.39,,25.0,,,7.95,-6.690000057220459,7.95
PINS,short_straddle_1w,2020-11-24,2020-12-01,2020-12-24,,63.94,68.13,,65.0,,,8.690001,-8.039999961853027,8.690001
QCOM,short_straddle_1w,2020-11-24,2020-12-01,2020-12-24,,146.26,150.43,,146.0,,,10.84,-10.519999504089355,10.84
OXY,short_straddle_1w,2020-11-24,2020-12-01,2020-12-24,,16.64,15.1,,17.0,,,2.67,-2.7799999713897705,2.67
DIA,short_straddle_1w,2020-11-24,2020-12-01,2020-12-24,,300.34,298.28,,300.0,,,13.08,-11.559999465942383,13.08
PYPL,short_straddle_1w,2020-11-24,2020-12-01,2020-12-24,,205.64,217.07,,207.5,,,16.810001,-17.81999969482422,16.810001
