ticker,strategy,open_date,close_date,near_expiry,far_expiry,spot_at_open,spot_at_close,strike_15d_30dte,strike_50d_30dte,strike_85d_30dte,strike_50d_60dte,entry_cashflow,exit_cashflow,notional
VIX,short_straddle_hold,2025-09-02,2025-10-01,2025-10-01,,19.52,16.075,,20.0,,,4.42,-3.924999237060547,4.42
VIX,long_call_calendar_30_60,2025-09-02,2025-10-01,2025-10-01,2025-10-22,19.52,16.075,,20.0,,21.0,-0.26999998,0.7400000095367432,4.21
VIX,long_straddle_calendar_30_60,2025-09-02,2025-10-01,2025-10-01,2025-10-22,19.52,16.075,,20.0,,21.0,-1.23,1.015000581741333,10.07
VIX,short_straddle_hold,2025-09-03,2025-10-01,2025-10-01,,19.015,16.075,,20.0,,,4.3,-3.924999237060547,4.3
VIX,long_call_calendar_30_60,2025-09-03,2025-10-01,2025-10-01,2025-10-22,19.015,16.075,,20.0,,20.5,-0.49000013,0.7900000214576721,3.79
VIX,short_straddle_hold,2025-09-04,2025-10-01,2025-10-01,,18.5175,16.075,,19.0,,,3.6799998,-2.924999237060547,3.6799998
VIX,long_call_calendar_30_60,2025-09-04,2025-10-01,2025-10-01,2025-10-22,18.5175,16.075,,19.0,,20.0,-0.38,0.8500000238418579,3.56
VIX,long_straddle_calendar_30_60,2025-09-04,2025-10-01,2025-10-01,2025-10-22,18.5175,16.075,,19.0,,20.0,-1.2800002,1.2450006008148193,8.639999
SPY,short_straddle_1w,2025-09-24,2025-10-01,2025-10-24,,660.5,668.76,,664.0,,,20.18,-18.40999984741211,20.18
QQQ,short_straddle_1w,2025-09-24,2025-10-01,2025-10-24,,595.13,603.14,,598.0,,,24.17,-21.56999969482422,24.17
NVDA,short_straddle_1w,2025-09-24,2025-10-01,2025-10-24,,176.75,186.75,,180.0,,,14.95,-15.15999984741211,14.95
TSLA,short_straddle_1w,2025-09-24,2025-10-01,2025-10-24,,442.36,460.94,,450.0,,,63.34,-59.290000915527344,63.34
IWM,short_straddle_1w,2025-09-24,2025-10-01,2025-10-24,,241.69,242.82,,243.0,,,11.8,-9.420000076293945,11.8
AAPL,short_straddle_1w,2025-09-24,2025-10-01,2025-10-24,,251.56,255.41,,255.0,,,13.08,-11.510000228881836,13.08
