ticker,strategy,open_date,close_date,near_expiry,far_expiry,spot_at_open,spot_at_close,strike_15d_30dte,strike_50d_30dte,strike_85d_30dte,strike_50d_60dte,entry_cashflow,exit_cashflow,notional
SPY,short_straddle_1w,2022-02-22,2022-03-01,2022-03-25,,430.26,428.62,,431.0,,,25.42,-26.110000610351562,25.42
QQQ,short_straddle_1w,2022-02-22,2022-03-01,2022-03-25,,339.02,340.03,,340.0,,,24.630001,-24.18000030517578,24.630001
TSLA,short_straddle_1w,2022-02-22,2022-03-01,2022-03-25,,822.315,857.59,,835.0,,,121.799995,-119.14999389648438,121.799995
AAPL,short_straddle_1w,2022-02-22,2022-03-01,2022-03-25,,164.57,162.29,,165.0,,,11.32,-10.829999923706055,11.32
AMD,short_straddle_1w,2022-02-22,2022-03-01,2022-03-25,,116.45,113.07,,118.0,,,15.860001,-14.970000267028809,15.860001
NVDA,short_straddle_1w,2022-02-22,2022-03-01,2022-03-25,,235.123,232.35,,240.0,,,32.32,-30.239999771118164,32.32
HYG,short_straddle_1w,2022-02-22,2022-03-01,2022-03-25,,82.74,83.005,,82.5,,,2.13,-2.190000057220459,2.13
VIX,short_straddle_1w,2022-02-22,2022-03-01,2022-03-23,,26.904,34.3266,,29.0,,,9.28,-8.569999694824219,9.28
TQQQ,short_straddle_1w,2022-02-22,2022-03-01,2022-03-25,,49.27,49.3196,,51.0,,,10.43,-10.010000228881836,10.43
EEM,short_straddle_1w,2022-02-22,2022-03-01,2022-03-25,,48.045,46.0329,,48.0,,,2.69,-3.1599998474121094,2.69
AMC,short_straddle_1w,2022-02-22,2022-03-01,2022-03-25,,16.46,18.031,,17.0,,,4.63,-4.829999923706055,4.63
F,short_straddle_1w,2022-02-22,2022-03-01,2022-03-25,,17.34,16.675,,17.5,,,2.04,-1.9700000286102295,2.04
BABA,short_straddle_1w,2022-02-22,2022-03-01,2022-03-25,,113.38,107.12,,115.0,,,17.28,-14.8100004196167,17.28
MSFT,short_straddle_1w,2022-02-22,2022-03-01,2022-03-25,,288.18,293.06,,290.0,,,21.759998,-21.939998626708984,21.759998
FXI,short_straddle_1w,2022-02-22,2022-03-01,2022-03-25,,35.795,34.76,,36.0,,,2.46,-2.569999933242798,2.46
NIO,short_straddle_1w,2022-02-22,2022-03-01,2022-03-25,,21.81,21.84,,22.0,,,4.3599997,-4.109999656677246,4.3599997
UVXY,short_straddle_1w,2022-02-22,2022-03-01,2022-03-25,,16.97,20.37,,20.0,,,9.1,-7.809999942779541,9.1
SLV,short_straddle_1w,2022-02-22,2022-03-01,2022-03-25,,22.3299,23.5099,,22.5,,,1.39,-1.6700000762939453,1.39
BAC,short_straddle_1w,2022-02-22,2022-03-01,2022-03-25,,45.585,42.475,,46.0,,,3.35,-4.699999809265137,3.35
XLE,short_straddle_1w,2022-02-22,2022-03-01,2022-03-25,,66.99,70.965,,67.0,,,5.77,-6.759999752044678,5.77
SNAP,short_straddle_1w,2022-02-22,2022-03-01,2022-03-25,,36.88,37.7995,,38.0,,,6.02,-5.5,6.02
GLD,short_straddle_1w,2022-02-22,2022-03-01,2022-03-25,,177.465,181.59,,177.5,,,6.46,-8.079999923706055,6.46
XOM,short_straddle_1w,2022-02-22,2022-03-01,2022-03-25,,76.335,78.83,,77.0,,,6.0299997,-6.519999980926514,6.0299997
ARKK,short_straddle_1w,2022-02-22,2022-03-01,2022-03-25,,63.83,68.045,,65.0,,,9.83,-9.930000305175781,9.83
INTC,short_straddle_1w,2022-02-22,2022-03-01,2022-03-25,,44.855,46.62,,45.0,,,3.2800002,-3.7899999618530273,3.2800002
AAL,short_straddle_1w,2022-02-22,2022-03-01,2022-03-25,,17.497,16.29,,18.0,,,2.32,-2.6700000762939453,2.32
SOFI,short_straddle_1w,2022-02-22,2022-03-01,2022-03-25,,10.24,11.335,,11.0,,,2.81,-2.7899999618530273,2.81
T,short_straddle_1w,2022-02-22,2022-03-01,2022-03-25,,23.715,23.455,,24.0,,,1.53,-1.4800000190734863,1.53
PLTR,short_straddle_1w,2022-02-22,2022-03-01,2022-03-25,,10.485,12.1,,11.0,,,1.95,-2.179999828338623,1.95
UBER,short_straddle_1w,2022-02-22,2022-03-01,2022-03-25,,33.815,33.905,,34.0,,,4.62,-4.609999656677246,4.62
