ticker,strategy,open_date,close_date,near_expiry,far_expiry,spot_at_open,spot_at_close,strike_15d_30dte,strike_50d_30dte,strike_85d_30dte,strike_50d_60dte,entry_cashflow,exit_cashflow,notional
SPY,short_straddle_1w,2019-12-26,2020-01-02,2020-01-24,,322.49,324.1,,323.5,,,6.8199997,-6.409999847412109,6.8199997
SPX,short_straddle_1w,2019-12-26,2020-01-02,2020-01-24,,3233.881,3250.84,,3240.0,,,68.5101,-62.98475646972656,68.5101
QQQ,short_straddle_1w,2019-12-26,2020-01-02,2020-01-24,,213.47,215.62,,214.0,,,5.77,-5.679999828338623,5.77
AAPL,short_straddle_1w,2019-12-26,2020-01-02,2020-01-24,,289.21,299.57,,290.0,,,13.23,-17.110000610351562,13.23
VIX,short_straddle_1w,2019-12-26,2020-01-02,2020-01-22,,14.5748,13.5432,,15.0,,,3.0900002,-2.5,3.0900002
IWM,short_straddle_1w,2019-12-26,2020-01-02,2020-01-24,,166.57,165.14,,167.0,,,4.66,-3.9800000190734863,4.66
AMD,short_straddle_1w,2019-12-26,2020-01-02,2020-01-24,,46.5,48.8,,47.0,,,4.44,-4.440000057220459,4.44
TSLA,short_straddle_1w,2019-12-26,2020-01-02,2020-01-24,,431.21,429.54,,435.0,,,43.68,-38.2400016784668,43.68
BAC,short_straddle_1w,2019-12-26,2020-01-02,2020-01-24,,35.49,35.6,,35.5,,,1.6600001,-1.4500000476837158,1.6600001
GE,short_straddle_1w,2019-12-26,2020-01-02,2020-01-24,,11.19,11.81,,11.0,,,0.71000004,-1.0299999713897705,0.71000004
MSFT,short_straddle_1w,2019-12-26,2020-01-02,2020-01-24,,158.39,160.14,,160.0,,,5.54,-5.140000343322754,5.54
NFLX,short_straddle_1w,2019-12-26,2020-01-02,2020-01-24,,332.26,328.96,,335.0,,,32.97,-31.860000610351562,32.97
AMZN,short_straddle_1w,2019-12-26,2020-01-02,2020-01-24,,1865.17,1891.89,,1870.0,,,85.91,-80.98999786376953,85.91
BABA,short_straddle_1w,2019-12-26,2020-01-02,2020-01-24,,216.26,219.26,,217.5,,,11.27,-10.979999542236328,11.27
VXX,short_straddle_1w,2019-12-26,2020-01-02,2020-01-24,,14.89,14.55,,15.0,,,2.4299998,-2.059999942779541,2.4299998
NVDA,short_straddle_1w,2019-12-26,2020-01-02,2020-01-24,,238.57,239.36,,240.0,,,15.42,-13.539999961853027,15.42
GLD,short_straddle_1w,2019-12-26,2020-01-02,2020-01-24,,142.33,143.9,,142.5,,,3.76,-3.1599998474121094,3.76
XLF,short_straddle_1w,2019-12-26,2020-01-02,2020-01-24,,30.81,31.01,,31.0,,,0.84000003,-0.7799999713897705,0.84000003
DIS,short_straddle_1w,2019-12-26,2020-01-02,2020-01-24,,145.43,147.89,,146.0,,,6.05,-5.829999923706055,6.05
SNAP,short_straddle_1w,2019-12-26,2020-01-02,2020-01-24,,15.93,16.73,,16.0,,,1.45,-1.4100000858306885,1.45
BA,short_straddle_1w,2019-12-26,2020-01-02,2020-01-24,,329.9,331.49,,332.5,,,18.720001,-16.329999923706055,18.720001
GDX,short_straddle_1w,2019-12-26,2020-01-02,2020-01-24,,29.03,29.27,,29.0,,,1.69,-1.4800000190734863,1.69
SLV,short_straddle_1w,2019-12-26,2020-01-02,2020-01-24,,16.72,16.82,,17.0,,,0.77,-0.6699999570846558,0.77
INTC,short_straddle_1w,2019-12-26,2020-01-02,2020-01-24,,59.75,60.72,,60.0,,,3.48,-3.429999828338623,3.48
USO,short_straddle_1w,2019-12-26,2020-01-02,2020-01-24,,12.91,12.8,,13.0,,,0.62,-0.6200000047683716,0.62
NIO,short_straddle_1w,2019-12-26,2020-01-02,2020-01-24,,2.5,3.72,,2.5,,,0.74,-1.290000081062317,0.74
UVXY,short_straddle_1w,2019-12-26,2020-01-02,2020-01-24,,12.61,12.15,,13.5,,,3.32,-3.1500000953674316,3.32
C,short_straddle_1w,2019-12-26,2020-01-02,2020-01-24,,79.73,81.05,,80.0,,,3.49,-3.5399999618530273,3.49
F,short_straddle_1w,2019-12-26,2020-01-02,2020-01-24,,9.45,9.36,,9.5,,,0.47000003,-0.44999998807907104,0.47000003
JPM,short_straddle_1w,2019-12-26,2020-01-02,2020-01-24,,139.03,140.86,,139.0,,,5.46,-5.010000228881836,5.46
CSCO,short_straddle_1w,2019-12-26,2020-01-02,2020-01-24,,47.74,48.38,,47.5,,,1.91,-1.8899999856948853,1.91
FCX,short_straddle_1w,2019-12-26,2020-01-02,2020-01-24,,13.14,13.22,,13.0,,,1.17,-1.1200000047683716,1.17
BIDU,short_straddle_1w,2019-12-26,2020-01-02,2020-01-24,,127.8,138.29,,128.0,,,7.92,-12.100000381469727,7.92
DIA,short_straddle_1w,2019-12-26,2020-01-02,2020-01-24,,285.71,287.8,,285.0,,,6.34,-6.519999980926514,6.34
VZ,short_straddle_1w,2019-12-26,2020-01-02,2020-01-24,,61.27,61.1,,61.0,,,1.8199999,-1.4600000381469727,1.8199999
ACB,short_straddle_1w,2019-12-26,2020-01-02,2020-01-24,,2.0,2.03,,2.0,,,0.61,-0.3400000035762787,0.61
KO,short_straddle_1w,2019-12-26,2020-01-02,2020-01-24,,54.91,55.09,,55.0,,,1.51,-1.3199999332427979,1.51
M,short_straddle_1w,2019-12-26,2020-01-02,2020-01-24,,16.53,16.45,,16.5,,,1.63,-1.5199999809265137,1.63
AAL,short_straddle_1w,2019-12-26,2020-01-02,2020-01-24,,29.63,28.85,,30.0,,,2.4099998,-2.240000009536743,2.4099998
CRM,short_straddle_1w,2019-12-26,2020-01-02,2020-01-24,,164.0,166.61,,165.0,,,6.87,-6.769999980926514,6.87
CRON,short_straddle_1w,2019-12-26,2020-01-02,2020-01-24,,6.86,7.36,,7.0,,,1.01,-1.0,1.01
SBUX,short_straddle_1w,2019-12-26,2020-01-02,2020-01-24,,87.99,89.03,,88.5,,,3.38,-2.929999828338623,3.38
PYPL,short_straddle_1w,2019-12-26,2020-01-02,2020-01-24,,109.62,110.76,,110.0,,,5.1800003,-4.679999828338623,5.1800003
HD,short_straddle_1w,2019-12-26,2020-01-02,2020-01-24,,220.76,218.71,,222.5,,,7.59,-6.970000267028809,7.59
V,short_straddle_1w,2019-12-26,2020-01-02,2020-01-24,,188.86,190.74,,190.0,,,5.95,-5.779999732971191,5.95
