ticker,trade_date,rvol30_yz,rvol30_cc,ivar30,dte0,atm_iv0,atm_iv30,atm_iv45,atm_iv60,avg_underlying_volume,daily_option_volume
SPY,2022-12-01,0.2454461,0.27483222,0.040597107,0.0,0.152226,0.19105244,0.19392015,0.19868301,86192930.0,8088579
QQQ,2022-12-01,0.3178716,0.37148458,0.0684544,0.0,0.178081,0.24574943,0.25656673,0.2597353,58378748.0,2632441
SPX,2022-12-01,0.21978916,0.2752343,0.039077226,0.0,0.121948,0.18274486,0.18854971,0.19014725,0.0,2430428
TSLA,2022-12-01,0.62262094,0.58809185,0.36038333,1.0,0.719797,0.5391506,0.58447456,0.5826417,90374050.0,1797231
AAPL,2022-12-01,0.41302955,0.4645103,0.09707102,1.0,0.382241,0.28420013,0.30026257,0.30831328,83058520.0,987159
AMZN,2022-12-01,0.5470877,0.42985258,0.1713909,1.0,0.521892,0.3774893,0.40048644,0.40635642,92694150.0,900412
IWM,2022-12-01,0.28295913,0.31513682,0.058752432,1.0,0.323298,0.22930515,0.23602685,0.23637293,25074900.0,537699
AMD,2022-12-01,0.67421967,0.44800615,0.2661819,1.0,0.613621,0.4617074,0.49807099,0.50210136,78845064.0,462118
NVDA,2022-12-01,0.60894287,0.6913964,0.24803962,1.0,0.592225,0.4674664,0.4878207,0.49648285,507268740.0,540193
HYG,2022-12-01,0.1539815,0.15238844,0.014393531,1.0,0.170256,0.114106566,0.11764786,0.117385,42551324.0,539484
VIX,2022-12-01,0.75955755,0.6762518,0.71267337,6.0,0.471029,0.74619883,0.68793344,0.6784976,0.0,460690
META,2022-12-01,0.5345321,0.5770039,0.21136214,1.0,0.553379,0.411239,0.4354086,0.4695275,47480550.0,689588
TQQQ,2022-12-01,0.93651366,1.0777868,0.5966952,1.0,1.04432,0.7178249,0.7578834,0.7554449,466798240.0,531011
EEM,2022-12-01,0.28110856,0.27134445,0.056920037,1.0,0.270355,0.20473272,0.19858257,0.2079215,52977012.0,257392
AMC,2022-12-01,1.0363588,1.1067393,1.7559729,1.0,1.855783,1.2877879,1.2593626,1.2240783,3013458.0,907214
BABA,2022-12-01,0.78893375,0.7584852,0.4019753,1.0,0.708301,0.5828406,0.58360624,0.5606479,32015298.0,483564
