ticker,trade_date,rvol30_yz,rvol30_cc,ivar30,dte0,atm_iv0,atm_iv30,atm_iv45,atm_iv60,avg_underlying_volume,daily_option_volume
SPY,2021-02-01,0.1630556,0.17061125,0.082449265,0.0,0.24501,0.227167,0.24255943,0.228395,79149224.0,4109638
AAPL,2021-02-01,0.39277062,0.370016,0.17982157,4.0,0.406639,0.37467858,0.36694556,0.366544,119815380.0,1507529
QQQ,2021-02-01,0.21451497,0.2325254,0.11296779,4.0,0.27925,0.27682915,0.29619986,0.28121275,34978620.0,815895
TSLA,2021-02-01,0.5655778,0.6258012,0.51005656,4.0,0.604039,0.6468603,0.66785926,0.6854585,111580640.0,792007
SPX,2021-02-01,0.15009184,0.17342488,0.08698738,0.0,0.16922297,0.21870568,0.22667627,0.22691426,0.0,867584
IWM,2021-02-01,0.25836632,0.24335462,0.121202834,4.0,0.349165,0.30480373,0.308107,0.30456087,31881930.0,499244
AMC,2021-02-01,6.514808,5.980789,8.174734,4.0,0.329972,0.08675343,3.8374693,3.708019,24348802.0,882474
AMD,2021-02-01,0.45420736,0.41978726,0.31141996,4.0,0.478967,0.52084374,0.487916,0.50007,50676624.0,390328
PLTR,2021-02-01,1.44426,1.0927017,1.5336618,4.0,1.212263,1.1952178,1.2058381,1.1703966,63144570.0,358983
VIX,2021-02-01,1.78581,2.1461275,1.8075564,2.0,1.490589,1.3469318,1.1764797,1.092084,0.0,733282
NIO,2021-02-01,0.8408938,0.73587084,1.1452103,4.0,0.817509,0.9951096,1.0285361,1.0187094,128633740.0,566639
NVDA,2021-02-01,0.372202,0.42278916,0.2850685,4.0,0.397476,0.49107787,0.4656117,0.4577405,313456060.0,123653
AMZN,2021-02-01,0.2642903,0.30191076,0.17740628,4.0,0.653338,0.4014503,0.3861566,0.37955952,74895520.0,227222
SLV,2021-02-01,0.44755214,0.4705031,0.6665763,4.0,1.067669,0.75162345,0.70230925,0.6741405,56278524.0,3147609
MSFT,2021-02-01,0.29646522,0.29351056,0.11408763,4.0,0.300217,0.27989143,0.29191658,0.29304,34850704.0,440355
BABA,2021-02-01,0.47501358,0.50325453,0.22920813,4.0,0.633726,0.42187783,0.431007,0.420185,26675698.0,302663
GME,2021-02-01,6.508642,5.19091,14.27283,4.0,0.262611,0.24622257,0.048673283,1.909924,248895410.0,585291
BAC,2021-02-01,0.3883312,0.34028688,0.15197636,4.0,0.344005,0.3486587,0.35718873,0.35821402,62094850.0,220284
XLF,2021-02-01,0.22116764,0.25012317,0.08999193,4.0,0.279374,0.25518128,0.27650842,0.28001988,64716160.0,164084
BA,2021-02-01,0.35291559,0.35027903,0.24769181,4.0,0.460577,0.48010558,0.47329828,0.476044,13187025.0,107837
HYG,2021-02-01,0.04769647,0.037759565,0.009178807,4.0,0.068788,0.07771329,0.07607971,0.0791765,43246800.0,380868
EEM,2021-02-01,0.23471023,0.24642599,0.06360241,4.0,0.240292,0.23054686,0.23874329,0.24249175,52147750.0,272799
T,2021-02-01,0.26831317,0.19595027,0.0791755,4.0,0.253519,0.23541558,0.2674477,0.274036,86122260.0,179299
XLE,2021-02-01,0.39070436,0.36721855,0.19518036,4.0,0.457804,0.42157358,0.4141787,0.414455,80374330.0,329045
AAL,2021-02-01,1.0797429,0.5660364,0.8746945,4.0,0.751817,0.7916911,0.7518995,0.764413,73732910.0,253733
SNAP,2021-02-01,0.6502919,0.6918235,0.89333045,4.0,1.796384,0.93662286,0.852082,0.7988915,18283094.0,155949
EWZ,2021-02-01,0.3808111,0.3843231,0.22858095,4.0,0.492618,0.45117,0.44370928,0.43483877,43906904.0,190794
NOK,2021-02-01,2.1358473,1.7681535,2.411894,4.0,1.947636,1.3532153,1.4092716,1.2749505,184700500.0,832548
CCL,2021-02-01,0.5443671,0.42154947,0.68427515,4.0,0.71904,0.772071,0.8082161,0.80745,35093196.0,114620
GE,2021-02-01,0.5386532,0.36993593,0.29327878,4.0,0.536188,0.48422715,0.47393316,0.47788215,17741880.0,272415
PFE,2021-02-01,0.21595736,0.16355959,0.119810104,4.0,0.503247,0.31510428,0.27478573,0.27162147,46889788.0,141380
UBER,2021-02-01,0.61138135,0.6732221,0.43555784,4.0,0.541005,0.63988245,0.6257999,0.61377746,24295298.0,127043
WFC,2021-02-01,0.42517602,0.48344538,0.18369165,4.0,0.462718,0.4023053,0.4046007,0.4085215,45261548.0,133914
RIOT,2021-02-01,2.129419,1.630593,4.4562316,4.0,1.658091,2.2461314,2.29382,2.2567449,31444116.0,76390
DIS,2021-02-01,0.3110862,0.28825325,0.22190493,4.0,0.378982,0.39860842,0.38844544,0.37952852,9672087.0,84445
INTC,2021-02-01,0.6227291,0.57173586,0.14527401,4.0,0.377834,0.342652,0.36142242,0.36421752,53649544.0,112303
MU,2021-02-01,0.48919278,0.46256292,0.25282902,4.0,0.465609,0.476079,0.4706493,0.487281,22400862.0,103013
DKNG,2021-02-01,0.71856344,0.52252173,0.7240929,4.0,0.705239,0.86046547,0.81699175,0.8064319,15781044.0,112977
MARA,2021-02-01,2.6020713,1.9083818,5.2072587,4.0,1.686496,2.4102118,2.4250422,2.3941524,51418610.0,78756
GM,2021-02-01,0.59524286,0.57435524,0.41869262,4.0,0.552413,0.608747,0.585248,0.57669324,32645926.0,109598
GLD,2021-02-01,0.18234093,0.18528295,0.04622686,4.0,0.181399,0.18006843,0.18107928,0.17983763,10829354.0,221351
XOM,2021-02-01,0.40348923,0.38311028,0.23111208,4.0,0.517686,0.43280014,0.43750745,0.4309825,37407292.0,121361
TLT,2021-02-01,0.11770268,0.11431926,0.023474611,4.0,0.155168,0.13773772,0.14632258,0.1479975,13009198.0,92494
PLUG,2021-02-01,1.6139227,1.5802517,1.6270255,4.0,0.990131,1.2249193,1.1859566,1.178571,60827570.0,91708
EFA,2021-02-01,0.17850734,0.16619667,0.04653897,4.0,0.205127,0.191075,0.20212986,0.20494151,27422584.0,74689
MRNA,2021-02-01,0.8696313,0.8033178,0.94815445,4.0,1.015817,1.0011668,0.9225233,0.86619055,18516954.0,100615
NFLX,2021-02-01,0.56994575,0.6826069,0.17734264,4.0,0.396402,0.3820293,0.39203814,0.394368,70939336.0,85662
GDX,2021-02-01,0.3948019,0.41152397,0.19599183,4.0,0.451329,0.40528157,0.40427542,0.40281916,28673702.0,166520
CLF,2021-02-01,0.78940964,0.7514659,0.70880526,4.0,0.843289,0.8169714,0.7940153,0.78287697,14277880.0,21811
C,2021-02-01,0.38240275,0.42026204,0.1800923,4.0,0.355825,0.38184786,0.35323286,0.35302022,27703048.0,72638
VALE,2021-02-01,0.4291194,0.46623388,0.45584697,4.0,0.612085,0.70090014,0.6066951,0.5859135,42713748.0,78261
TQQQ,2021-02-01,0.6300641,0.6928839,0.8674141,4.0,0.827777,0.7976596,0.82301456,0.8270708,139121260.0,118838
FCX,2021-02-01,0.6646656,0.6850711,0.39698678,4.0,0.607603,0.59886026,0.6001606,0.592154,26392358.0,66942
ARKK,2021-02-01,0.38933527,0.42851883,0.3583259,4.0,0.453115,0.5287264,0.5399092,0.5370153,7628665.0,30172
ROKU,2021-02-01,0.5841928,0.63556653,0.6452988,4.0,0.642839,0.76875913,0.7277461,0.7052635,4735576.0,54398
PYPL,2021-02-01,0.39312494,0.3968849,0.29273906,4.0,0.807327,0.4906207,0.46636385,0.450342,7571991.5,53682
FUBO,2021-02-01,1.7711254,1.8779017,3.963752,4.0,2.617821,2.2286868,2.057816,1.9262846,40786010.0,254057
RKT,2021-02-01,0.793214,0.6426484,1.0260471,4.0,0.892256,1.0053004,0.969315,0.9429994,11482162.0,116605
JPM,2021-02-01,0.329445,0.27621502,0.12321204,4.0,0.317997,0.3186723,0.33821157,0.34055775,18300800.0,47991
TSM,2021-02-01,0.5250236,0.4984746,0.23116055,4.0,0.434016,0.45149326,0.44529614,0.4522635,17171602.0,94570
ZM,2021-02-01,0.56717026,0.5190224,0.6298882,4.0,0.644411,0.721246,0.74149245,0.7223758,6254746.0,50218
NCLH,2021-02-01,0.58984333,0.47572726,0.77868795,4.0,0.711537,0.8633443,0.85533273,0.85422224,15449845.0,44654
WMT,2021-02-01,0.18002449,0.17844559,0.11798639,4.0,0.269773,0.32758456,0.315352,0.30067152,25194354.0,89924
JD,2021-02-01,0.5123832,0.6412843,0.3804583,4.0,0.547341,0.56488675,0.5346736,0.5249804,12866362.0,61733
PTON,2021-02-01,0.5578127,0.5845062,0.6932717,4.0,1.192427,0.78132945,0.74789447,0.7376305,6362531.0,31339
M,2021-02-01,1.292331,0.9830433,1.7704182,4.0,1.238328,1.3069308,1.0082439,0.92445266,37160816.0,59816
PINS,2021-02-01,0.68341976,0.5374211,0.90695465,4.0,2.042824,0.9535693,0.84778243,0.8311307,10318520.0,62059
UAL,2021-02-01,0.44133472,0.5176929,0.46063212,4.0,0.634828,0.641533,0.6570433,0.65812844,14523320.0,46070
BIDU,2021-02-01,0.7851714,0.8328702,0.51886225,4.0,0.640378,0.69358057,0.66569453,0.633294,10970050.0,39048
CSCO,2021-02-01,0.21501964,0.14105052,0.13422568,4.0,0.282973,0.3370467,0.31904316,0.30999702,23825198.0,65031
