ticker,trade_date,rvol30_yz,rvol30_cc,ivar30,dte0,atm_iv0,atm_iv30,atm_iv45,atm_iv60,avg_underlying_volume,daily_option_volume
SPY,2022-07-01,0.261899,0.30196655,0.06721581,0.0,0.272621,0.24718267,0.24596971,0.24304454,97238530.0,7157445
QQQ,2022-07-01,0.32491788,0.3755775,0.11292735,0.0,0.286985,0.31352267,0.3142847,0.30826205,65853160.0,2008065
SPX,2022-07-01,0.22577274,0.2995902,0.0687637,0.0,0.245967,0.24883033,0.24367486,0.245472,0.0,2123601
TSLA,2022-07-01,0.70710456,0.737272,0.7385928,0.0,0.336421,0.7451707,0.746388,0.7177543,95699370.0,1362826
AAPL,2022-07-01,0.3500437,0.39430833,0.17751928,0.0,0.206884,0.36370972,0.35673672,0.35149044,84764660.0,1059893
AMZN,2022-07-01,0.5304738,0.53973323,0.3297115,0.0,0.425705,0.51344067,0.48974115,0.471353,81482660.0,1215753
IWM,2022-07-01,0.29398394,0.33821565,0.09723029,0.0,0.36545,0.28860798,0.28917643,0.2875939,30628154.0,642594
AMD,2022-07-01,0.5458279,0.6243349,0.4298627,0.0,0.534265,0.6056403,0.6100846,0.5932877,96110460.0,697137
NVDA,2022-07-01,0.5790628,0.641466,0.39536422,0.0,0.582017,0.5950511,0.5848947,0.59022164,505101220.0,658627
HYG,2022-07-01,0.14655595,0.18059129,0.03527731,0.0,0.136026,0.17355415,0.16564399,0.15820514,57719130.0,481878
VIX,2022-07-01,0.98462,1.1062787,0.7742398,5.0,0.613898,0.8544651,0.77360487,0.7448785,0.0,349903
META,2022-07-01,0.49335042,0.60784155,0.52531874,0.0,0.431225,0.6667126,0.62354547,0.59467,31836032.0,468774
TQQQ,2022-07-01,0.9860566,1.1439457,1.0753495,0.0,0.881173,0.9688987,0.9408589,0.9369459,383988640.0,359898
EEM,2022-07-01,0.25117657,0.252072,0.06663536,0.0,0.354998,0.23511629,0.23566599,0.23513968,52263796.0,349942
AMC,2022-07-01,0.9204144,0.90683085,1.7258824,0.0,0.790363,1.1154624,1.2255718,1.1856353,3789903.8,318359
BABA,2022-07-01,0.7985319,0.8994079,0.4260536,0.0,0.273815,0.6051243,0.6300189,0.6141034,35814900.0,190426
MSFT,2022-07-01,0.3391126,0.36528143,0.14095198,0.0,0.244097,0.34500557,0.33289957,0.3314259,30332482.0,219336
NIO,2022-07-01,0.9177561,1.0393555,0.80340624,0.0,0.661854,0.7842043,0.81413186,0.7892501,72937460.0,264857
SLV,2022-07-01,0.24676979,0.26073465,0.115032874,0.0,0.943376,0.29872143,0.3024793,0.31505296,24866050.0,324535
BAC,2022-07-01,0.39426652,0.28817663,0.17529264,0.0,0.01,0.37596402,0.3545997,0.3547506,52235468.0,237224
XLE,2022-07-01,0.46672294,0.49398983,0.2234625,0.0,0.34679,0.43140486,0.42111373,0.4034951,84205910.0,214801
