ticker,trade_date,rvol30_yz,rvol30_cc,ivar30,dte0,atm_iv0,atm_iv30,atm_iv45,atm_iv60,avg_underlying_volume,daily_option_volume
SPY,2023-02-01,0.17071913,0.16335967,0.03154826,0.0,0.385668,0.152063,0.16368885,0.16739686,82825730.0,9098808
QQQ,2023-02-01,0.22989833,0.22097202,0.05811188,0.0,0.510209,0.219758,0.22633164,0.22501814,49907164.0,2809879
SPX,2023-02-01,0.15341392,0.16420247,0.031335536,0.0,0.216317,0.156521,0.159226,0.16912785,0.0,2086643
TSLA,2023-02-01,0.87255585,0.8829133,0.5543403,2.0,0.839387,0.675313,0.6443337,0.63844943,194522620.0,2484050
IWM,2023-02-01,0.20034607,0.18735045,0.046819672,0.0,0.406335,0.192123,0.20045415,0.19779257,22812812.0,935554
NVDA,2023-02-01,0.52214986,0.5673362,0.31929046,2.0,0.674291,0.532016,0.51353335,0.49591348,482186460.0,766182
AAPL,2023-02-01,0.2879514,0.251849,0.102854446,2.0,0.668554,0.289696,0.279502,0.27740243,73536500.0,776540
AMZN,2023-02-01,0.3989813,0.35699672,0.24095726,2.0,1.240276,0.443206,0.4377672,0.4156902,75877510.0,755000
VIX,2023-02-01,0.76221883,0.7770641,0.71102566,0.0,0.27446,0.6783399,0.68675417,0.65845335,0.0,469716
AMD,2023-02-01,0.5201978,0.6242045,0.21826787,2.0,0.525468,0.430801,0.42392284,0.41907525,58560040.0,1338418
MSFT,2023-02-01,0.316278,0.32456094,0.06635513,2.0,0.326275,0.230653,0.23062618,0.23370375,34004830.0,325012
META,2023-02-01,0.35426092,0.31590626,0.31741926,2.0,1.484878,0.506631,0.4734162,0.45363465,28983468.0,638192
AMC,2023-02-01,1.125559,1.1157776,3.768119,2.0,1.448509,1.714531,2.6018374,2.3704531,3072477.2,410653
HYG,2023-02-01,0.08757918,0.08670765,0.008972972,2.0,0.138326,0.09264,0.08643243,0.08580886,42985680.0,501139
GOOGL,2023-02-01,0.32991946,0.3232915,0.13998173,2.0,0.836767,0.342192,0.31867447,0.31352133,33989540.0,191775
EEM,2023-02-01,0.17238197,0.1664008,0.03646536,2.0,0.236379,0.177204,0.1802685,0.18097296,43774980.0,273398
TQQQ,2023-02-01,0.69170135,0.65108865,0.5187291,2.0,1.13429,0.660087,0.6530706,0.6509954,392134530.0,462003
BAC,2023-02-01,0.28541932,0.20405039,0.06016922,2.0,0.271482,0.21709,0.21749642,0.22486785,43981404.0,165413
PLTR,2023-02-01,1.4245986,0.49937555,0.6196504,2.0,0.867033,0.747094,0.6787816,0.6671214,31201462.0,209686
BABA,2023-02-01,0.5573095,0.5655115,0.2597866,2.0,0.558692,0.484075,0.4688267,0.46042243,22874872.0,139811
TLT,2023-02-01,0.22490613,0.19398151,0.03153787,2.0,0.246852,0.171408,0.16549322,0.16780666,21959068.0,189739
GOOG,2023-02-01,0.32763225,0.33217478,0.13736458,2.0,0.839107,0.337209,0.32551607,0.31768692,26510174.0,153670
COIN,2023-02-01,1.1158831,1.2636513,1.314777,2.0,1.355958,1.064864,1.0110092,0.99064314,17434610.0,256994
NFLX,2023-02-01,0.41742238,0.41599277,0.1499341,2.0,0.456267,0.363566,0.36696932,0.38813904,102105520.0,202552
INTC,2023-02-01,0.52212775,0.39684376,0.113297105,2.0,0.428321,0.30297,0.310714,0.306199,44650844.0,286478
SLV,2023-02-01,0.2901368,0.22103943,0.087884344,2.0,0.376723,0.267476,0.2634545,0.2741505,16970662.0,107140
MARA,2023-02-01,1.647896,1.8080343,2.4394863,2.0,1.828268,1.399631,1.4813148,1.4727899,41053436.0,159440
EWZ,2023-02-01,0.33487368,0.39806837,0.12230021,2.0,0.451827,0.325713,0.332495,0.34355405,28282354.0,128629
NIO,2023-02-01,1.4560966,0.65341693,0.64823574,2.0,0.926537,0.731852,0.76721257,0.76191115,48181300.0,167016
SOFI,2023-02-01,0.73733515,0.5973004,0.39650077,2.0,0.84539,0.60303,0.5825338,0.5649203,46686240.0,337427
RIVN,2023-02-01,0.88435656,0.8252466,0.93181145,2.0,1.105355,0.914896,0.8465873,0.85070205,31107220.0,109342
DIS,2023-02-01,0.3170013,0.24103437,0.13670559,2.0,0.330216,0.33741,0.32140478,0.3124168,11643707.0,76664
GLD,2023-02-01,0.13043794,0.12980066,0.021867396,2.0,0.197472,0.128997,0.13292693,0.1410262,5997445.5,111672
XLF,2023-02-01,0.17810585,0.15893447,0.03190982,2.0,0.250955,0.168065,0.15779807,0.16152947,46034560.0,133167
KRE,2023-02-01,0.21399404,0.25800735,0.047171965,2.0,0.34218,0.210708,0.22479643,0.21659593,8165259.5,15652
PYPL,2023-02-01,0.37830982,0.3203762,0.30372992,2.0,0.482417,0.530237,0.4850015,0.46774423,12819995.0,77049
C,2023-02-01,0.2760276,0.1898613,0.059943255,2.0,0.31953,0.212627,0.22107,0.22459517,21569090.0,119102
CVNA,2023-02-01,1.9061373,2.1993291,4.5173755,2.0,3.427826,2.236036,2.1055222,2.0125856,33780530.0,317854
SNAP,2023-02-01,0.95060325,0.62905854,0.5326557,2.0,0.96525,0.586664,0.6890056,0.67399913,32308388.0,635198
XLE,2023-02-01,0.27389935,0.26085407,0.08294942,2.0,0.328645,0.266862,0.2664223,0.27694315,39657596.0,164473
GDX,2023-02-01,0.30861714,0.3130647,0.122739926,2.0,0.423197,0.330862,0.30669507,0.30840635,24133490.0,129426
ARKK,2023-02-01,0.5281825,0.49483067,0.25305754,2.0,0.698399,0.483007,0.46912083,0.4677382,25018922.0,213945
SOXL,2023-02-01,0.96106917,1.0424484,0.89056605,2.0,1.323145,0.895876,0.89852047,0.8954379,103105090.0,202450
AI,2023-02-01,0.88128,0.99545807,1.5186232,2.0,1.905757,1.225405,1.1676959,1.0855242,8201984.0,80214
UBER,2023-02-01,1.0485661,0.3185767,0.36133423,2.0,0.532431,0.575174,0.5053513,0.49142104,18578038.0,109224
PFE,2023-02-01,0.26234093,0.26683205,0.05390497,2.0,0.246607,0.219135,0.20494974,0.2063256,31433732.0,104424
RIOT,2023-02-01,1.3072906,1.1592581,1.431493,2.0,1.442927,1.069284,1.0825064,1.077353,17885182.0,69946
XOM,2023-02-01,0.3724954,0.2863591,0.07775308,2.0,0.320528,0.25587,0.25731733,0.25364703,17998036.0,125313
SHOP,2023-02-01,0.7800963,0.6641656,0.5013269,2.0,0.777514,0.677143,0.6484319,0.62256974,22257558.0,164118
GME,2023-02-01,0.9031097,0.9869996,0.91877115,2.0,0.961016,0.8608,0.9178998,0.9332113,5119550.0,117259
LCID,2023-02-01,1.8389561,1.5196774,1.7910423,2.0,1.494573,1.255165,1.1825298,1.1557804,4289131.5,147840
CCL,2023-02-01,0.5217022,0.4995799,0.36870688,2.0,0.67388,0.5296,0.5644979,0.5839062,40433836.0,123340
AAL,2023-02-01,0.4597993,0.4651771,0.1691767,2.0,0.499022,0.3948,0.36861682,0.3775992,33504360.0,83970
WFC,2023-02-01,0.31223652,0.20878714,0.058347344,2.0,0.271161,0.2079,0.22615036,0.23434594,21698206.0,216903
BA,2023-02-01,0.32731068,0.26980394,0.098176025,2.0,0.352369,0.290874,0.29919323,0.30216712,7450553.0,128070
T,2023-02-01,0.2480016,0.28904223,0.04470524,2.0,0.228965,0.183579,0.20077462,0.20930405,46320750.0,82554
JPM,2023-02-01,0.260982,0.19566803,0.046282973,2.0,0.268792,0.191366,0.20879926,0.20820312,11195256.0,56285
UPST,2023-02-01,1.09063,0.90894735,2.117313,2.0,1.372992,1.351812,1.2685539,1.2184521,6373896.5,148714
