ticker,trade_date,rvol30_yz,rvol30_cc,ivar30,dte0,atm_iv0,atm_iv30,atm_iv45,atm_iv60,avg_underlying_volume,daily_option_volume
SPY,2021-07-01,0.08655748,0.08893463,0.0230083,1.0,0.100844,0.10975934,0.11913386,0.12581135,62371590.0,2440986
AAPL,2021-07-01,0.16286008,0.15434884,0.07505794,1.0,0.156504,0.24446128,0.24531314,0.25471064,74805416.0,1057139
QQQ,2021-07-01,0.11290997,0.11358111,0.04019203,1.0,0.175772,0.14979734,0.1692367,0.17346172,35631880.0,893060
TSLA,2021-07-01,0.35867494,0.37792933,0.5678781,1.0,0.712529,0.56339115,0.5444059,0.5265555,71023960.0,814654
SPX,2021-07-01,0.070423916,0.086805746,0.023075884,1.0,0.097827,0.10894442,0.11737,0.12732801,0.0,1007630
IWM,2021-07-01,0.16951226,0.16237703,0.04784755,1.0,0.175652,0.16741872,0.18497914,0.19382271,26817278.0,215981
AMC,2021-07-01,2.1082103,1.4532108,3.0848591,1.0,1.252335,1.5868344,1.6746624,1.6240683,20489040.0,803940
AMD,2021-07-01,0.27505982,0.32751375,0.2234279,1.0,0.374681,0.43868843,0.41120043,0.38512042,37659804.0,682391
PLTR,2021-07-01,0.36871594,0.3690033,0.31266084,1.0,0.685367,0.503401,0.5592696,0.56055135,52062548.0,531316
VIX,2021-07-01,1.3555332,1.0368931,1.3861064,6.0,0.882631,1.0466185,1.0797493,0.9972313,0.0,946900
NIO,2021-07-01,0.46130082,0.5775868,0.48386148,1.0,0.721684,0.6331116,0.661316,0.64408135,60129670.0,1067055
NVDA,2021-07-01,0.31286332,0.27982455,0.18959258,1.0,0.374883,0.3842844,0.40033227,0.40612194,462310370.0,468226
AMZN,2021-07-01,0.15249056,0.17904079,0.09334469,1.0,0.18819,0.2691397,0.25570166,0.24977915,61526096.0,264719
SLV,2021-07-01,0.24501619,0.2295891,0.08011043,1.0,0.361045,0.23233429,0.23803844,0.25246093,24138614.0,103563
MSFT,2021-07-01,0.14591235,0.13281132,0.055586293,1.0,0.172095,0.19394958,0.20775314,0.21512958,23843678.0,150894
BABA,2021-07-01,0.1935199,0.23456307,0.106571555,1.0,0.294971,0.26620758,0.29023242,0.27363244,12747994.0,307129
GME,2021-07-01,1.2667217,1.3657738,1.7573953,1.0,0.942788,1.0767221,1.152622,1.1332623,30879676.0,101413
BAC,2021-07-01,0.24120235,0.25257862,0.08035841,1.0,0.229433,0.24583785,0.25835142,0.25630322,49810890.0,140504
XLF,2021-07-01,0.16608454,0.18995035,0.0376247,1.0,0.172795,0.17240472,0.18100914,0.19217736,64943780.0,261100
BA,2021-07-01,0.24916947,0.25417414,0.1356138,1.0,0.263597,0.31252414,0.32764316,0.32102528,11816571.0,178591
HYG,2021-07-01,0.025248569,0.020089878,0.003865374,1.0,0.050655,0.03899643,0.036831997,0.039570928,23726664.0,356833
EEM,2021-07-01,0.1142496,0.10844906,0.030170176,1.0,0.192471,0.14709657,0.15001057,0.16237378,33671572.0,55614
T,2021-07-01,0.10601039,0.10820815,0.0665047,1.0,0.164815,0.190953,0.19000928,0.18270572,60849380.0,202412
XLE,2021-07-01,0.25485912,0.28050494,0.10756512,1.0,0.346871,0.27290013,0.29307586,0.2938837,67155304.0,159152
AAL,2021-07-01,0.29496554,0.23634188,0.27153346,1.0,0.342013,0.44745585,0.45051444,0.43177462,25882880.0,208618
SNAP,2021-07-01,0.42066887,0.35920945,0.48167738,1.0,0.479183,0.6474293,0.5849829,0.55281174,14898526.0,262775
EWZ,2021-07-01,0.2375159,0.19716255,0.10947677,1.0,0.370158,0.31046456,0.31015915,0.30213594,40058972.0,88021
NOK,2021-07-01,0.33789217,0.28777415,0.30688983,1.0,0.532788,0.50583714,0.5162423,0.44879657,36506810.0,59578
CCL,2021-07-01,0.33999676,0.37542424,0.24707831,1.0,0.418425,0.4211793,0.44759515,0.46174353,25872444.0,115104
GE,2021-07-01,0.25835145,0.24854802,0.17803803,1.0,0.301922,0.364397,0.361708,0.358058,11141531.0,159637
PFE,2021-07-01,0.14198528,0.17582434,0.047306616,1.0,0.167419,0.20727286,0.19568686,0.18903686,27991166.0,54993
