ticker,trade_date,rvol30_yz,rvol30_cc,ivar30,dte0,atm_iv0,atm_iv30,atm_iv45,atm_iv60,avg_underlying_volume,daily_option_volume
SPY,2021-06-01,0.13203925,0.13713321,0.032842677,0.0,0.119791,0.130511,0.135816,0.14250557,81194310.0,3328118
AAPL,2021-06-01,0.24588211,0.24428661,0.07119045,3.0,0.24831,0.20485185,0.211637,0.21100786,86916060.0,839686
QQQ,2021-06-01,0.20471826,0.19981521,0.05221134,0.0,0.136552,0.184115,0.178842,0.18839443,48839420.0,1085339
TSLA,2021-06-01,0.5429592,0.44289434,0.34172517,3.0,0.468052,0.48242486,0.487621,0.50284946,91894220.0,590936
SPX,2021-06-01,0.1177125,0.13748795,0.032674685,0.0,0.087024,0.128788,0.139049,0.14329891,0.0,1087992
IWM,2021-06-01,0.23414399,0.2213549,0.059809655,3.0,0.20817,0.19669351,0.204854,0.20727542,27609622.0,481327
AMC,2021-06-01,1.8560224,1.6704215,6.565396,3.0,3.986845,2.5992217,2.367239,2.2722414,18751248.0,1809151
AMD,2021-06-01,0.33261016,0.2907775,0.12584189,3.0,0.294984,0.31760415,0.331819,0.338224,44559628.0,438799
PLTR,2021-06-01,0.73318225,0.6749638,0.35710797,3.0,0.679065,0.540366,0.547385,0.5484221,71247390.0,375623
VIX,2021-06-01,1.5654404,1.6590155,1.3372072,1.0,0.859892,1.1606771,1.1094677,1.0357267,0.0,354997
NIO,2021-06-01,0.61399335,0.66774684,0.43173033,3.0,0.714717,0.5933781,0.600106,0.5949027,71088090.0,735427
NVDA,2021-06-01,0.41764647,0.3976069,0.1414772,3.0,0.376617,0.3453343,0.353234,0.36830556,359284900.0,246276
AMZN,2021-06-01,0.22297627,0.22291248,0.06792549,3.0,0.210208,0.20791458,0.221614,0.23083687,73924480.0,178285
SLV,2021-06-01,0.24178985,0.24928594,0.1264956,3.0,0.330905,0.2888175,0.308802,0.30782872,27146432.0,384117
MSFT,2021-06-01,0.1979173,0.21779945,0.051352303,3.0,0.186926,0.171095,0.196689,0.20102271,25640714.0,185664
BABA,2021-06-01,0.300165,0.3079154,0.1114267,3.0,0.279711,0.27235687,0.260455,0.2647553,19296100.0,245135
GME,2021-06-01,1.0590351,1.2784139,3.6765223,3.0,1.802948,1.805089,1.654952,1.603127,27820666.0,145985
BAC,2021-06-01,0.25536355,0.15665494,0.0712878,3.0,0.241976,0.23629257,0.259528,0.258529,46323108.0,198490
XLF,2021-06-01,0.1884802,0.15229459,0.04532966,3.0,0.194672,0.189578,0.199295,0.19770671,55078144.0,102430
