ticker,trade_date,rvol30_yz,rvol30_cc,ivar30,dte0,atm_iv0,atm_iv30,atm_iv45,atm_iv60,avg_underlying_volume,daily_option_volume
SPY,2023-04-03,0.193506,0.18091676,0.03558505,0.0,0.155949,0.16080856,0.16385886,0.1663425,113843336.0,7558744
QQQ,2023-04-03,0.21618724,0.19725955,0.05887707,0.0,0.183619,0.21468115,0.220116,0.223912,68798450.0,2314570
SPX,2023-04-03,0.18020952,0.17908345,0.033501763,0.0,0.128045,0.157765,0.16192357,0.165479,0.0,2293794
TSLA,2023-04-03,0.5062404,0.5533364,0.43544948,3.0,0.609303,0.6053597,0.5931706,0.582957,141809950.0,2456363
IWM,2023-04-03,0.30401397,0.26615158,0.061971515,0.0,0.283921,0.22201571,0.21953772,0.22264001,43909892.0,696851
NVDA,2023-04-03,0.4023666,0.3410974,0.21008411,3.0,0.39548,0.4298217,0.443449,0.463273,495836580.0,536060
AAPL,2023-04-03,0.23371018,0.19071236,0.088296376,3.0,0.219938,0.25666973,0.26233688,0.260013,67522250.0,813670
AMZN,2023-04-03,0.35554057,0.28189966,0.2090013,3.0,0.306427,0.4313557,0.40359873,0.3882175,58196640.0,517715
VIX,2023-04-03,1.6945254,1.2348993,0.7761274,2.0,0.782961,0.797964,0.78673184,0.7357297,0.0,702226
AMD,2023-04-03,0.5034312,0.42874724,0.28392723,3.0,0.423782,0.47814885,0.48942056,0.48072648,73546824.0,341598
MSFT,2023-04-03,0.2822507,0.25509718,0.097563095,3.0,0.242207,0.28508428,0.28363958,0.279058,33535368.0,301778
META,2023-04-03,0.3936486,0.37305897,0.30762428,3.0,0.342051,0.5238744,0.4813766,0.4559395,29450400.0,260569
AMC,2023-04-03,0.9860196,0.907838,5.4972935,3.0,1.168213,1.9220542,2.0909824,2.0077374,2749725.0,317688
HYG,2023-04-03,0.11549739,0.09561344,0.015101573,3.0,0.130241,0.11280085,0.11185129,0.109583005,61320796.0,448163
GOOGL,2023-04-03,0.3042165,0.3175059,0.15806797,3.0,0.288129,0.37372372,0.3451667,0.3348335,37740252.0,263424
EEM,2023-04-03,0.17203389,0.16006766,0.034378286,3.0,0.177687,0.17624457,0.175711,0.182331,38388364.0,48479
TQQQ,2023-04-03,0.6417295,0.5867634,0.5040011,3.0,0.60785,0.642618,0.64349556,0.6456255,385164030.0,279158
BAC,2023-04-03,0.4974759,0.44118544,0.15757345,3.0,0.277171,0.34242615,0.31777844,0.3079595,102388770.0,288556
PLTR,2023-04-03,0.5106822,0.46241158,0.33554095,3.0,0.54531,0.53225446,0.6848333,0.66139054,27466286.0,77448
BABA,2023-04-03,0.5701529,0.5734622,0.24404262,3.0,0.489068,0.44556585,0.45342115,0.462872,30198564.0,268758
TLT,2023-04-03,0.23721516,0.20298642,0.042290743,3.0,0.188033,0.18552329,0.18859029,0.184796,30784424.0,88521
GOOG,2023-04-03,0.30051294,0.3252009,0.15948023,3.0,0.277763,0.37095043,0.3494153,0.3374755,31972218.0,135141
COIN,2023-04-03,1.3238299,1.1203496,1.3578522,3.0,1.073803,1.0096973,1.0993868,1.057426,21138424.0,172139
NFLX,2023-04-03,0.3981058,0.44103545,0.29728293,3.0,0.392802,0.5162297,0.48145044,0.463246,69627064.0,118083
INTC,2023-04-03,0.37334225,0.41652644,0.2156179,3.0,0.37328,0.43547687,0.40589613,0.38660347,54536530.0,227887
SLV,2023-04-03,0.28337932,0.32539392,0.10477972,3.0,0.327713,0.28705913,0.29271916,0.293861,20473866.0,311053
MARA,2023-04-03,1.262883,1.4084191,1.8641623,3.0,1.38855,1.2446735,1.2911234,1.2889321,34669570.0,149441
EWZ,2023-04-03,0.32578126,0.28697002,0.12935549,3.0,0.420359,0.33672386,0.340622,0.358843,34536096.0,146092
NIO,2023-04-03,0.5977516,0.6164254,0.5392286,3.0,0.774601,0.6496214,0.6860491,0.697926,41442364.0,157299
SOFI,2023-04-03,0.71347016,0.568817,0.55312586,3.0,0.525879,0.6194873,0.68642944,0.661705,34260280.0,82248
RIVN,2023-04-03,0.6540402,0.8078688,0.6703337,3.0,0.860604,0.7231126,0.8816846,0.850609,37288430.0,67238
DIS,2023-04-03,0.27357212,0.2597948,0.09144429,3.0,0.286886,0.2790347,0.3211417,0.311609,8814861.0,59571
GLD,2023-04-03,0.15671988,0.20626989,0.033621278,3.0,0.173025,0.16375358,0.16165887,0.158618,10208966.0,126625
XLF,2023-04-03,0.3423545,0.32272053,0.06222571,3.0,0.211961,0.22863843,0.22167087,0.2183605,91054880.0,192032
KRE,2023-04-03,0.9116576,0.6879038,0.2396091,3.0,0.468293,0.4378237,0.42557544,0.4154755,46908410.0,86000
PYPL,2023-04-03,0.33879733,0.31182805,0.2268462,3.0,0.324147,0.438031,0.4494797,0.4344355,12384430.0,47055
C,2023-04-03,0.45224205,0.49097815,0.12981321,3.0,0.271031,0.31028444,0.29706556,0.2920455,29438980.0,75219
CVNA,2023-04-03,1.4586058,1.1672207,3.2986312,3.0,1.273834,1.6790806,1.6742374,1.6270211,12801499.0,90253
SNAP,2023-04-03,0.7153326,0.6340631,0.8269448,3.0,0.677573,0.8450481,0.7893853,0.76756346,31837364.0,116485
XLE,2023-04-03,0.35095692,0.35265028,0.08271964,3.0,0.286142,0.2636344,0.27348927,0.27378798,57677460.0,223891
GDX,2023-04-03,0.38835302,0.39854056,0.1385436,3.0,0.350226,0.3329546,0.34022343,0.33992898,30647172.0,232070
ARKK,2023-04-03,0.4419338,0.448797,0.25431776,3.0,0.44846,0.47196916,0.4677743,0.4653505,27899898.0,94496
SOXL,2023-04-03,0.9124254,0.85596263,0.9325678,3.0,0.839742,0.868644,0.88829243,0.88701296,88214050.0,121779
AI,2023-04-03,0.876013,1.0330579,0.7913177,3.0,1.719809,1.1278913,1.0807213,1.054765,19835180.0,145092
UBER,2023-04-03,0.44685808,0.3967857,0.2639449,3.0,0.381011,0.45744228,0.46590042,0.4553265,21860506.0,79944
