ticker,trade_date,rvol30_yz,rvol30_cc,ivar30,dte0,atm_iv0,atm_iv30,atm_iv45,atm_iv60,avg_underlying_volume,daily_option_volume
SPY,2023-05-01,0.10378771,0.12311803,0.025962211,0.0,0.10144,0.13450629,0.14624728,0.138041,77248770.0,6809362
QQQ,2023-05-01,0.164428,0.16435489,0.041907426,0.0,0.16821,0.18466586,0.19117242,0.187231,53083470.0,2247946
SPX,2023-05-01,0.09444768,0.122454345,0.024086384,0.0,0.087967,0.123864,0.14353715,0.139329,0.0,2297546
TSLA,2023-05-01,0.54202795,0.5722654,0.26905042,4.0,0.50375,0.46726742,0.492606,0.5080636,131829300.0,1193129
IWM,2023-05-01,0.16605806,0.1746955,0.045099035,0.0,0.187432,0.18819572,0.19557086,0.198917,27563422.0,766815
NVDA,2023-05-01,0.3189378,0.31260243,0.24342676,4.0,0.432066,0.47263113,0.46370286,0.4579484,402286370.0,1000041
AAPL,2023-05-01,0.17714976,0.1949328,0.082375646,4.0,0.479849,0.26542243,0.25583786,0.2513498,52655650.0,573739
AMZN,2023-05-01,0.34186456,0.39237815,0.108457774,4.0,0.349034,0.30624273,0.314717,0.3188026,63760824.0,841518
VIX,2023-05-01,0.82809085,0.70048356,0.85313743,2.0,0.894869,0.848387,0.80319273,0.7597401,0.0,456744
AMD,2023-05-01,0.360459,0.29715568,0.27585006,4.0,0.915189,0.49573928,0.4478873,0.443184,48033148.0,308043
MSFT,2023-05-01,0.35308713,0.3332204,0.054685026,4.0,0.237358,0.215288,0.22074543,0.2236466,29452796.0,262235
META,2023-05-01,0.5577404,0.49236742,0.115176715,4.0,0.365405,0.316989,0.32030156,0.32035598,24036790.0,432474
AMC,2023-05-01,1.270343,1.2568495,1.4120587,4.0,1.26043,0.9535376,0.9888317,1.1563232,3093329.0,366899
HYG,2023-05-01,0.06619107,0.06517608,0.009606547,4.0,0.11174,0.09353514,0.08614357,0.0858992,45277090.0,406207
GOOGL,2023-05-01,0.29941225,0.2800263,0.08161955,4.0,0.276551,0.26284486,0.26573798,0.2707352,32033078.0,189762
EEM,2023-05-01,0.13012855,0.12236025,0.024536526,4.0,0.178002,0.15111901,0.16365272,0.160534,29018530.0,56185
TQQQ,2023-05-01,0.4854435,0.48589393,0.35940653,4.0,0.668136,0.54540855,0.55627954,0.56708086,252689220.0,180108
BAC,2023-05-01,0.2780556,0.26332545,0.090822995,4.0,0.277195,0.2584993,0.28096843,0.282646,57266944.0,161255
PLTR,2023-05-01,0.48254022,0.40599105,0.40794578,4.0,0.487588,0.615037,0.5783059,0.553011,26009398.0,65295
BABA,2023-05-01,0.37274098,0.4016395,0.2102971,4.0,0.404655,0.42679572,0.446776,0.4332804,24150610.0,111021
TLT,2023-05-01,0.13732842,0.18424584,0.03359917,4.0,0.201729,0.16848372,0.17262143,0.172737,22322816.0,429843
GOOG,2023-05-01,0.29229775,0.27971914,0.081766814,4.0,0.27663,0.2567196,0.27084857,0.26684982,24501634.0,132448
COIN,2023-05-01,0.7893273,0.6596622,1.2801976,4.0,1.464082,1.034978,1.0265199,1.012325,14758280.0,199981
NFLX,2023-05-01,0.3278122,0.27965534,0.11763923,4.0,0.361157,0.32431486,0.33116028,0.356548,66162710.0,146531
INTC,2023-05-01,0.40344277,0.2703261,0.1115215,4.0,0.365938,0.309996,0.329505,0.3243428,40279536.0,121839
SLV,2023-05-01,0.20350818,0.19039598,0.084465094,4.0,0.326532,0.25514558,0.25723842,0.251799,20322618.0,231135
MARA,2023-05-01,1.2600524,1.2539657,1.8731421,4.0,1.454755,1.186887,1.1913817,1.2068005,36714550.0,147696
EWZ,2023-05-01,0.2815418,0.28386763,0.092422426,4.0,0.33618,0.29560342,0.35000655,0.321457,29018952.0,19301
NIO,2023-05-01,0.55490464,0.6176669,0.6139772,4.0,0.619807,0.69489473,0.73667073,0.74187803,42583580.0,100924
SOFI,2023-05-01,0.47937378,0.6174373,0.41028085,4.0,0.813678,0.5768787,0.5756524,0.5763072,31357374.0,454414
RIVN,2023-05-01,0.5741084,0.54222476,0.84192574,4.0,0.740185,0.8470811,0.81584257,0.81249964,21834466.0,40529
DIS,2023-05-01,0.21604055,0.25388518,0.11039522,4.0,0.285281,0.31965613,0.30821216,0.300174,8404808.0,77350
GLD,2023-05-01,0.1358092,0.13027845,0.026209282,4.0,0.188532,0.14679,0.14622258,0.146208,8872797.0,277027
XLF,2023-05-01,0.13939957,0.13252068,0.03807783,4.0,0.204008,0.17229787,0.18253228,0.179978,51118836.0,97506
KRE,2023-05-01,0.31682038,0.32570216,0.15156761,4.0,0.422856,0.35897586,0.3666937,0.368985,25163966.0,177128
PYPL,2023-05-01,0.26949826,0.281315,0.18321075,4.0,0.359966,0.4161377,0.399677,0.3900736,9392767.0,41805
C,2023-05-01,0.24683309,0.249502,0.078228734,4.0,0.287924,0.254441,0.24735929,0.25078762,17969970.0,64877
CVNA,2023-05-01,0.97426707,0.85335493,2.217188,4.0,2.15572,1.419824,1.3832554,1.3860198,9434962.0,41858
SNAP,2023-05-01,0.85307246,0.7954319,0.4147835,4.0,0.689786,0.60685384,0.5793783,0.6072764,30495052.0,330113
XLE,2023-05-01,0.2429643,0.2354268,0.06698149,4.0,0.269779,0.24258257,0.25110272,0.253988,36446692.0,57744
GDX,2023-05-01,0.28726223,0.24692938,0.11285288,4.0,0.378346,0.31760955,0.31411013,0.31639954,23090552.0,49817
ARKK,2023-05-01,0.35443693,0.35339987,0.17707527,4.0,0.471474,0.39611986,0.40368357,0.4093437,15980251.0,50751
SOXL,2023-05-01,0.7024123,0.5927001,0.68874687,4.0,0.885317,0.77108556,0.774148,0.7840161,66519536.0,84057
AI,2023-05-01,1.1382792,1.5365471,1.0240704,4.0,0.899734,0.9304033,1.000694,0.9675094,26882834.0,39604
UBER,2023-05-01,0.3674428,0.34589252,0.24308962,4.0,0.986977,0.47598156,0.4531767,0.44476378,20325714.0,373699
PFE,2023-05-01,0.16003089,0.15685633,0.05308818,4.0,0.384514,0.22683285,0.21194114,0.21282884,24822728.0,124028
RIOT,2023-05-01,1.1042572,1.2026126,1.5008713,4.0,1.203339,1.0691409,1.0622289,1.07421,26433506.0,110986
XOM,2023-05-01,0.24116696,0.28564644,0.06674147,4.0,0.257297,0.24080487,0.25315243,0.2534474,17030514.0,121572
SHOP,2023-05-01,0.4443005,0.36069608,0.4112814,4.0,1.205643,0.61494046,0.6102539,0.5902976,12199967.0,50749
GME,2023-05-01,0.4656041,0.3696766,0.50782347,4.0,0.501442,0.57946146,0.71478426,0.720348,2666260.2,53463
LCID,2023-05-01,0.76003283,0.7983049,1.1328093,4.0,0.894371,0.988734,0.8941439,0.88135487,1675507.1,56252
CCL,2023-05-01,0.3867743,0.36388487,0.29689413,4.0,0.60157,0.491521,0.4935567,0.515159,29654546.0,79725
AAL,2023-05-01,0.37850064,0.4828424,0.16299318,4.0,0.380937,0.36991414,0.38487914,0.40139812,29554522.0,129731
WFC,2023-05-01,0.25909233,0.270044,0.078423224,4.0,0.294902,0.26486,0.2731987,0.2806728,26114594.0,72446
BA,2023-05-01,0.34011093,0.2614316,0.087677956,4.0,0.294845,0.27888784,0.29293144,0.2990342,5653247.5,48510
T,2023-05-01,0.28771406,0.44889152,0.042577058,4.0,0.207047,0.19358629,0.16630472,0.1801756,46677000.0,44001
JPM,2023-05-01,0.25551036,0.2952767,0.044618554,4.0,0.207998,0.186987,0.21059243,0.2184542,14034953.0,173329
UPST,2023-05-01,0.6235911,0.6524029,1.631022,4.0,0.916058,1.1917812,1.1431552,1.1036444,3866695.0,98962
AFRM,2023-05-01,0.68003595,0.65303004,1.5225416,4.0,0.954453,1.1472865,1.1692634,1.1474516,10156425.0,213926
