ticker,trade_date,rvol30_yz,rvol30_cc,ivar30,dte0,atm_iv0,atm_iv30,atm_iv45,atm_iv60,avg_underlying_volume,daily_option_volume
SPY,2024-06-03,0.101291604,0.09180122,0.017068153,0.0,0.168784,0.11838186,0.11771786,0.12157925,51282820.0,8062841
QQQ,2024-06-03,0.13969691,0.11336056,0.03084907,0.0,0.197613,0.15530042,0.14808843,0.151411,32444942.0,3578379
SPX,2024-06-03,0.092984095,0.09012096,0.018164398,0.0,0.134435,0.112343,0.112567,0.10947875,0.0,2632753
NVDA,2024-06-03,0.45474392,0.48595908,0.2157123,4.0,0.520207,0.4421367,0.43690658,0.440667,435881300.0,1166937
TSLA,2024-06-03,0.392499,0.4106172,0.26356658,4.0,0.514479,0.4707924,0.47445557,0.4973475,73797096.0,1478012
IWM,2024-06-03,0.16099322,0.1436602,0.03882038,0.0,0.17479,0.18192986,0.17952114,0.17637199,24414724.0,856562
AAPL,2024-06-03,0.30802774,0.23763143,0.05245461,4.0,0.210313,0.20069128,0.17983913,0.194915,59573890.0,982240
VIX,2024-06-03,0.8026741,0.86338365,0.7204674,2.0,0.775269,0.692915,0.66864574,0.6593419,0.0,760575
AMD,2024-06-03,0.4575839,0.3492677,0.18951543,4.0,0.525412,0.42129615,0.4146873,0.433402,49450616.0,647159
AMZN,2024-06-03,0.20914632,0.13634808,0.06726625,4.0,0.267444,0.2447943,0.23952614,0.270044,36770736.0,362270
PLTR,2024-06-03,0.6622728,0.69781876,0.18729067,4.0,0.469096,0.41035828,0.4039017,0.47935748,51303590.0,239689
TLT,2024-06-03,0.110810526,0.12826845,0.021303242,2.0,0.147758,0.13381271,0.131375,0.1261985,36943264.0,364040
META,2024-06-03,0.240688,0.22903617,0.08403804,4.0,0.298534,0.27191886,0.273205,0.3193665,12367937.0,243791
MARA,2024-06-03,0.97352237,1.0703332,0.9538941,4.0,0.992256,0.9271184,0.94832015,0.9734325,48160588.0,229662
INTC,2024-06-03,0.28415796,0.29308936,0.11924114,4.0,0.402435,0.33461472,0.33428913,0.36175102,45447852.0,140211
SMCI,2024-06-03,0.7574016,0.7242195,0.45657018,4.0,0.803813,0.6568971,0.6663557,0.71124053,57388950.0,139282
MSFT,2024-06-03,0.1844221,0.18758234,0.04437236,4.0,0.236232,0.19486886,0.19669457,0.2128145,18791582.0,188284
SLV,2024-06-03,0.35631487,0.40794915,0.12004127,2.0,0.39863,0.322422,0.3094613,0.30392098,28856870.0,206821
GOOGL,2024-06-03,0.22103833,0.15682508,0.06331733,4.0,0.261765,0.250131,0.23052128,0.254978,24569206.0,98799
HYG,2024-06-03,0.041292235,0.04470301,0.002645355,4.0,0.055108,0.051758,0.055214573,0.051928997,35280704.0,87290
SOFI,2024-06-03,0.37022167,0.31430563,0.2526691,4.0,0.459463,0.43938172,0.46907827,0.521392,34947600.0,150465
TQQQ,2024-06-03,0.41968063,0.3331743,0.2560346,4.0,0.569969,0.45945272,0.47005215,0.47382134,95108010.0,223133
EEM,2024-06-03,0.1170866,0.10738594,0.022072148,4.0,0.189512,0.14732842,0.142093,0.1429035,27368978.0,103526
GME,2024-06-03,4.294114,3.4311986,4.8336153,4.0,4.141631,2.5201073,2.2801874,2.1187654,68446060.0,844391
COIN,2024-06-03,0.6814556,0.7629306,0.524826,4.0,0.80128,0.70794356,0.7306452,0.757615,8858427.0,101586
RIVN,2024-06-03,0.7755478,0.698685,0.7054028,4.0,0.829469,0.79222256,0.77000153,0.8118545,41163852.0,109784
BABA,2024-06-03,0.42163432,0.4650499,0.113596044,4.0,0.355938,0.31502658,0.32326642,0.33734,22484034.0,152530
MSTR,2024-06-03,0.8404138,0.9612544,0.91118956,4.0,0.866616,0.89676255,0.9465707,0.9949645,12923000.0,28291
MU,2024-06-03,0.43152618,0.33657673,0.29810396,4.0,0.435339,0.5348904,0.47708914,0.4665105,15364337.0,104446
PFE,2024-06-03,0.20926148,0.25619426,0.06361177,4.0,0.257852,0.24866942,0.22902429,0.239823,44300376.0,132549
SOXL,2024-06-03,0.7713411,0.6102167,0.66186863,4.0,0.96001,0.7942747,0.79893684,0.80701196,50726012.0,116661
BAC,2024-06-03,0.19959803,0.19541492,0.058687832,4.0,0.262952,0.22620872,0.23285915,0.2342645,34017690.0,131565
GLD,2024-06-03,0.13337399,0.16495487,0.02415481,2.0,0.162099,0.13621715,0.13821828,0.13687,6238321.0,118500
AMC,2024-06-03,3.8178601,2.6221964,3.258586,4.0,2.694189,1.9421791,1.859658,1.8052387,118594930.0,666216
HOOD,2024-06-03,0.75140846,0.70482534,0.47727886,4.0,0.756023,0.65074384,0.6505171,0.6740985,25207808.0,225706
EWZ,2024-06-03,0.2181451,0.1434002,0.06991867,4.0,0.262106,0.22772342,0.23313199,0.215343,20191928.0,79628
XLF,2024-06-03,0.10051319,0.1306473,0.024381775,4.0,0.150681,0.13776514,0.14185742,0.143092,36661270.0,57199
NIO,2024-06-03,0.7509125,0.70679724,0.8965714,4.0,1.489032,0.85858184,0.8390142,0.83312,58153750.0,177670
C,2024-06-03,0.18483628,0.18513407,0.067999005,4.0,0.267917,0.24452801,0.24341229,0.240758,10883372.0,94445
GDX,2024-06-03,0.26463783,0.29793674,0.10456909,4.0,0.340673,0.3133396,0.302437,0.30354452,21882952.0,72991
TSM,2024-06-03,0.28278962,0.33180296,0.1152969,4.0,0.386844,0.30985686,0.35303617,0.3536055,12499420.0,131618
GOOG,2024-06-03,0.21598382,0.15587372,0.062215287,4.0,0.270575,0.24111386,0.23222815,0.2472915,17773650.0,73064
BA,2024-06-03,0.29123205,0.38737231,0.094468296,4.0,0.365749,0.28981072,0.29544556,0.30747998,6221735.0,120306
BITO,2024-06-03,0.39394063,0.46863782,0.46972048,4.0,0.483808,0.5721726,0.60004056,0.6159179,20135454.0,105177
