ticker,trade_date,rvol30_yz,rvol30_cc,ivar30,dte0,atm_iv0,atm_iv30,atm_iv45,atm_iv60,avg_underlying_volume,daily_option_volume
SPY,2025-06-02,0.19951986,0.16795029,0.034145378,0.0,0.15344,0.15116167,0.151217,0.157394,67090410.0,7071936
QQQ,2025-06-02,0.24282749,0.1924942,0.04928172,0.0,0.153429,0.18859366,0.18990071,0.2063212,47551476.0,3225566
SPX,2025-06-02,0.17748122,0.16479042,0.034480575,0.0,0.137029,0.14688,0.15427485,0.1538548,0.0,2879273
NVDA,2025-06-02,0.45335245,0.3717345,0.16382273,4.0,0.384564,0.3663808,0.35756958,0.3762745,224823570.0,2032471
TSLA,2025-06-02,0.5530357,0.491458,0.46793678,4.0,0.61586,0.605416,0.6084327,0.62245405,103729310.0,1560291
IWM,2025-06-02,0.24809891,0.2233345,0.0594155,0.0,0.195541,0.212593,0.21132371,0.21455249,28684356.0,1063198
AAPL,2025-06-02,0.39558786,0.3331082,0.10078223,4.0,0.307057,0.27572417,0.27524287,0.2881195,56043388.0,541861
PLTR,2025-06-02,0.6393574,0.72343206,0.3762508,4.0,0.638679,0.5624282,0.5764111,0.6349695,97993280.0,817139
VIX,2025-06-02,1.2929988,1.0566108,0.9115097,1.0,0.719373,0.826297,0.800915,0.77966046,0.0,453239
AMD,2025-06-02,0.5186403,0.38267797,0.2038557,4.0,0.439261,0.40720567,0.39143085,0.421891,43564590.0,348634
AMZN,2025-06-02,0.43586314,0.3354234,0.095516056,4.0,0.318346,0.275298,0.28917158,0.3052125,42486216.0,377379
IBIT,2025-06-02,0.34259608,0.31706893,0.24496585,4.0,0.389208,0.40144166,0.42352158,0.4180639,46255060.0,258007
MSTR,2025-06-02,0.5481842,0.4905059,0.4577421,4.0,0.541492,0.55821466,0.5978258,0.6237935,13950010.0,315945
SLV,2025-06-02,0.21509919,0.28492847,0.10274235,0.0,0.207526,0.28821033,0.2815707,0.279407,14416990.0,671984
INTC,2025-06-02,0.37152362,0.36921078,0.2060186,4.0,0.477304,0.42234552,0.43753743,0.4641105,66340572.0,207742
TLT,2025-06-02,0.13639723,0.1251632,0.03173211,0.0,0.138552,0.159978,0.16439985,0.16510534,42222656.0,616780
GLD,2025-06-02,0.25073233,0.2763984,0.042111047,0.0,0.161476,0.18631999,0.17853557,0.1819495,11136867.0,343499
META,2025-06-02,0.37775838,0.36514208,0.10088324,4.0,0.32156,0.2814185,0.30263072,0.33008,13225399.0,492775
HYG,2025-06-02,0.05579456,0.05143309,0.006518314,4.0,0.063414,0.070414335,0.065196715,0.063710496,39682356.0,165087
GOOGL,2025-06-02,0.39610994,0.38275215,0.1029229,4.0,0.29862,0.27575383,0.259141,0.2983355,45421056.0,281276
SMCI,2025-06-02,0.9595662,0.85494906,0.5376814,4.0,0.729754,0.6778595,0.7004457,0.726895,54687300.0,193551
SOFI,2025-06-02,0.5209592,0.39712986,0.2857971,4.0,0.498996,0.5070467,0.5056784,0.5610155,57082136.0,241863
HOOD,2025-06-02,0.66320384,0.50141263,0.48024344,4.0,0.742386,0.6608688,0.6392463,0.6684425,36110452.0,292641
MARA,2025-06-02,0.78391665,0.84853506,0.61298513,4.0,0.694108,0.6777833,0.71363956,0.7316509,47856756.0,149248
