ticker,trade_date,rvol30_yz,rvol30_cc,ivar30,dte0,atm_iv0,atm_iv30,atm_iv45,atm_iv60,avg_underlying_volume,daily_option_volume
SPY,2020-03-02,0.27300507,0.2950633,0.1069838,0.0,0.489289,0.276671,0.27809876,0.265015,127656350.0,5481489
AAPL,2020-03-02,0.46457708,0.5183307,0.21002378,4.0,0.520682,0.39475086,0.35105586,0.3501225,175392140.0,965973
QQQ,2020-03-02,0.30305377,0.35463697,0.13030113,4.0,0.480719,0.32191935,0.306302,0.29345602,55326396.0,1053321
SPX,2020-03-02,0.22253746,0.29908827,0.10661007,0.0,0.36121505,0.28324625,0.27196884,0.26379845,0.0,1352140
TSLA,2020-03-02,1.2228663,1.3118365,0.82034147,4.0,0.897614,0.86589855,0.816098,0.81526446,363869820.0,401531
IWM,2020-03-02,0.28465998,0.2784565,0.11994199,4.0,0.469672,0.31086466,0.28655285,0.273355,26450252.0,318418
VIX,2020-03-02,1.9396378,2.1876228,1.2633854,2.0,2.592159,1.121441,0.9459648,0.86103135,0.0,1034184
NIO,2020-03-02,1.4734354,0.92879736,1.620504,4.0,1.122026,1.2388508,1.18509,1.1739645,74688510.0,83439
AMD,2020-03-02,0.7054502,0.6238351,0.6169201,4.0,0.966214,0.710209,0.6628795,0.665222,68916010.0,277399
MSFT,2020-03-02,0.46174034,0.46792942,0.1942235,4.0,0.526719,0.39459273,0.35321873,0.350726,49827110.0,363890
SLV,2020-03-02,0.24359846,0.29485282,0.05671303,4.0,0.347064,0.21923067,0.22259137,0.217658,20135724.0,199138
EEM,2020-03-02,0.28999376,0.24959113,0.11344281,4.0,0.463561,0.29943368,0.27875376,0.2629885,97663144.0,533839
BAC,2020-03-02,0.34208786,0.3700669,0.22045197,4.0,0.570895,0.40392342,0.3895315,0.366175,70387100.0,356423
BABA,2020-03-02,0.40060115,0.31760955,0.1241732,4.0,0.43232,0.33520085,0.3230764,0.325302,18507732.0,139655
GLD,2020-03-02,0.16858166,0.18183576,0.037574988,4.0,0.225049,0.16912633,0.15893613,0.15536201,13617281.0,256795
HYG,2020-03-02,0.088463075,0.08025098,0.026747918,4.0,0.198301,0.1285663,0.11133525,0.1056575,50978536.0,419745
AMZN,2020-03-02,0.48505908,0.41090253,0.16706423,4.0,0.439411,0.34791598,0.33689436,0.33373952,109413050.0,142645
