ticker,trade_date,rvol30_yz,rvol30_cc,ivar30,dte0,atm_iv0,atm_iv30,atm_iv45,atm_iv60,avg_underlying_volume,daily_option_volume
SPY,2024-02-01,0.09847155,0.11681451,0.019091971,0.0,0.301268,0.112665996,0.11321786,0.116721906,81207760.0,8409931
QQQ,2024-02-01,0.14345182,0.15423666,0.032438513,0.0,0.584248,0.15736243,0.16026957,0.16885391,46509216.0,3049142
SPX,2024-02-01,0.09532032,0.114800125,0.019724635,0.0,0.097115,0.11142466,0.10981034,0.118331365,0.0,2880216
NVDA,2024-02-01,0.34503338,0.3034879,0.22838226,1.0,0.400078,0.45453444,0.42123514,0.41588086,460468580.0,982066
TSLA,2024-02-01,0.5341857,0.5153842,0.18221886,1.0,0.497138,0.4011504,0.39986587,0.4044837,110237680.0,1808870
IWM,2024-02-01,0.21693045,0.20078395,0.055712685,1.0,0.339955,0.20837729,0.20574628,0.20564038,42825680.0,1243102
AAPL,2024-02-01,0.1988683,0.21118197,0.069852255,1.0,0.817692,0.23287015,0.23679657,0.23210979,56234996.0,864112
VIX,2024-02-01,0.83919525,0.7068683,0.7262038,6.0,0.818345,0.726998,0.725706,0.7085683,0.0,435262
AMD,2024-02-01,0.53637725,0.51044226,0.19078673,1.0,0.487208,0.40565616,0.41397527,0.41188136,93992020.0,793647
AMZN,2024-02-01,0.23426655,0.23050366,0.15173097,1.0,1.523976,0.36967757,0.32379472,0.3177472,46441550.0,1004117
PLTR,2024-02-01,0.47070116,0.40436003,0.5738202,1.0,0.589697,0.7197494,0.64838356,0.62680215,41657676.0,138954
TLT,2024-02-01,0.14747204,0.15148693,0.030278122,1.0,0.229129,0.15684444,0.15960385,0.15091981,56842576.0,725733
META,2024-02-01,0.26043734,0.22101547,0.16455717,1.0,1.460026,0.37955943,0.35499057,0.3394545,17149946.0,404886
MARA,2024-02-01,1.4702222,1.1088314,1.2660463,1.0,1.162053,1.0753577,1.0973866,1.1334215,94559416.0,369928
INTC,2024-02-01,0.54378504,0.49873614,0.11763823,1.0,0.352693,0.3214233,0.32225385,0.31438565,48053188.0,132282
SMCI,2024-02-01,1.0444925,1.1511922,0.49430427,1.0,0.983628,0.68672156,0.65698713,0.6599293,82318710.0,289722
MSFT,2024-02-01,0.19674884,0.1668453,0.04292204,1.0,0.255372,0.1787257,0.195978,0.19970301,25802350.0,534156
SLV,2024-02-01,0.26091623,0.2013823,0.05908175,1.0,0.328941,0.230898,0.22600771,0.231987,16345936.0,150597
GOOGL,2024-02-01,0.27745208,0.33466667,0.05912686,1.0,0.348671,0.22132757,0.23232529,0.22615957,28721350.0,347578
HYG,2024-02-01,0.056240384,0.055307165,0.0057285205,1.0,0.105966,0.072788425,0.06809643,0.06977321,41328484.0,267345
SOFI,2024-02-01,0.8808021,0.9915449,0.4256884,1.0,0.673326,0.60096455,0.5980554,0.6041247,65842228.0,307201
TQQQ,2024-02-01,0.42815855,0.4571687,0.2780879,1.0,0.765429,0.4748747,0.48550558,0.48335525,157451760.0,212783
EEM,2024-02-01,0.17240496,0.14760767,0.025662709,1.0,0.225659,0.15560028,0.16098085,0.15902509,29784496.0,84888
GME,2024-02-01,0.4326142,0.43383646,0.3995467,1.0,0.647679,0.5638292,0.64049155,0.71012086,2904546.0,25388
COIN,2024-02-01,0.86211175,0.58792967,0.61324906,1.0,0.718947,0.73251015,0.7400209,0.74836475,14084280.0,147792
RIVN,2024-02-01,0.6343954,0.48329812,0.7454103,1.0,0.772461,0.82245195,0.794321,0.7857377,30507116.0,88144
BABA,2024-02-01,0.38785702,0.36694926,0.1885717,1.0,0.402597,0.41389441,0.404321,0.4003449,24248900.0,140723
MSTR,2024-02-01,0.74620795,0.67310685,0.48289678,1.0,0.696575,0.6449432,0.6586506,0.6704673,13917000.0,16740
MU,2024-02-01,0.30750984,0.2704782,0.10953269,1.0,0.352123,0.309986,0.31779873,0.32701087,14074505.0,36581
PFE,2024-02-01,0.23987755,0.16224003,0.06444601,1.0,0.282834,0.23686329,0.24303585,0.24485014,53065684.0,166801
SOXL,2024-02-01,0.8847754,0.80054957,0.6463192,1.0,1.002224,0.7633576,0.763745,0.77120554,73426900.0,99808
BAC,2024-02-01,0.2572383,0.22931594,0.07116443,1.0,0.331345,0.24356486,0.25150973,0.2917665,47692330.0,500510
GLD,2024-02-01,0.124201335,0.100382276,0.018105842,1.0,0.178602,0.110655285,0.11413029,0.12208382,6121425.0,163084
AMC,2024-02-01,0.6754859,0.61887646,1.2569166,1.0,0.830315,1.0248392,1.066115,1.0617605,14894384.0,48513
HOOD,2024-02-01,0.48378986,0.43009326,0.49639502,1.0,0.599191,0.63528216,0.5935963,0.5950875,9142991.0,25945
EWZ,2024-02-01,0.19701326,0.17108378,0.061616365,1.0,0.345219,0.22429572,0.24142028,0.24022318,24457234.0,40585
XLF,2024-02-01,0.123764336,0.10462562,0.026918624,1.0,0.186355,0.14231314,0.14875372,0.14111482,47265920.0,329108
NIO,2024-02-01,0.742164,0.45241246,0.7551704,1.0,0.884285,0.7881217,0.77761203,0.78968126,64095716.0,130834
C,2024-02-01,0.2840415,0.25398695,0.06902404,1.0,0.282664,0.23461701,0.24795872,0.26153943,22476340.0,392785
GDX,2024-02-01,0.30598244,0.31300667,0.09596372,1.0,0.445336,0.2825354,0.29404342,0.29320595,22666340.0,212554
TSM,2024-02-01,0.39159143,0.37294233,0.0774366,1.0,0.322373,0.24745972,0.26060817,0.26528135,15018704.0,67431
GOOG,2024-02-01,0.26954487,0.32749456,0.059145562,1.0,0.354342,0.22664629,0.21064143,0.20326857,20833438.0,133174
BA,2024-02-01,0.47658452,0.55389625,0.09355789,1.0,0.328373,0.27551484,0.28251088,0.2796205,15373731.0,230294
BITO,2024-02-01,0.55792874,0.51184213,0.3700281,1.0,0.49621,0.63218725,0.5448891,0.48550487,84114360.0,39048
KWEB,2024-02-01,0.4017505,0.32950544,0.14372247,1.0,0.479569,0.3637347,0.38135916,0.37641093,28969202.0,58370
AVGO,2024-02-01,0.28646463,0.32354745,0.094150074,1.0,0.370287,0.29041502,0.327568,0.32221907,27843854.0,36453
RIOT,2024-02-01,1.0771599,0.9378451,1.0073253,1.0,1.095966,0.9386683,0.9441763,0.9458995,28761094.0,87405
AAL,2024-02-01,0.47908723,0.6631529,0.14325023,1.0,0.463845,0.35622388,0.37165415,0.37156183,44866092.0,170565
NFLX,2024-02-01,0.4513504,0.40181437,0.07773251,1.0,0.289195,0.25448957,0.26022014,0.2859248,68592810.0,126123
ARM,2024-02-01,0.5170455,0.49674806,0.4072408,1.0,0.632725,0.6085833,0.627334,0.6111408,6705754.5,28402
PYPL,2024-02-01,0.45219862,0.46689627,0.23573498,1.0,0.428755,0.46086457,0.4239846,0.40990242,21052714.0,112218
UBER,2024-02-01,0.2746114,0.2662414,0.22824886,1.0,0.338896,0.45464814,0.41491556,0.39502412,20453470.0,51650
XLE,2024-02-01,0.20287777,0.197567,0.04809937,1.0,0.301986,0.20200972,0.20882301,0.21478127,39180468.0,102662
JPM,2024-02-01,0.21761037,0.1363977,0.036257014,1.0,0.226898,0.16414815,0.16797243,0.19049671,11486838.0,81378
DIS,2024-02-01,0.20820366,0.23851052,0.12373612,1.0,0.278955,0.3264733,0.307585,0.29268786,12188115.0,75467
SMH,2024-02-01,0.27650675,0.25576004,0.07606198,1.0,0.303684,0.25520685,0.26185802,0.26109836,8628574.0,43804
XOM,2024-02-01,0.21081346,0.20184807,0.064293765,1.0,0.592525,0.24482843,0.24606372,0.24529693,20877172.0,93224
KRE,2024-02-01,0.3103493,0.3207699,0.12794541,1.0,0.499791,0.32825586,0.33219028,0.33066216,17166414.0,557968
NKE,2024-02-01,0.21373053,0.2362918,0.060228076,1.0,0.289862,0.22110786,0.252283,0.28722835,9258436.0,45843
SBUX,2024-02-01,0.23591316,0.13931829,0.03801851,1.0,0.236058,0.17913172,0.18161029,0.18340458,10294825.0,103554
SNAP,2024-02-01,0.46546775,0.43723044,0.97130257,1.0,1.243356,0.94188005,0.80559516,0.75031734,21774772.0,59731
WMT,2024-02-01,0.122528285,0.13293196,0.054084115,1.0,0.183651,0.194282,0.17645371,0.1719105,18611492.0,62062
CLSK,2024-02-01,1.3701184,0.85428876,1.7768925,1.0,1.460624,1.2801138,1.2612739,1.220379,23567174.0,30427
SNOW,2024-02-01,0.37904653,0.38969237,0.33912927,1.0,0.770471,0.5525433,0.50262916,0.48748305,4990306.5,48932
CVNA,2024-02-01,0.76310265,0.6518941,1.2070863,1.0,0.992136,1.1189342,1.0433018,0.995329,5395958.5,44992
PDD,2024-02-01,0.45798537,0.39681467,0.15459354,1.0,0.506896,0.3719587,0.457128,0.47474015,7912980.0,29157
JD,2024-02-01,0.5233456,0.41435766,0.28946376,1.0,0.630873,0.52655,0.5761866,0.5675178,17042208.0,35952
SOUN,2024-02-01,0.62789243,0.71615785,1.2570578,1.0,0.320635,0.9823049,0.9895013,0.9722056,7549984.0,767
CCL,2024-02-01,0.4471664,0.4202616,0.22988732,1.0,0.580261,0.4491933,0.4631707,0.47449216,32912660.0,84702
XBI,2024-02-01,0.30698305,0.28925273,0.10195667,1.0,0.404014,0.3068666,0.3133667,0.30735743,11985885.0,37154
EFA,2024-02-01,0.13523914,0.11325723,0.018005645,1.0,0.175331,0.12562515,0.12526914,0.12996872,16747672.0,26176
LCID,2024-02-01,1.0382667,1.101482,2.0897415,1.0,1.452175,1.2667744,1.2649285,1.2477034,5176345.5,88508
DELL,2024-02-01,0.31136245,0.3646853,0.18935934,1.0,0.339734,0.42040113,0.37777343,0.36164486,4166029.0,5966
ET,2024-02-01,0.15157078,0.13046446,0.031552628,1.0,0.251294,0.16240229,0.16308257,0.16438043,16444670.0,32808
AFRM,2024-02-01,0.7431066,0.5772989,0.9906681,1.0,0.940118,1.0244398,0.93806475,0.88668543,12737842.0,76747
WFC,2024-02-01,0.22766586,0.2470795,0.074607395,1.0,0.347443,0.23548228,0.29110956,0.3424903,20119160.0,135051
OXY,2024-02-01,0.21521898,0.19724834,0.08811136,1.0,0.321803,0.2763863,0.28855827,0.28035936,9668715.0,52243
