ticker,trade_date,rvol30_yz,rvol30_cc,ivar30,dte0,atm_iv0,atm_iv30,atm_iv45,atm_iv60,avg_underlying_volume,daily_option_volume
SPY,2022-05-02,0.19604954,0.24749255,0.099534556,0.0,0.480639,0.272161,0.2677036,0.26033947,100829580.0,8240027
QQQ,2022-05-02,0.26362818,0.34487858,0.13949099,0.0,0.545721,0.344681,0.33715984,0.33442545,78891380.0,2997262
SPX,2022-05-02,0.18113033,0.24306777,0.10466398,0.0,0.399546,0.27200234,0.26620656,0.2677086,0.0,2528652
TSLA,2022-05-02,0.71126395,0.6627292,0.556276,4.0,0.808094,0.6766823,0.673245,0.6607685,76041930.0,843699
AAPL,2022-05-02,0.29692262,0.33258408,0.15098183,4.0,0.494135,0.36436114,0.357229,0.3473165,88042790.0,1316654
AMZN,2022-05-02,0.5311059,0.64658695,0.22209996,4.0,0.604909,0.43192515,0.42155185,0.40838552,76852570.0,272483
IWM,2022-05-02,0.24518937,0.25360644,0.13381645,0.0,0.5048,0.317504,0.32442644,0.31944868,32156436.0,803813
AMD,2022-05-02,0.50064355,0.5425957,0.49691927,4.0,1.191212,0.67773914,0.65172833,0.613986,86501160.0,410431
NVDA,2022-05-02,0.6110629,0.6526666,0.5770168,4.0,0.914901,0.74925625,0.6893396,0.6552185,557527040.0,420421
HYG,2022-05-02,0.08180202,0.102983445,0.03038632,4.0,0.200485,0.154022,0.14482714,0.140546,46262500.0,584782
VIX,2022-05-02,1.4147688,1.4994333,1.6940452,2.0,1.830906,1.298032,1.080476,1.0156028,0.0,641292
TQQQ,2022-05-02,0.79812837,1.0316323,1.1454448,4.0,1.449081,1.0311081,0.9919737,0.9799706,251127490.0,264379
EEM,2022-05-02,0.19475162,0.19128226,0.09006104,4.0,0.361433,0.2592537,0.27002957,0.275931,53856612.0,235715
AMC,2022-05-02,0.85159224,0.73099893,1.6495404,4.0,1.174224,1.1813383,1.1519848,1.1380684,3495640.5,182765
BABA,2022-05-02,0.73327094,0.57102716,0.62161565,4.0,0.881453,0.6949644,0.664356,0.6378165,28379906.0,172152
MSFT,2022-05-02,0.3406811,0.4075298,0.1534798,4.0,0.448824,0.33941856,0.33466044,0.331741,32539234.0,244436
NIO,2022-05-02,0.9181586,0.70979404,1.0512193,4.0,1.039844,0.9313457,0.9223407,0.92044985,63514396.0,150192
SLV,2022-05-02,0.2575907,0.2013902,0.11252322,4.0,0.392558,0.29261014,0.28446713,0.29924527,35247030.0,175663
BAC,2022-05-02,0.34001526,0.27687532,0.16590291,4.0,0.472604,0.3954683,0.3709,0.3631525,56600852.0,183371
XLE,2022-05-02,0.3509006,0.31353274,0.17396592,4.0,0.484182,0.3994184,0.38433644,0.37668747,75616616.0,114202
XLF,2022-05-02,0.21399443,0.20749383,0.1062438,4.0,0.381882,0.28889215,0.29434255,0.29912853,72857160.0,320983
GOOGL,2022-05-02,0.33285385,0.39611945,0.16120699,4.0,0.465027,0.37291315,0.35739702,0.354819,38224452.0,54001
PBR,2022-05-02,0.37772647,0.37110388,0.5020041,4.0,0.68926,0.6198706,0.571535,0.501613,45470460.0,155719
SNAP,2022-05-02,0.7427488,0.6349713,0.67245436,4.0,1.015439,0.77231485,0.74790084,0.718693,32081952.0,129329
NFLX,2022-05-02,1.3863543,1.5516895,0.4177432,4.0,0.768436,0.575871,0.57821375,0.5603765,199011090.0,154919
TLT,2022-05-02,0.19042072,0.16904749,0.060613632,4.0,0.305624,0.24018544,0.23361486,0.22854051,27334182.0,204835
EFA,2022-05-02,0.15802449,0.16522825,0.06941785,4.0,0.298069,0.23891714,0.2504174,0.23308867,34403150.0,208991
EWZ,2022-05-02,0.31765932,0.32486057,0.18422906,4.0,0.548244,0.40120757,0.42607558,0.4073216,40210580.0,332523
GLD,2022-05-02,0.14100064,0.13021737,0.038024385,4.0,0.232431,0.16547558,0.17203285,0.17518632,9982583.0,321401
XOM,2022-05-02,0.35648334,0.29883134,0.16715409,4.0,0.428504,0.37027442,0.35145414,0.3456875,29421626.0,102839
ARKK,2022-05-02,0.6021104,0.60989183,0.5668779,4.0,0.98462,0.73162645,0.7130951,0.68466747,23790662.0,194104
INTC,2022-05-02,0.31435117,0.4069468,0.15187803,4.0,0.4597,0.34146413,0.3658133,0.3480395,34901316.0,231987
AAL,2022-05-02,0.58723843,0.55104625,0.5312437,4.0,0.725858,0.6086036,0.6264507,0.62530786,38184584.0,122074
OXY,2022-05-02,0.58522993,0.5438677,0.5518591,4.0,0.788179,0.70539385,0.6871153,0.6743285,27162624.0,103594
SOFI,2022-05-02,0.74356323,0.6157949,1.1048611,4.0,1.104663,1.0252701,0.9545381,0.937571,47650604.0,99138
T,2022-05-02,0.29807612,0.364968,0.10086939,4.0,0.336864,0.2863516,0.2946123,0.289205,83725064.0,110711
PLTR,2022-05-02,0.5855249,0.6372305,0.8728688,4.0,1.038798,0.8828592,0.8121067,0.7828095,32644714.0,140465
UBER,2022-05-02,0.5104981,0.55230814,0.6465416,4.0,1.464441,0.772577,0.71148914,0.6767925,25871640.0,340832
GOOG,2022-05-02,0.3334363,0.3925229,0.1612224,4.0,0.464486,0.37087557,0.35477784,0.35296452,28555620.0,35999
CCL,2022-05-02,0.52789396,0.48997638,0.47810018,4.0,0.854212,0.6569893,0.63187987,0.63085103,32155956.0,61878
KWEB,2022-05-02,0.6856403,0.62582934,0.5191141,4.0,0.92904,0.71389014,0.65499854,0.6441238,23049878.0,76908
DIS,2022-05-02,0.32461727,0.33191627,0.2395254,4.0,0.465554,0.45599186,0.41625658,0.3960805,14074329.0,107370
LCID,2022-05-02,0.68129295,0.64795667,1.1112591,4.0,1.589972,0.9918033,0.9434473,0.92973113,2146650.0,141931
C,2022-05-02,0.3236903,0.24723445,0.19464785,4.0,0.48358,0.38152915,0.38120028,0.382902,28018574.0,244323
