ticker,trade_date,rvol30_yz,rvol30_cc,ivar30,dte0,atm_iv0,atm_iv30,atm_iv45,atm_iv60,avg_underlying_volume,daily_option_volume
SPY,2024-04-01,0.1035423,0.095420055,0.017359614,0.0,0.12729,0.10879433,0.11436043,0.12308,74606160.0,6233079
QQQ,2024-04-01,0.15108535,0.14880899,0.032810044,0.0,0.12465,0.16098814,0.16641429,0.1679968,45416580.0,3163797
SPX,2024-04-01,0.093843296,0.09681723,0.018337913,0.0,0.091727,0.109068,0.116676286,0.119844,0.0,2413779
NVDA,2024-04-01,0.531,0.46683735,0.22412835,4.0,0.430125,0.4518163,0.44613156,0.47879338,600576000.0,1096811
TSLA,2024-04-01,0.51381356,0.47504175,0.36943784,4.0,0.726931,0.57349515,0.5308854,0.5195356,93950840.0,1211995
IWM,2024-04-01,0.16524902,0.1603361,0.045560375,0.0,0.179434,0.18718028,0.188513,0.1856046,34488460.0,1019744
AAPL,2024-04-01,0.24683328,0.24730052,0.07599643,4.0,0.218546,0.22728328,0.23937601,0.2388134,71023880.0,605504
VIX,2024-04-01,0.77674043,0.59070927,0.5978157,2.0,0.686915,0.658157,0.6657884,0.665191,0.0,333746
AMD,2024-04-01,0.5880931,0.4036447,0.30361995,4.0,0.449416,0.5080203,0.5162406,0.5042308,76250020.0,663189
AMZN,2024-04-01,0.21006049,0.19017817,0.14442351,4.0,0.243616,0.35746643,0.32510272,0.3155832,34755332.0,370171
PLTR,2024-04-01,0.58444774,0.5058217,0.3925398,4.0,0.500176,0.5652983,0.6623408,0.62874895,61811380.0,352896
TLT,2024-04-01,0.11701024,0.123776704,0.020055586,2.0,0.153125,0.130053,0.12617613,0.1301052,38607524.0,310119
META,2024-04-01,0.3159747,0.30998698,0.25871038,4.0,0.274704,0.4740023,0.43612614,0.40959162,13817588.0,205431
MARA,2024-04-01,1.2794869,1.0779146,1.4260781,4.0,1.084995,1.1979241,1.2436407,1.2554892,66318536.0,184710
INTC,2024-04-01,0.40527865,0.4282746,0.23528644,4.0,0.462208,0.46578142,0.42671373,0.40941942,47202496.0,175120
SMCI,2024-04-01,1.1912385,0.9550494,0.91053957,4.0,0.793723,0.9215573,0.93840414,0.90946656,90645560.0,115724
MSFT,2024-04-01,0.19387837,0.2109719,0.07341837,4.0,0.192676,0.25067258,0.23097444,0.2262588,21359116.0,203389
SLV,2024-04-01,0.18873008,0.23708346,0.083246104,2.0,0.310793,0.263085,0.2537543,0.253573,21331446.0,277474
GOOGL,2024-04-01,0.30116478,0.26704806,0.11902248,4.0,0.233896,0.32180044,0.3083797,0.3011044,33799296.0,318221
HYG,2024-04-01,0.042202257,0.040627707,0.0089323465,4.0,0.06168,0.089238144,0.075452715,0.0609324,39039988.0,344023
SOFI,2024-04-01,0.5523316,0.69974077,0.5819571,4.0,0.575293,0.65907913,0.701079,0.6759964,57629150.0,140827
TQQQ,2024-04-01,0.4421859,0.4462367,0.2891864,4.0,0.468745,0.4879753,0.495121,0.4931972,143642300.0,192817
EEM,2024-04-01,0.1071879,0.104087956,0.020316603,4.0,0.147122,0.14284185,0.14437942,0.14395,29783628.0,461975
