ticker,trade_date,rvol30_yz,rvol30_cc,ivar30,dte0,atm_iv0,atm_iv30,atm_iv45,atm_iv60,avg_underlying_volume,daily_option_volume
SPY,2024-12-02,0.124591604,0.11528566,0.017886547,0.0,0.097796,0.101236,0.113599144,0.115858,44997044.0,6142850
QQQ,2024-12-02,0.149996,0.1600032,0.028927667,0.0,0.108736,0.13713433,0.14123471,0.161095,28421130.0,3890407
SPX,2024-12-02,0.11678569,0.11733382,0.018168569,0.0,0.073483,0.096645996,0.1057925,0.109275,0.0,2419979
NVDA,2024-12-02,0.3855836,0.37771732,0.1566674,4.0,0.383342,0.35925984,0.39236844,0.4024966,222445090.0,2297515
TSLA,2024-12-02,0.7474359,0.7691078,0.34443253,4.0,0.590165,0.52377385,0.5569394,0.557182,103015150.0,1684962
IWM,2024-12-02,0.2590287,0.25318247,0.05709722,0.0,0.147727,0.199112,0.19579186,0.1961782,29535526.0,963229
AAPL,2024-12-02,0.18764696,0.14865379,0.03698383,4.0,0.193301,0.17173444,0.17480986,0.1871556,44965950.0,829159
VIX,2024-12-02,1.392323,1.103786,0.8241384,2.0,0.749565,0.7668696,0.7312842,0.7198596,0.0,535254
AMD,2024-12-02,0.33196896,0.32088557,0.14746411,4.0,0.376182,0.3601763,0.36950043,0.3878946,30633918.0,481899
AMZN,2024-12-02,0.34173644,0.35642835,0.071161166,4.0,0.307978,0.22715528,0.23631558,0.2561918,44896788.0,548915
PLTR,2024-12-02,0.782893,0.9563414,0.27348366,4.0,0.500932,0.48845628,0.49142373,0.53522956,83075340.0,331421
TLT,2024-12-02,0.20575301,0.1870296,0.019025236,0.0,0.152076,0.12541367,0.13286471,0.136345,49655652.0,514935
META,2024-12-02,0.26745737,0.25737074,0.07770325,4.0,0.301579,0.25535986,0.26360172,0.2991668,11967848.0,396051
MARA,2024-12-02,1.4406246,1.6095452,1.5223994,4.0,1.483592,1.2868863,1.2906393,1.2927601,85158810.0,597222
INTC,2024-12-02,0.511923,0.5373613,0.21812956,4.0,0.590523,0.44803,0.45057672,0.4693796,75514960.0,661496
SMCI,2024-12-02,1.8962172,2.0525093,1.6373787,4.0,1.691344,1.1920888,1.1661031,1.1516428,111087480.0,1657625
MSFT,2024-12-02,0.19905178,0.18950997,0.03583723,4.0,0.197207,0.16450343,0.174787,0.1893098,22217484.0,356187
SLV,2024-12-02,0.2949215,0.26186645,0.073797025,0.0,0.372097,0.25423065,0.2630937,0.2619634,16899896.0,153332
GOOGL,2024-12-02,0.24679434,0.3058106,0.053495545,4.0,0.22342,0.21456872,0.204932,0.2217868,26504044.0,193705
HYG,2024-12-02,0.035979647,0.033066086,0.003642135,4.0,0.042232,0.04913571,0.041841716,0.0391098,35185964.0,253831
SOFI,2024-12-02,0.56757784,0.55473685,0.3888117,4.0,0.694833,0.597566,0.59431213,0.6273554,53024644.0,349733
TQQQ,2024-12-02,0.45264366,0.47964767,0.22920127,4.0,0.44913,0.42934102,0.44301015,0.45371214,84856830.0,226767
EEM,2024-12-02,0.16524407,0.16375612,0.02570096,4.0,0.145678,0.14286934,0.14605857,0.1483786,25440834.0,125514
GME,2024-12-02,0.74393797,0.59792787,1.2368072,4.0,0.897471,1.0265976,1.0566596,1.0493975,12856684.0,246379
COIN,2024-12-02,1.0877868,1.3482159,0.6978614,4.0,0.833262,0.72893715,0.73495233,0.7324906,18831996.0,137452
RIVN,2024-12-02,0.9018435,0.97871095,0.49828398,4.0,0.726318,0.64561915,0.68825656,0.69477755,50637916.0,192999
BABA,2024-12-02,0.36840343,0.36545724,0.12945443,4.0,0.372796,0.32975313,0.329293,0.340103,16186014.0,148204
MSTR,2024-12-02,1.5000011,1.4918787,2.181777,4.0,1.359955,1.3549305,1.3884622,1.386051,37435844.0,373774
MU,2024-12-02,0.39524427,0.4376129,0.29450586,4.0,0.47513,0.54102,0.5056464,0.48905239,16236404.0,109867
PFE,2024-12-02,0.22977585,0.27690464,0.06306595,4.0,0.225183,0.22583671,0.24724528,0.253374,55695404.0,112479
SOXL,2024-12-02,0.78515816,0.801673,0.71994233,4.0,0.891654,0.8681279,0.8272576,0.8478196,78900940.0,250031
BAC,2024-12-02,0.30668285,0.3140651,0.053349216,4.0,0.240567,0.21266057,0.236984,0.2363034,39793332.0,144945
GLD,2024-12-02,0.1915012,0.19337843,0.024492024,0.0,0.070105,0.143364,0.15205371,0.15094979,7360306.0,107562
AMC,2024-12-02,0.5919919,0.45731026,0.73600036,4.0,0.689149,0.7309947,0.7852541,0.81628865,14219694.0,167250
HOOD,2024-12-02,0.7921484,0.8249069,0.4327319,4.0,0.941889,0.6508527,0.63543856,0.65424097,24240138.0,156443
EWZ,2024-12-02,0.28139952,0.25608918,0.13001966,4.0,0.331636,0.34476802,0.29054815,0.2621389,25317246.0,196458
XLF,2024-12-02,0.20799154,0.23378325,0.030567413,4.0,0.151302,0.13065933,0.15238057,0.15208201,48195484.0,188919
