ticker,trade_date,rvol30_yz,rvol30_cc,ivar30,dte0,atm_iv0,atm_iv30,atm_iv45,atm_iv60,avg_underlying_volume,daily_option_volume
SPY,2020-06-01,0.27199024,0.21835056,0.074100755,0.0,0.253467,0.22432,0.23685972,0.23888661,101399880.0,3241243
AAPL,2020-06-01,0.31069976,0.19047832,0.090423614,4.0,0.271857,0.2534695,0.2557323,0.263637,141847380.0,345920
QQQ,2020-06-01,0.24725942,0.2019799,0.073778585,4.0,0.272373,0.2475425,0.24853486,0.25045818,43075496.0,593118
SPX,2020-06-01,0.2160902,0.22355409,0.07505004,0.0,0.1957317,0.22886461,0.23573394,0.23518865,0.0,628576
TSLA,2020-06-01,0.57949805,0.606432,0.27331573,4.0,0.683206,0.6305633,0.6473039,0.6594434,205665550.0,530682
IWM,2020-06-01,0.45120513,0.40711024,0.151378,4.0,0.451555,0.360509,0.35415816,0.3453628,40150636.0,291029
VIX,2020-06-01,1.4434636,1.1272548,1.2325314,1.0,1.103748,1.108248,1.0261816,0.9574813,0.0,180667
NIO,2020-06-01,0.8460782,0.9838011,1.2391244,4.0,1.206018,0.99881065,0.97933584,1.0148501,36786124.0,156630
AMD,2020-06-01,0.4919234,0.46331418,0.267416,4.0,0.537517,0.49480152,0.5016567,0.50785303,58581456.0,186420
MSFT,2020-06-01,0.29223055,0.20496143,0.081712626,4.0,0.283475,0.26231083,0.26861456,0.2743802,35557340.0,162920
SLV,2020-06-01,0.28600505,0.24886073,0.12120397,4.0,0.414321,0.34445852,0.34355414,0.35026082,30752828.0,275926
EEM,2020-06-01,0.2674233,0.26890892,0.0844671,4.0,0.300604,0.2601335,0.25499442,0.253313,53817540.0,191937
BAC,2020-06-01,0.5496439,0.6107325,0.25480416,4.0,0.515807,0.4686485,0.457096,0.4509968,82582440.0,184487
BABA,2020-06-01,0.44002217,0.40883547,0.112865016,4.0,0.342022,0.32796115,0.32907,0.333761,26087544.0,125204
GLD,2020-06-01,0.13450508,0.13356903,0.02945057,4.0,0.158793,0.16245449,0.15533757,0.16403079,11596605.0,132092
HYG,2020-06-01,0.119339466,0.115336254,0.025613591,4.0,0.134119,0.12496917,0.12583014,0.124401405,35510330.0,135267
AMZN,2020-06-01,0.3378488,0.3360981,0.075633705,4.0,0.260175,0.264609,0.26004043,0.2846658,81483900.0,121555
XLF,2020-06-01,0.3893681,0.41590047,0.15101768,4.0,0.398666,0.3541885,0.33857873,0.334468,76241590.0,125788
BA,2020-06-01,0.684889,0.6921823,0.4196889,4.0,0.655988,0.63259715,0.62060124,0.6242766,30443886.0,159074
AAL,2020-06-01,1.0825932,0.99955547,1.3918887,4.0,0.964599,1.1084863,1.0662532,1.1039354,67922984.0,106731
GE,2020-06-01,0.6867201,0.7546964,0.41195545,4.0,0.746822,0.6087675,0.5691433,0.5865224,25744136.0,136553
NVDA,2020-06-01,0.48620534,0.42756388,0.22404686,4.0,0.472666,0.44317734,0.44793928,0.4616946,618673500.0,69679
DIS,2020-06-01,0.48798925,0.46978894,0.13814442,4.0,0.378173,0.35005516,0.33967015,0.3490416,22721416.0,105199
SNAP,2020-06-01,0.49313188,0.50214046,0.27921122,4.0,0.568299,0.51952666,0.500651,0.5368778,24816496.0,220546
GDX,2020-06-01,0.42264068,0.40373063,0.1923404,4.0,0.42762,0.42247352,0.42188087,0.42698002,34136836.0,118802
UBER,2020-06-01,0.75068474,0.601794,0.3347871,4.0,0.627027,0.55229914,0.53852844,0.54747033,36078036.0,109836
NFLX,2020-06-01,0.3515897,0.28005025,0.15358177,4.0,0.408502,0.3794155,0.40218273,0.42036802,66116240.0,87077
INTC,2020-06-01,0.36517155,0.34043756,0.12892209,4.0,0.38907,0.3268398,0.3271383,0.3356984,22641726.0,45255
T,2020-06-01,0.28698373,0.34101433,0.107135884,4.0,0.307836,0.28515965,0.29335085,0.2931598,67361850.0,66711
USO,2020-06-01,0.6270735,0.58181167,0.3995819,4.0,0.729488,0.60076004,0.5620943,0.55006623,12935629.0,46512
ROKU,2020-06-01,0.70598954,0.7363861,0.4211388,4.0,0.661746,0.62988317,0.616073,0.65112036,11652652.0,105937
EFA,2020-06-01,0.24392197,0.24976277,0.062996954,4.0,0.239394,0.210348,0.20563757,0.20454,40333110.0,95820
EWZ,2020-06-01,0.57116884,0.53709817,0.2528134,4.0,0.495149,0.4622125,0.46162614,0.46167833,45658524.0,78352
WFC,2020-06-01,0.5784873,0.7090996,0.3072369,4.0,0.548899,0.5300943,0.53895986,0.5276566,59237784.0,97384
CCL,2020-06-01,1.1708738,1.0832145,1.0917131,4.0,1.04312,0.9438375,0.934287,0.93313116,54055210.0,99643
TLT,2020-06-01,0.14973985,0.158412,0.030119764,4.0,0.192902,0.16402,0.15816371,0.1579206,11600064.0,30271
ZM,2020-06-01,0.6084271,0.7188216,0.9178292,4.0,1.698237,0.94408065,0.8610668,0.8432472,9199486.0,218297
JPM,2020-06-01,0.46229717,0.50034475,0.20872109,4.0,0.405639,0.41569385,0.40530428,0.39908144,28481198.0,70503
MU,2020-06-01,0.56425303,0.61559814,0.33037314,4.0,0.550033,0.5438603,0.52383286,0.51890856,25151702.0,96547
WMT,2020-06-01,0.25267437,0.15300857,0.060184434,4.0,0.250671,0.21842517,0.211191,0.2200812,29882310.0,34146
XOM,2020-06-01,0.4744186,0.5334148,0.19561677,4.0,0.401785,0.39290535,0.3490983,0.36716762,30407330.0,66027
TQQQ,2020-06-01,0.7554722,0.6101425,0.65384096,4.0,0.795735,0.7316347,0.7126237,0.7170107,318661980.0,64344
XLE,2020-06-01,0.46912837,0.5215079,0.19703756,4.0,0.419548,0.394384,0.3788627,0.3796334,72289410.0,34545
