ticker,trade_date,rvol30_yz,rvol30_cc,ivar30,dte0,atm_iv0,atm_iv30,atm_iv45,atm_iv60,avg_underlying_volume,daily_option_volume
SPY,2021-08-02,0.12514992,0.11282196,0.035657696,0.0,0.145498,0.140747,0.15105115,0.15309526,72130640.0,3647262
AAPL,2021-08-02,0.24086079,0.22264381,0.065595254,4.0,0.223463,0.19827957,0.21939944,0.2272035,94206056.0,921618
QQQ,2021-08-02,0.14711964,0.108426206,0.04604752,0.0,0.154853,0.172058,0.17942914,0.1920474,39715730.0,954275
TSLA,2021-08-02,0.40071544,0.3464756,0.276668,4.0,0.485044,0.44542357,0.472388,0.479213,66210400.0,1480905
SPX,2021-08-02,0.0990905,0.117041685,0.036979586,0.0,0.102348,0.14298533,0.150794,0.15556353,0.0,1209379
IWM,2021-08-02,0.23802249,0.21883474,0.077685066,4.0,0.276842,0.23903228,0.24389972,0.23189573,32715710.0,404373
AMC,2021-08-02,1.3414627,1.2818594,2.728218,4.0,1.235477,1.4620881,1.4163212,1.431668,9906019.0,429802
AMD,2021-08-02,0.4486416,0.40163943,0.21677004,4.0,0.473394,0.4092957,0.39243656,0.3917365,56900064.0,1206954
PLTR,2021-08-02,0.40283188,0.40167496,0.34459376,4.0,0.4661,0.55589056,0.4802697,0.48488498,25919400.0,169316
VIX,2021-08-02,1.5010623,1.4068732,1.6710743,2.0,1.415048,1.270886,1.1696594,1.0814345,0.0,315159
NIO,2021-08-02,0.70943046,0.6469439,0.54743385,4.0,0.649204,0.6723967,0.64085585,0.64202404,61948788.0,502438
NVDA,2021-08-02,0.36051872,0.35481706,0.21112888,4.0,0.408015,0.40192714,0.3970407,0.387061,360864640.0,510096
AMZN,2021-08-02,0.34591168,0.36218467,0.06664442,4.0,0.212243,0.20863143,0.22626899,0.2320765,81001810.0,208745
SLV,2021-08-02,0.20029508,0.19876307,0.08681622,4.0,0.256372,0.24954872,0.2572403,0.24115153,20438842.0,91461
MSFT,2021-08-02,0.17612496,0.14248815,0.047594026,4.0,0.177446,0.17685743,0.16260327,0.17874649,25797566.0,149048
BABA,2021-08-02,0.44327262,0.44947377,0.20315985,4.0,0.483286,0.380712,0.34733385,0.3348485,22906664.0,329450
GME,2021-08-02,0.7608492,0.5667448,1.1015385,4.0,0.853377,0.920707,1.0642105,1.026227,10248914.0,72451
BAC,2021-08-02,0.32732287,0.27900663,0.08049776,4.0,0.284265,0.2681254,0.2663523,0.2689345,57628390.0,177950
XLF,2021-08-02,0.21000199,0.2233314,0.050274633,4.0,0.220278,0.19642542,0.19421543,0.19310887,56332844.0,161191
BA,2021-08-02,0.37095535,0.38962266,0.12793258,4.0,0.295106,0.2929657,0.30259484,0.311631,12928713.0,123882
HYG,2021-08-02,0.029213946,0.03938649,0.009063021,4.0,0.047233,0.062341288,0.058899574,0.0627545,26274010.0,165225
EEM,2021-08-02,0.20161442,0.20164254,0.04750691,4.0,0.180614,0.18515272,0.18879771,0.191552,40545412.0,180212
T,2021-08-02,0.16000429,0.11160196,0.04116674,4.0,0.177735,0.16735557,0.17406558,0.1906655,58778956.0,124548
XLE,2021-08-02,0.3117862,0.30138397,0.11800488,4.0,0.367821,0.30389085,0.30953643,0.3081156,67971950.0,102409
AAL,2021-08-02,0.50807333,0.5075603,0.2615322,4.0,0.459375,0.44896257,0.47560957,0.457833,32909708.0,131831
SNAP,2021-08-02,0.7866063,0.88830376,0.25242192,4.0,0.50409,0.4583233,0.48394814,0.4855435,22770746.0,129860
EWZ,2021-08-02,0.3172268,0.3681406,0.12785743,4.0,0.351189,0.32776612,0.31838244,0.33148816,33903284.0,204384
NOK,2021-08-02,0.414572,0.39251536,0.20300597,4.0,0.372283,0.370949,0.36015457,0.3633505,36286410.0,99003
CCL,2021-08-02,0.55926126,0.6269514,0.3796234,4.0,0.627982,0.5910966,0.5615713,0.5579325,38089100.0,154688
PFE,2021-08-02,0.1815267,0.1662862,0.044649277,4.0,0.197125,0.20322843,0.19136472,0.194771,33150228.0,298714
